REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20160213_ClearCell_241_IP.nodup.bam	X20160213_ClearCell_241_INPUT.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
6_Peak_73822_lociStitched	chr12	76404058	76427467	6	11228	17687.8404	2560.9446	872	PHLDA1		PHLDA1	872	1	ENSG00000139289	PHLDA1	30.8130369000496	1
4_Peak_16803_lociStitched	chr17	8120451	8130776	4	6978	16390.9375	1266.8775	873	C17orf44,C17orf68	TMEM107,PFAS,MIR3676,AURKB,C17orf59	C17orf44	873	1	ENSG00000178977	LINC00324	0.925157571956553	1
9_Peak_37863_lociStitched	chr7	6407202	6436467	9	10489	18235.0215	3119.649	874	RAC1	C7orf70	RAC1	874	1	ENSG00000136238	RAC1	258.537563494104	1
12_Peak_109529_lociStitched	chr5	55273678	55335999	12	10845	21251.461	6138.6185	875	IL6ST		IL6ST	875	1	ENSG00000134352	IL6ST	76.5737871836709	1
4_Peak_90802_lociStitched	chr10	70845416	70862013	4	9056	17005.2862	1900.3565	876	SRGN	SRGN,VPS26A	SRGN	876	1	ENSG00000122862	SRGN	16.1241748255285	1
8_Peak_16567_lociStitched	chr1	225922822	225961338	8	16375	19350.4384	4248.3148	877		EPHX1,SRP9	SRP9	877	1	ENSG00000143742	SRP9	72.6189262249469	1
8_Peak_37822_lociStitched	chr22	36541319	36560117	8	13493	17235.8862	2135.4528	878	APOL3	APOL3,APOL4	APOL3	878	1	ENSG00000128284	APOL3	7.19452927993554	1
10_Peak_15239_lociStitched	chr8	17511153	17555220	10	17206	20138.619	5041.2648	879	MTUS1		MTUS1	879	1	ENSG00000129422	MTUS1	74.5099172320758	1
4_Peak_73196_lociStitched	chr5	179243769	179263842	4	6094	17186.5026	2095.6212	880	SQSTM1	MGAT4B,C5orf45,MIR1229,LTC4S	SQSTM1	880	1	ENSG00000161011	SQSTM1	232.137925190394	1
10_Peak_46668_lociStitched	chr11	46292939	46326540	10	14021	18927.4433	3847.3145	881	CREB3L1	DGKZ	CREB3L1	881	1	ENSG00000157613	CREB3L1	13.04031625234	1
18_Peak_33142_lociStitched	chr17	63546166	63591393	18	19242	19877.2665	4798.5847	882	AXIN2		AXIN2	882	1	ENSG00000168646	AXIN2	9.17110349992705	1
4_Peak_949_lociStitched	chr7	100270516	100292577	4	7483	17454.6632	2380.3819	883	GNB2,GIGYF1	ZAN,ACTL6B,TFR2,EPO,POP7	GIGYF1	883	1	ENSG00000146830	GIGYF1	107.666883435368	1
10_Peak_40000_lociStitched	chr21	45130474	45161031	10	11526	18725.3296	3657.6729	884	PDXK	RRP1,CSTB	PDXK	884	1	ENSG00000160209	PDXK	130.866202849101	1
19_Peak_32748_lociStitched	chr3	45678093	45736640	19	14806	21527.7319	6475.2982	885	LIMD1,LOC644714,SACM1L		LOC644714	885	1	ENSG00000230530	LIMD1-AS1	3.8368902397654	1
20_Peak_31961_lociStitched	chr11	123288930	123346314	20	23110	21570.6456	6518.8224	886			GRAMD1B	886	1	ENSG00000023171	GRAMD1B	14.6585897733275	1
16_Peak_132371_lociStitched	chr4	114355716	114397076	16	20347	19095.912	4045.008	887	CAMK2D		CAMK2D	887	1	ENSG00000145349	CAMK2D	12.4532770014097	1
3_Peak_5815_lociStitched	chr11	65404322	65422691	3	8909	17235.6327	2185.911	888	SIPA1,PCNXL3,RELA	KCNK7,MAP3K11,RELA	SIPA1	888	1	ENSG00000213445	SIPA1	19.8481230029139	1
5_Peak_5330_lociStitched	chr21	47390963	47412867	5	9179	16999.6944	1958.2176	889	COL6A1		COL6A1	889	1	ENSG00000142156	COL6A1	163.238473147939	1
17_Peak_8299_lociStitched	chr11	61768106	61823636	17	16765	20879.28	5841.756	890		FTH1	FTH1	890	1	ENSG00000167996	FTH1	750.302790856765	1
4_Peak_65_lociStitched	chr18	9912981	9926385	4	6238	16524.4512	1490.5248	891	VAPA	TXNDC2,VAPA	VAPA	891	1	ENSG00000101558	VAPA	68.5442045530334	1
17_Peak_15323_lociStitched	chr20	52352306	52418843	17	19332	22622.58	7598.5254	892			SUMO1P1	892	1	ENSG00000171940	ZNF217	50.7263595660835	3
17_Peak_16491_lociStitched	chr12	6248124	6307329	17	16988	21592.0635	6571.755	893		VWF,CD9	CD9	893	1	ENSG00000010278	CD9	57.4919348287287	1
12_Peak_32575_lociStitched	chr3	64635921	64677535	12	10865	19658.4536	4644.1224	894	ADAMTS9	MIR548A2	ADAMTS9	894	1	ENSG00000163638	ADAMTS9	36.6323947593336	1
23_Peak_121302_lociStitched	chr1	94125898	94188569	23	19644	21991.2539	6981.5494	895	BCAR3		BCAR3	895	1	ENSG00000137936	BCAR3	12.7069993828179	1
11_Peak_50528_lociStitched	chr20	2082150	2114803	11	9569	19131.3927	4133.8698	896	STK35		STK35	896	1	ENSG00000125834	STK35	34.1384984814541	1
8_Peak_25818_lociStitched	chr12	26261756	26280275	8	13301	17204.151	2213.0205	897	BHLHE41		BHLHE41	897	1	ENSG00000123095	BHLHE41	24.4163417892988	1
6_Peak_113992_lociStitched	chr22	31671375	31693077	6	12697	17207.5158	2254.8378	898	PIK3IP1,LIMK2	PATZ1	PIK3IP1	898	1	ENSG00000100100	PIK3IP1	11.8104442120256	1
7_Peak_38253_lociStitched	chr3	56811926	56836597	7	17605	17797.6594	2849.5005	899	ARHGEF3	ARHGEF3	ARHGEF3	899	1	ENSG00000163947	ARHGEF3	24.7784997405941	1
7_Peak_104792_lociStitched	chr2	47400109	47433865	7	9263	18656.9412	3736.7892	900	CALM2	C2orf61	CALM2	900	1	ENSG00000143933	CALM2	252.883849043996	1
9_Peak_106896_lociStitched	chr15	37371528	37404281	9	18095	18249.9716	3337.5307	901	MEIS2		MEIS2	901	1	ENSG00000134138	MEIS2	30.5870487389408	1
1_Peak_5273_lociStitched	chr17	79312174	79320895	1	8722	16093.7334	1182.5676	902		SLC38A10,C17orf55,TMEM105	TMEM105	902	1	ENSG00000185332	TMEM105	0.273893661333774	1
10_Peak_92255_lociStitched	chr7	75911992	75963439	10	10262	20753.7198	5844.3792	903	HSPB1,YWHAG,SRRM3		HSPB1	903	1	ENSG00000106211	HSPB1	204.112526233261	1
20_Peak_61456_lociStitched	chr12	52538586	52610295	20	17643	22645.7022	7758.9138	904	KRT80,LOC283404	KRT7	KRT80	904	1	ENSG00000167767	KRT80	4.93008590400794	1
2_Peak_76281_lociStitched	chr1	6658831	6665208	2	6263	15634.4909	748.6598	905	KLHL21	NOL9,TAS1R1,THAP3,PHF13,ZBTB48	KLHL21	905	1	ENSG00000162413	KLHL21	15.753655320644	1
2_Peak_3145_lociStitched	chr16	56639288	56646916	2	7537	15934.892	1054.1896	906	MT2A	MT4,MT1E,MT1A,MT3,MT1DP,MT1M,MT1L,MT1B,MT1JP,MT1F	MT2A	906	1	ENSG00000125148	MT2A	33.8502700115781	1
2_Peak_581_lociStitched	chr16	30378936	30390912	2	6075	16247.8392	1367.6592	907	MYLPF,SEPT1,TBC1D10B	ZNF48,LOC595101,CD2BP2,ZNF771	MYLPF	907	1	ENSG00000180209	MYLPF	0.37975355838578	1
11_Peak_33375_lociStitched	chr3	38174491	38196544	11	10234	17289.552	2428.0353	908	MYD88,ACAA1	MYD88,OXSR1,ACAA1	MYD88	908	1	ENSG00000172936	MYD88	16.0801197030544	1
4_Peak_43129_lociStitched	chr14	21131510	21153660	4	6797	17283.645	2443.145	909	ANG,RNASE4	OR6S1,RNASE4	ANG	909	1	ENSG00000214274	ANG	2.42185319984153	1
2_Peak_5676_lociStitched	chr17	1387754	1398556	2	5631	16098.2206	1259.5132	910	MYO1C,INPP5K	LOC100306951,INPP5K,CRK	MYO1C	910	1	ENSG00000197879	MYO1C	99.6086319139889	1
14_Peak_37954_lociStitched	chr3	112488629	112514493	14	19616	18032.3808	3196.7904	911			CD200R1L	911	1	ENSG00000163608	NEPRO	31.3732942451966	3
14_Peak_13030_lociStitched	chr13	46912734	46964773	14	16167	20321.2295	5490.1145	912	C13orf18		C13orf18	912	1	ENSG00000102445	RUBCNL	1.40374033162149	2
20_Peak_45209_lociStitched	chr8	22024991	22086085	20	18699	21615.0572	6787.5434	913	BMP1,PHYHIP	REEP4,HR,PIWIL2,LGI3,POLR3D,MIR320A,SFTPC	BMP1	913	1	ENSG00000168487	BMP1	22.5800112434771	1
1_Peak_255_lociStitched	chr11	118659287	118664295	1	5009	15408.6144	583.9328	914	DDX6		DDX6	914	1	ENSG00000110367	DDX6	132.917541640423	1
4_Peak_103977_lociStitched	chr11	47786421	47807037	4	6586	17160.7584	2339.916	915	FNBP4,NUP160		FNBP4	915	1	ENSG00000109920	FNBP4	127.075421305355	1
2_Peak_1024_lociStitched	chr4	78738483	78743962	2	5398	15472.696	704.0515	916	CNOT6L	MRPL1	CNOT6L	916	1	ENSG00000138767	CNOT6L	28.2393335059119	1
14_Peak_35959_lociStitched	chr3	149246291	149308456	14	20046	21732.884	6974.913	917	WWTR1		TM4SF4	917	1	ENSG00000169903	TM4SF4	0.336958359444096	1
5_Peak_17889_lociStitched	chr5	171599944	171615942	5	12454	16743.5068	1986.9516	918	STK10	EFCAB9	STK10	918	1	ENSG00000072786	STK10	17.7116010820259	1
16_Peak_48109_lociStitched	chr19	38736957	38775697	16	16922	18556.46	3804.268	919	PPP1R14A,SPINT2	C19orf33,KCNK6,DPF1,YIF1B	SPINT2	919	1	ENSG00000167642	SPINT2	141.064502162137	1
Peak_1073	chr1	2157941	2167586	1	9646	15721.35	972.216	920	SKI	LOC100128003,C1orf86	SKI	920	1	ENSG00000157933	SKI	36.5051746693513	1
9_Peak_23392_lociStitched	chr8	37396412	37424592	9	19314	17826.668	3080.074	921			ZNF703	921	1	ENSG00000183779	ZNF703	20.9748667983432	1
19_Peak_27751_lociStitched	chr5	135322053	135402347	19	18516	24112.2882	9370.3098	922	TGFBI	VTRNA2,LECT2	TGFBI	922	1	ENSG00000120708	TGFBI	43.9283855100373	1
16_Peak_80043_lociStitched	chr11	46685615	46736925	16	15672	21006.314	6270.082	923	ATG13,ZNF408,ARHGAP1	SNORD67,F2,HARBI1,ATG13	ARHGAP1	923	1	ENSG00000175220	ARHGAP1	59.132291868345	1
12_Peak_12050_lociStitched	chr17	28031400	28071461	12	18851	18932.8286	4214.4172	924	SSH2		CORO6	924	1	ENSG00000167549	CORO6	1.57121903814684	1
4_Peak_1908_lociStitched	chr1	113230717	113250504	4	10347	17095.968	2388.2909	925	RHOC,MOV10	FAM19A3,PPM1J,MOV10	RHOC	925	1	ENSG00000155366	RHOC	75.1918310586579	1
12_Peak_96751_lociStitched	chr1	61542158	61607211	12	14051	21343.8893	6654.9219	926	NFIA	NFIA	NFIA	926	1	ENSG00000162599	NFIA	85.7135800324151	1
9_Peak_36295_lociStitched	chr7	44654473	44680594	9	15669	17702.2017	3014.3634	927	OGDH	DDX56,TMED4	OGDH	927	1	ENSG00000105953	OGDH	47.2818122522109	1
8_Peak_95164_lociStitched	chr2	8654468	8686798	8	15526	18880.72	4193.201	928			ID2	928	1	ENSG00000115738	ID2	33.1763411854928	1
5_Peak_83713_lociStitched	chr1	113159980	113184443	5	6921	17190.1501	2556.3835	929	ST7L,CAPZA1	ST7L,MOV10	CAPZA1	929	1	ENSG00000116489	CAPZA1	103.481552009159	1
1_Peak_243_lociStitched	chr7	39987589	39992572	1	4984	15166.2588	539.1606	930	CDK13		CDK13	930	1	ENSG00000065883	CDK13	56.4463815559059	1
11_Peak_56002_lociStitched	chr7	17338217	17365423	11	15702	17721.9884	3115.087	931	AHR		AHR	931	1	ENSG00000106546	AHR	52.2507868517534	1
7_Peak_20983_lociStitched	chr5	176830424	176860011	7	11961	18213.7572	3624.4075	932	GRK6,F12	PRR7,DBN1,PFN3,SLC34A1,RGS14	GRK6	932	1	ENSG00000198055	GRK6	17.5429962760038	1
23_Peak_37644_lociStitched	chr17	65417193	65484475	23	22033	21516.7836	6930.046	933	PITPNC1	PITPNC1	PITPNC1	933	1	ENSG00000154217	PITPNC1	10.9478842392616	1
14_Peak_92013_lociStitched	chr5	1474712	1518472	14	18802	19683.248	5098.04	934	LPCAT1	SLC6A3	LPCAT1	934	1	ENSG00000153395	LPCAT1	40.6454739774061	1
4_Peak_1818_lociStitched	chr19	48823571	48837656	4	6649	16120.2825	1536.6735	935	TMEM143,EMP3	CCDC114,ZNF114,SYNGR4	EMP3	935	1	ENSG00000142227	EMP3	5.93343359610918	1
8_Peak_119529_lociStitched	chr2	65634022	65665397	8	11449	17952.775	3369.675	936	SPRED2	SPRED2	SPRED2	936	1	ENSG00000198369	SPRED2	18.5536738525624	1
22_Peak_34403_lociStitched	chr21	39806899	39877691	22	22766	21846.4112	7270.3384	937	ERG	ERG	ERG	937	1	ENSG00000157554	ERG	3.90565499787142	1
19_Peak_62820_lociStitched	chr5	81628064	81721212	19	20260	25010.238	10460.5204	938		ATP6AP1L	ATP6AP1L	938	1	ENSG00000205464	ATP6AP1L	7.52531223533487	1
5_Peak_45665_lociStitched	chr9	2014083	2027674	5	7614	15988.4524	1443.3642	939	SMARCA2	SMARCA2	SMARCA2	939	1	ENSG00000080503	SMARCA2	50.6826203630247	1
19_Peak_21022_lociStitched	chr11	76313349	76377611	19	20523	21463.508	6921.0174	940	LRRC32		LRRC32	940	1	ENSG00000137507	LRRC32	7.00251103821376	1
17_Peak_65881_lociStitched	chr3	129023531	129079127	17	14065	20259.1824	5720.8284	941	C3orf37,H1FX,C3orf47	RPL32P3,SNORA7B	H1FX	941	1	ENSG00000184897	H1FX	35.6889433241779	1
7_Peak_16587_lociStitched	chr17	2059806	2096896	7	18257	18400.349	3887.032	942	SMG6		HIC1	942	1	ENSG00000177374	HIC1	18.1861167184971	1
10_Peak_52439_lociStitched	chr10	135090505	135139557	10	12142	19625.7052	5121.0288	943	ZNF511,CALY,TUBGCP2	UTF1,PRAP1,MIR202,ADAM8,C10orf125,VENTX,ECHS1,MIR3944	ZNF511	943	1	ENSG00000130640	TUBGCP2	53.5518739151992	1
3_Peak_11035_lociStitched	chr11	65373642	65384640	3	8073	15790.9284	1297.764	944	MAP3K11,PCNXL3	RELA,LTBP3,EHBP1L1,SSSCA1,SIPA1,FAM89B,KCNK7	MAP3K11	944	1	ENSG00000173327	MAP3K11	45.4076754812712	1
6_Peak_82018_lociStitched	chr12	57478936	57496721	6	8375	16163.008	1677.1255	945	STAT6,NAB2	MYO1A,LRP1,STAT6,TMEM194A	NAB2	945	1	ENSG00000166886	NAB2	24.0540968708704	1
7_Peak_41889_lociStitched	chr17	77007953	77051174	7	11494	19371.6522	4935.8382	946	C1QTNF1	C1QTNF1,LGALS3BP,ENGASE,CANT1	C1QTNF1	946	1	ENSG00000173918	C1QTNF1	22.6570134925316	1
7_Peak_3376_lociStitched	chr11	68605019	68658530	7	11512	19857.9321	5442.0687	947	CPT1A	IGHMBP2,MRPL21	CPT1A	947	1	ENSG00000110090	CPT1A	124.886098169925	1
20_Peak_78104_lociStitched	chr1	115820188	115878960	20	16251	20811.1652	6406.148	948	NGF		NGF	948	1	ENSG00000134259	NGF	0.243367831129009	1
2_Peak_6303_lociStitched	chr18	77152958	77166867	2	6517	16110.7947	1706.6343	949	NFATC1	NFATC1	NFATC1	949	1	ENSG00000131196	NFATC1	4.59106526487341	1
13_Peak_57800_lociStitched	chr17	15137697	15177249	13	12318	19068.0192	4679.0016	950	PMP22		PMP22	950	1	ENSG00000109099	PMP22	6.66854926288377	1
18_Peak_91597_lociStitched	chr2	47522825	47588335	18	20248	21447.974	7061.978	951		EPCAM,MIR559,MSH2	EPCAM	951	1	ENSG00000119888	EPCAM	194.937632734336	1
13_Peak_117894_lociStitched	chr2	27924723	27961900	13	17311	18547.6053	4174.9771	952		SLC4A1AP,SUPT7L,MRPL33	MRPL33	952	1	ENSG00000243147	MRPL33	24.3314990814391	1
11_Peak_57961_lociStitched	chr5	138837557	138875905	11	10163	18541.258	4176.0972	953	ECSCR,TMEM173		TMEM173	953	1	ENSG00000184584	TMEM173	34.0788870526403	1
8_Peak_27459_lociStitched	chr14	92977383	93016307	8	8969	18504.4696	4157.0832	954	RIN3		RIN3	954	1	ENSG00000100599	RIN3	10.1237866968218	1
12_Peak_43572_lociStitched	chr8	95246443	95300125	12	15912	20608.5198	6270.0576	955	GEM	CDH17	GEM	955	1	ENSG00000164949	GEM	4.38062096032216	1
22_Peak_28394_lociStitched	chr12	91491981	91537502	22	18852	19059.6427	4725.0798	956	LUM	DCN,KERA	LUM	956	1	ENSG00000139329	LUM	7.3539488369879	1
12_Peak_56720_lociStitched	chr10	105647810	105682131	12	13007	18289.6609	3960.6434	957	OBFC1	SH3PXD2A,SLK	OBFC1	957	1	ENSG00000107960	STN1	4.86232049238034	2
4_Peak_102755_lociStitched	chr5	148928084	148944386	4	3799	16075.4022	1747.5744	958	CSNK1A1	ARHGEF37,CSNK1A1	CSNK1A1	958	1	ENSG00000113712	CSNK1A1	177.55255765782	1
8_Peak_36060_lociStitched	chr5	150587625	150615001	8	13549	17548.016	3271.432	959	CCDC69	GM2A	CCDC69	959	1	ENSG00000198624	CCDC69	11.7191858231919	1
10_Peak_4891_lociStitched	chr2	231272735	231322270	10	9593	19818.9535	5557.827	960	SP100		SP100	960	1	ENSG00000067066	SP100	79.0773720146771	1
7_Peak_5989_lociStitched	chr19	42688668	42725292	7	11900	18048.3072	3790.584	961	ZNF526,DEDD2	GSK3A,ERF	DEDD2	961	1	ENSG00000160570	DEDD2	12.8676197065303	1
7_Peak_71683_lociStitched	chr6	106531478	106551812	7	15599	16631.1786	2375.0112	962	PRDM1		PRDM1	962	1	ENSG00000057657	PRDM1	8.28192165428144	1
5_Peak_22640_lociStitched	chr11	60917348	60935754	5	12826	16541.4722	2286.0252	963	VPS37C	CD5,PGA3	VPS37C	963	1	ENSG00000167987	VPS37C	13.569489872341	1
4_Peak_12883_lociStitched	chr12	124852633	124878202	4	15473	17082.6489	2830.4883	964	NCOR2		FAM101A	964	1	ENSG00000196498	NCOR2	120.453952827208	2
8_Peak_52247_lociStitched	chr16	11863134	11904133	8	9406	18461.8497	4214.6972	965	ZC3H7A	TXNDC11,BCAR4,RSL1D1	ZC3H7A	965	1	ENSG00000122299	ZC3H7A	27.8855550677312	1
Peak_1538	chr16	88765678	88773737	1	8060	15211.3625	967.8859	966	RNF166,CTU2	CYBA,SNAI3,MGC23284,MVD,CTU2	RNF166	966	1	ENSG00000158717	RNF166	7.92434271330829	1
1_Peak_724_lociStitched	chr1	149856109	149861036	1	4928	14915.9998	681.8968	967	HIST2H2BE,HIST2H2AB,HIST2H2AC	BOLA1,HIST2H2BC,SF3B4,MTMR11,SV2A,HIST2H3C,HIST2H2AA3	HIST2H2AC	967	1	ENSG00000184260	HIST2H2AC	2.39656953667053	1
19_Peak_56249_lociStitched	chr2	69981522	70027075	19	19131	18981.9351	4760.2885	968	ANXA4	GMCL1	ANXA4	968	1	ENSG00000196975	ANXA4	66.1161696193721	1
13_Peak_103429_lociStitched	chr11	86626060	86668073	13	15926	19300.7722	5079.3717	969	FZD4		FZD4	969	1	ENSG00000174804	FZD4	22.4130539615564	1
4_Peak_27295_lociStitched	chr5	134713450	134736210	4	13039	16803.708	2592.364	970	H2AFY	H2AFY,C5orf20	H2AFY	970	1	ENSG00000113648	H2AFY	134.278200825431	1
10_Peak_744_lociStitched	chr1	198125295	198157724	10	11036	17677.0479	3469.903	971	NEK7		NEK7	971	1	ENSG00000151414	NEK7	15.7986657644173	1
11_Peak_62163_lociStitched	chr22	38123814	38149348	11	13381	17197.149	2990.0314	972	TRIOBP	NOL12	TRIOBP	972	1	ENSG00000100106	TRIOBP	47.4864478877973	1
10_Peak_14168_lociStitched	chr17	74655568	74713836	10	13711	20428.7608	6228.8492	973	MXRA7,JMJD6	MFSD11,C17orf95,ST6GALNAC1,MIR636,SRSF2	MXRA7	973	1	ENSG00000182534	MXRA7	23.6287178606118	1
17_Peak_50438_lociStitched	chr8	38367363	38425830	17	15047	20504.3769	6308.5893	974	C8orf86	FGFR1	C8orf86	974	1	ENSG00000147548	NSD3	102.406606350334	3
10_Peak_62180_lociStitched	chr3	11311464	11350919	10	13094	18701.67	4509.7065	975	ATG7	HRH1	ATG7	975	1	ENSG00000197548	ATG7	55.4527493383682	1
7_Peak_54665_lociStitched	chr11	117042107	117074031	7	8801	17593.3164	3403.0984	976	PAFAH1B2,TAGLN,SIDT2	RNF214,PCSK7	SIDT2	976	1	ENSG00000149577	SIDT2	38.5929392493751	1
2_Peak_260_lociStitched	chr2	55273583	55279770	2	5514	14950.8855	765.9506	977	RTN4	RTN4	RTN4	977	1	ENSG00000115310	RTN4	123.153653345461	1
5_Peak_24943_lociStitched	chr13	99215360	99230642	5	8512	16145.433	1962.2088	978	STK24	STK24	STK24	978	1	ENSG00000102572	STK24	100.40281241318	1
7_Peak_2548_lociStitched	chr2	20242509	20273183	7	8358	17643.6848	3472.2968	979	LAPTM4A	MATN3	LAPTM4A	979	1	ENSG00000068697	LAPTM4A	101.542805575445	1
5_Peak_1057_lociStitched	chr11	65678812	65709664	5	10940	17557.8732	3396.8052	980	C11orf68,DRAP1	CCDC85B,CTSW,EFEMP2,SART1,TSGA10IP,FIBP,FOSL1	DRAP1	980	1	ENSG00000175550	DRAP1	23.6509813110525	1
23_Peak_30481_lociStitched	chr1	211778950	211840533	23	21570	20864.3204	6718.7053	981	NEK2	SLC30A1	NEK2	981	1	ENSG00000117650	NEK2	4.25912114454889	1
7_Peak_407_lociStitched	chr1	185282660	185315660	7	9667	17684.7	3540.9	982	IVNS1ABP		IVNS1ABP	982	1	ENSG00000116679	IVNS1ABP	98.3730684901219	1
8_Peak_2045_lociStitched	chr1	154297292	154327964	8	10519	17470.7712	3337.1136	983	AQP10,ATP8B2	IL6R	ATP8B2	983	1	ENSG00000143515	ATP8B2	21.000899004948	1
6_Peak_28752_lociStitched	chr18	72916156	72939535	6	9953	16659.8754	2527.2699	984	ZADH2,TSHZ1		TSHZ1	984	1	ENSG00000179981	TSHZ1	47.0451943417492	1
10_Peak_19444_lociStitched	chr3	195612319	195642022	10	13364	17310.9084	3193.0725	985	TNK2		TNK2	985	1	ENSG00000061938	TNK2	35.3429763741807	1
Peak_2717	chr11	65338895	65345820	1	6926	14901.9075	813.6875	986	FAM89B,EHBP1L1,SSSCA1	SCYL1,LTBP3,PCNXL3,MAP3K11,KCNK7	EHBP1L1	986	1	ENSG00000173442	EHBP1L1	51.7723723936142	1
5_Peak_60971_lociStitched	chr7	97905021	97936036	5	10337	17498.663	3417.853	987	BRI3,BAIAP2L1	TECPR1	BRI3	987	1	ENSG00000164713	BRI3	50.6282346271483	1
8_Peak_94725_lociStitched	chr22	41035652	41084999	8	13848	19546.3467	5472.5823	988	MCHR1	MKL1	MCHR1	988	1	ENSG00000100380	ST13	113.308174557954	3
2_Peak_2481_lociStitched	chr5	180669256	180675902	2	6547	14796.6544	739.0352	989	GNB2L1,SNORD95	TRIM41,TRIM7,TRIM52,SNORD96A	GNB2L1	989	1	ENSG00000204628	RACK1	580.233111745379	2
4_Peak_11791_lociStitched	chr13	48795041	48811931	4	9641	15981.318	1930.527	990	ITM2B		ITM2B	990	1	ENSG00000136156	ITM2B	201.028062516558	1
12_Peak_32313_lociStitched	chr10	99165452	99188587	12	13523	16872.3555	2822.47	991	PGAM1	EXOSC1,ZDHHC16,RRP12	PGAM1	991	1	ENSG00000171314	PGAM1	8.92531231919986	1
11_Peak_10540_lociStitched	chr2	70237063	70275196	11	17354	18212.3208	4164.1236	992	LOC400960	PCBP1,ASPRV1	LOC400960	992	1	ENSG00000179818	PCBP1-AS1	138.315214009104	2
14_Peak_37215_lociStitched	chr10	4282749	4327484	14	15788	18654.495	4625.599	993			LOC338588	993	1	ENSG00000233117	LINC00702	0.556094225495319	2
6_Peak_84035_lociStitched	chr10	129844977	129864271	6	11450	16305.3594	2286.339	994	PTPRE		PTPRE	994	1	ENSG00000132334	PTPRE	13.0992562233892	1
19_Peak_27505_lociStitched	chr4	140578429	140613919	19	18781	17996.979	4017.468	995	MGST2		MGST2	995	1	ENSG00000085871	MGST2	18.3310177844796	1
13_Peak_141388_lociStitched	chr22	39825921	39871439	13	17215	18849.0038	4879.5296	996	TAB1,MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	996	1	ENSG00000128268	MGAT3	8.26957388498338	1
2_Peak_73244_lociStitched	chr6	114175605	114194481	2	6512	15748.2468	1785.6696	997	MARCKS	FLJ34503	MARCKS	997	1	ENSG00000277443	MARCKS	71.9716995934567	1
6_Peak_12653_lociStitched	chr2	10168166	10198625	6	7785	17650.9905	3691.6308	998	KLF11,CYS1		KLF11	998	1	ENSG00000172059	KLF11	16.7437819491511	1
10_Peak_68106_lociStitched	chr17	43479568	43519265	10	10828	18256.6503	4299.1851	999	ARHGAP27,PLEKHM1,SH3D20	MIR4315-1	ARHGAP27	999	1	ENSG00000159314	ARHGAP27	26.7795721637649	1
6_Peak_58365_lociStitched	chr4	87843888	87862348	6	8801	16204.188	2266.888	1000	AFF1	C4orf36	AFF1	1000	1	ENSG00000172493	AFF1	80.2851324641676	1
6_Peak_42544_lociStitched	chr2	203226060	203243454	6	8630	15872.025	1937.6916	1001	BMPR2		BMPR2	1001	1	ENSG00000204217	BMPR2	63.3868598015197	1
9_Peak_37340_lociStitched	chr2	175453738	175480557	9	13963	17043.4745	3116.3678	1002	WIPF1		WIPF1	1002	1	ENSG00000115935	WIPF1	20.3382381873417	1
2_Peak_141134_lociStitched	chr2	101920665	101928330	2	7115	14991.207	1089.963	1003	RNF149	SNORD89	RNF149	1003	1	ENSG00000163162	RNF149	43.4985914208604	1
8_Peak_12832_lociStitched	chr17	76857267	76893325	8	14109	17747.7476	3858.206	1004	TIMP2	USP36	USP36	1004	1	ENSG00000055483	USP36	77.3301283412426	1
3_Peak_2403_lociStitched	chr12	57021910	57031749	3	8198	14943.4732	1080.3222	1005	BAZ2A	ATP5B,SNORD59A,SNORD59B	BAZ2A	1005	1	ENSG00000076108	BAZ2A	139.410711430786	1
7_Peak_10288_lociStitched	chr11	66079006	66096537	7	13293	15360.6622	1504.1598	1006	CD248	RIN1,BRMS1,RAB1B,B3GNT1,SLC29A2,TMEM151A,YIF1A,CNIH2	CD248	1006	1	ENSG00000174807	CD248	3.05851824022425	1
10_Peak_72776_lociStitched	chr2	238314040	238351500	10	13986	17868.42	4015.712	1007	COL6A3	MLPH	COL6A3	1007	1	ENSG00000163359	COL6A3	127.437551661566	1
16_Peak_105101_lociStitched	chr3	25468882	25511454	16	17717	18042.0136	4218.8852	1008	RARB		RARB	1008	1	ENSG00000077092	RARB	4.25893704475766	1
12_Peak_53487_lociStitched	chr9	71783985	71815362	12	16871	17436.1989	3633.4566	1009	TJP2	TJP2	TJP2	1009	1	ENSG00000119139	TJP2	51.0493567266348	1
13_Peak_131434_lociStitched	chr11	63278057	63344162	13	11992	20796.633	6993.909	1010	PLA2G16,LGALS12,HRASLS2,RARRES3	LGALS12,HRASLS5	RARRES3	1010	1	ENSG00000133321	RARRES3	14.3727100749735	1
7_Peak_21621_lociStitched	chr22	50721179	50753929	7	12181	17249.425	3451.85	1011	FAM116B,PLXNB2	TUBGCP6,MAPK12,HDAC10,MAPK11,PPP6R2	PLXNB2	1011	1	ENSG00000196576	PLXNB2	224.035339681892	1
21_Peak_71047_lociStitched	chr15	67011704	67072754	21	19658	19920.615	6135.525	1012	SMAD6	SMAD6	SMAD6	1012	1	ENSG00000137834	SMAD6	12.4532183221601	1
