REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ClearCell_3588_IP.nodup.bam	ClearCell_3588_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
18_Peak_71266_lociStitched	chr7	2936576	2978393	18	11176	13945.9695	5369.3028	1644	CARD11		GNA12	1644	1	ENSG00000146535	GNA12	19.5774043363056	1
15_Peak_65024_lociStitched	chr11	69229524	69265518	15	8345	11680.053	3106.2822	1645			MYEOV	1645	1	ENSG00000172927	MYEOV	5.42779594893642	1
17_Peak_34113_lociStitched	chr17	36597121	36634707	17	10690	12429.6902	3860.0822	1646	ARHGAP23		ARHGAP23	1646	1	ENSG00000275832	ARHGAP23	13.8618738858879	1
8_Peak_279719_lociStitched	chr1	201060715	201116146	8	5221	15237.9819	6673.8924	1647	TMEM9,CACNA1S	IGFN1	CACNA1S	1647	1	ENSG00000116857	TMEM9	37.5434072674165	2
Peak_6786	chr11	838939	846873	1	7935	9234.3826	675.9768	1648	TSPAN4,POLR2L	SNORA52,EFCAB4A,LRDD,CD151,PNPLA2,SLC25A22,CEND1,RPLP2	TSPAN4	1648	1	ENSG00000214063	TSPAN4	16.4014369650607	1
7_Peak_242373_lociStitched	chr1	206837175	206880153	7	3740	14242.9092	5685.9894	1649	MAPKAPK2	DYRK3	MAPKAPK2	1649	1	ENSG00000162889	MAPKAPK2	35.3713314382184	1
14_Peak_8424_lociStitched	chr21	37527793	37583741	14	7138	14115.6804	5561.2312	1650	DOPEY2	CBR3	DOPEY2	1650	1	ENSG00000142197	DOP1B	17.4999628008812	2
15_Peak_38636_lociStitched	chr11	74851264	74911563	15	7383	13796.4112	5246.013	1651	SLCO2B1	LOC441617,SLCO2B1	SLCO2B1	1651	1	ENSG00000137491	SLCO2B1	9.53701596724472	1
Peak_7996	chr8	21973489	21976927	1	3439	10107.0324	1558.4454	1652	HR	REEP4,NUDT18,HR,LGI3,FAM160B2,BMP1,SFTPC	NUDT18	1652	1	ENSG00000275074	NUDT18	3.87364143231509	1
4_Peak_25983_lociStitched	chr17	7585558	7597062	4	1746	10117.768	1576.048	1653	WRAP53,TP53	WRAP53,EFNB3,TP53,ATP1B2,DNAH2	WRAP53	1653	1	ENSG00000141499	WRAP53	8.33534821616855	1
12_Peak_235885_lociStitched	chr16	30978109	31015007	12	6520	11689.2864	3151.0892	1654	SETD1A,STX1B,HSD3B7	ORAI3,STX4,FBXL19,HSD3B7,NCRNA00095	HSD3B7	1654	1	ENSG00000099377	HSD3B7	13.7141208041126	1
16_Peak_81967_lociStitched	chr10	102949248	103005151	16	8390	15093.81	6557.4219	1655	LBX1,FLJ41350		LBX1	1655	1	ENSG00000198408	OGA	173.481511749715	3
8_Peak_72448_lociStitched	chr8	124389133	124423211	8	3892	12959.8634	4430.14	1656	ATAD2	WDYHV1	ATAD2	1656	1	ENSG00000156802	ATAD2	30.4887856875441	1
Peak_3766	chr11	67051159	67058519	1	7361	9006.432	481.344	1657	ANKRD13D,ADRBK1	SSH3,LOC100130987	ANKRD13D	1657	1	ENSG00000172932	ANKRD13D	38.4961627331594	1
Peak_3741	chr20	30191796	30195608	1	3813	8989.4584	465.8264	1658	ID1,MIR3193	COX4I2	ID1	1658	1	ENSG00000125968	ID1	19.7061916306709	1
3_Peak_12550_lociStitched	chr17	5317482	5333795	3	3255	10675.2272	2153.316	1659	RPAIN,NUP88	RPAIN,DHX33,C1QBP	NUP88	1659	1	ENSG00000108559	NUP88	24.7470341477865	1
Peak_3617	chr19	39137986	39142178	1	4193	9066.4576	545.7984	1660	ACTN4	EIF3K,MAP4K1	ACTN4	1660	1	ENSG00000130402	ACTN4	381.617471962806	1
16_Peak_62944_lociStitched	chr5	1620527	1672925	16	8795	13623.48	5103.5652	1661	LOC728613	SDHAP3,MIR4277	LOC728613	1661	1	ENSG00000188002		7.3367023350428	2
Peak_1391	chr6	33544237	33548657	1	4421	9154.262	634.712	1662	BAK1	GGNBP1,ITPR3,C6orf227	BAK1	1662	1	ENSG00000030110	BAK1	15.3849207403539	1
3_Peak_119558_lociStitched	chr3	159480565	159496145	3	3601	10585.052	2069.024	1663	IQCJ-SCHIP1,SCHIP1		SCHIP1	1663	1	ENSG00000151967	SCHIP1	6.16220971362811	1
9_Peak_15967_lociStitched	chr9	95390881	95447723	9	4263	13471.554	4962.3066	1664	IPPK	LOC100128361	IPPK	1664	1	ENSG00000127080	IPPK	8.14897033287848	1
Peak_7064	chr6	33556295	33562096	1	5802	9192.2646	686.2583	1665	C6orf227,GGNBP1	BAK1,ITPR3	C6orf227	1665	1	ENSG00000204188	GGNBP1	1.24043608274751	2
15_Peak_132414_lociStitched	chr8	41453183	41488789	15	6901	26700.9394	18201.7872	1666	AGPAT6	ANK1,MIR486,NKX6-3	NKX6-3	1666	1	ENSG00000264578		16.8731119075886	1
8_Peak_266879_lociStitched	chr17	7892905	7923390	8	6194	12279.358	3783.1885	1667	GUCY2D	ALOX15B	GUCY2D	1667	1	ENSG00000132518	GUCY2D	0.262541309562353	1
Peak_810	chr2	70365845	70370219	1	4375	9174.9024	678.8448	1668		LOC100133985,C2orf42	LOC100133985	1668	1	ENSG00000179818	PCBP1-AS1	138.315214009104	3
8_Peak_108623_lociStitched	chr14	23515074	23549365	8	4611	12341.3309	3850.8793	1669	CDH24,ACIN1	C14orf93,PSMB5,CDH24,C14orf119,CEBPE,PSMB11	CDH24	1669	1	ENSG00000139880	CDH24	7.80036752047391	1
7_Peak_32739_lociStitched	chr12	57843253	57870500	7	5575	12465.5025	3983.5114	1670	ARHGAP9,GLI1,INHBE,INHBC	MBD6,MARS,DDIT3,GLI1	GLI1	1670	1	ENSG00000111087	GLI1	2.19031048016108	1
11_Peak_118928_lociStitched	chr8	1750252	1801465	11	6887	12823.7352	4347.9837	1671	ARHGEF10,MIR596	CLN8	ARHGEF10	1671	1	ENSG00000104728	ARHGEF10	24.7018443349823	1
Peak_6276	chr1	45270852	45276396	1	5545	8996.8032	521.6904	1672	BTBD19,PLK3,TCTEX1D4	SNORD55,BEST4,SNORD46,SNORD38A,PTCH2,SNORD38B,RPS8	BTBD19	1672	1	ENSG00000222009	BTBD19	12.2206155716141	1
11_Peak_31848_lociStitched	chr22	38428334	38449325	11	8378	10648.7343	2174.6676	1673		PICK1,SLC16A8,SOX10	PICK1	1673	1	ENSG00000100151	PICK1	22.4998971090114	1
5_Peak_5093_lociStitched	chr10	49863206	49881962	5	4804	10771.5708	2301.3612	1674		WDFY4	WDFY4	1674	1	ENSG00000128815	WDFY4	3.14751671878772	1
13_Peak_104389_lociStitched	chr22	42352462	42379410	13	6426	11937.964	3468.2076	1675	LOC339674,SEPT3	TNFRSF13C,WBP2NL,CENPM	SEPT3	1675	1	ENSG00000100167	SEPT3	1.41051321686147	1
14_Peak_38257_lociStitched	chr7	284907	316903	14	11339	12577.6276	4108.2864	1676	FAM20C	LOC100288524	LOC100288524	1676	1	ENSG00000177706	FAM20C	22.6224619781243	2
19_Peak_114040_lociStitched	chr6	166868797	166952552	19	10481	16901.759	8434.1285	1677	RPS6KA2,MIR1913		MIR1913	1677	1	ENSG00000071242	RPS6KA2	25.5209216194434	2
14_Peak_123903_lociStitched	chr17	19606501	19647015	14	8813	13098.1762	4630.7502	1678	ALDH3A1,SLC47A2		SLC47A2	1678	1	ENSG00000180638	SLC47A2	0.660374655234184	1
10_Peak_72551_lociStitched	chr22	45466047	45498152	10	8088	12466.3715	4003.4935	1679			PHF21B	1679	1	ENSG00000056487	PHF21B	0.400354041085613	1
12_Peak_173071_lociStitched	chr17	48535368	48562107	12	6053	11382.7923	2933.2683	1680	RSAD1,ACSF2,CHAD	MYCBPAP,EPN3	CHAD	1680	1	ENSG00000136457	CHAD	2.39120516962987	1
11_Peak_49551_lociStitched	chr7	127714457	127762767	11	6617	15174.171	6724.752	1681	SND1,MIR593	LRRC4	MIR593	1681	1	ENSG00000197157	SND1	88.4825791038868	2
21_Peak_55169_lociStitched	chr9	132620335	132679478	21	9994	13135.6603	4690.0399	1682	USP20,FNBP1	C9orf78,TOR1A	USP20	1682	1	ENSG00000136878	USP20	17.7886059705518	1
12_Peak_103545_lociStitched	chr10	73092930	73144347	12	6112	15234.8571	6807.6108	1683	SLC29A3	SLC29A3,CDH23	CDH23	1683	1	ENSG00000107736	CDH23	2.77990646541379	1
3_Peak_32601_lociStitched	chr1	16159142	16164186	3	4141	8930.402	505.4088	1684	FLJ37453	SPEN,UQCRHL	SPEN	1684	1	ENSG00000065526	SPEN	91.1029904807855	1
8_Peak_143707_lociStitched	chr14	100658564	100688706	8	6835	11405.7328	2981.0438	1685		DEGS2,YY1	YY1	1685	1	ENSG00000100811	YY1	88.753831645591	1
7_Peak_23174_lociStitched	chr12	58281806	58293238	7	5598	10480.8576	2056.6168	1686		XRCC6BP1,CTDSP2	CTDSP2	1686	1	ENSG00000175215	CTDSP2	96.8835501093696	1
6_Peak_57985_lociStitched	chr5	92908606	92933053	6	7996	11333.6292	2916.5271	1687	NR2F1,FLJ42709	MIR2277,FLJ42709	NR2F1	1687	1	ENSG00000175745	NR2F1	8.62145883841854	1
3_Peak_143891_lociStitched	chr14	24825725	24847653	3	5840	10630.6944	2221.3064	1688	NFATC4	LTB4R,ADCY4,NYNRIN,LTB4R2,NFATC4,RIPK3,CIDEB	NFATC4	1688	1	ENSG00000100968	NFATC4	25.9251141294229	1
10_Peak_49434_lociStitched	chr6	41591627	41625843	10	5169	11465.7816	3058.9104	1689	MDFI		MDFI	1689	1	ENSG00000112559	MDFI	6.29955421067681	1
5_Peak_64097_lociStitched	chr17	7303805	7320859	5	3481	10048.2168	1644.0056	1690	NLGN2,C17orf61	TMEM95,FGF11,PLSCR3,CHRNB1,C17orf74,KCTD11,TMEM102,TNK1,SPEM1	NLGN2	1690	1	ENSG00000169992	NLGN2	23.940158067399	1
Peak_6897	chr14	105946523	105951021	1	4499	8860.1604	460.1454	1691		CRIP1,C14orf80,TMEM121,CRIP2	CRIP1	1691	1	ENSG00000213145	CRIP1	40.4193785083953	1
16_Peak_80844_lociStitched	chr20	46789556	46855438	16	7780	17616.8468	9216.8918	1692			LOC284749	1692	1	ENSG00000196562	SULF2	64.3401018898084	3
4_Peak_30598_lociStitched	chr11	32448345	32461325	4	7631	9498.764	1117.578	1693	WT1-AS,WT1		WT1	1693	1	ENSG00000184937	WT1	5.96266121917938	1
22_Peak_239292_lociStitched	chr15	58721551	58770301	22	12415	12831	4450.875	1694	LIPC		LIPC	1694	1	ENSG00000166035	LIPC	0.765177544145568	1
8_Peak_129850_lociStitched	chr19	43948447	43980234	8	6196	11872.4445	3496.57	1695	LYPD3,PHLDB3	TEX101	LYPD3	1695	1	ENSG00000124466	LYPD3	0.84239589861024	1
15_Peak_75931_lociStitched	chr5	1851990	1889429	15	9569	12182.6506	3811.2902	1696	IRX4		IRX4	1696	1	ENSG00000145494	NDUFS6	27.2701208114813	3
5_Peak_2676_lociStitched	chr6	3053668	3070174	5	5398	9847.4796	1477.287	1697		BPHL,LOC401233,FAM136B,RIPK1	RIPK1	1697	1	ENSG00000137275	RIPK1	26.466140938682	1
Peak_3706	chr22	45147543	45151877	1	4335	8845.694	476.74	1698	PRR5-ARHGAP8,ARHGAP8	PRR5	ARHGAP8	1698	1	ENSG00000241484	ARHGAP8	32.0924464103406	1
Peak_4693	chr2	219143268	219149874	1	6607	8992.0872	623.6064	1699	TMBIM1,PNKD	AAMP,GPBAR1,PNKD	TMBIM1	1699	1	ENSG00000135926	TMBIM1	74.2578635427767	1
14_Peak_114766_lociStitched	chr9	130976781	131034750	14	8045	13083.6033	4718.6766	1700	MIR199B,DNM1,MIR3154,GOLGA2	CIZ1,C9orf119,TRUB2,DNM1	MIR199B	1700	1	ENSG00000221297	NA	1.63286882206803	1
15_Peak_45937_lociStitched	chr2	206597907	206635999	15	10038	12757.0108	4399.626	1701	NRP2		NRP2	1701	1	ENSG00000118257	NRP2	46.7398057122317	1
10_Peak_136773_lociStitched	chr7	73500950	73522346	10	8417	11258.5752	2903.4372	1702	LIMK1		LIMK1	1702	1	ENSG00000106683	LIMK1	22.8653054368205	1
19_Peak_73299_lociStitched	chr12	50170038	50220154	19	12295	15195.1712	6840.834	1703	NCKAP5L	TMBIM6,LOC100286844,BCDIN3D	NCKAP5L	1703	1	ENSG00000167566	NCKAP5L	21.8513407471643	1
4_Peak_75006_lociStitched	chr17	25607445	25626107	4	1351	10693.326	2340.2148	1704	WSB1		WSB1	1704	1	ENSG00000109046	WSB1	125.781299070793	1
Peak_2190	chr17	48609524	48613057	1	3534	8925.7712	575.1724	1705	EPN3	MYCBPAP,CACNA1G,SPATA20	EPN3	1705	1	ENSG00000049283	EPN3	7.40126057565243	1
16_Peak_19847_lociStitched	chr15	41057624	41089271	16	9558	10997.3325	2648.8539	1706	GCHFR,C15orf62,DNAJC17	SPINT1,ZFYVE19,PPP1R14D,FAM82A2	C15orf62	1706	1	ENSG00000188277	C15orf62	2.87527694206377	1
16_Peak_30266_lociStitched	chr19	16466155	16533155	16	6352	15088.4	6740.2	1707	EPS15L1	KLF2	KLF2	1707	1	ENSG00000127528	KLF2	3.80400398709235	1
8_Peak_30198_lociStitched	chr22	40380873	40427088	8	4369	13208.247	4866.4395	1708	FAM83F	TNRC6B	FAM83F	1708	1	ENSG00000133477	FAM83F	12.0426726631878	1
15_Peak_90683_lociStitched	chr11	60893328	60935765	15	8906	11903.5785	3564.708	1709	VPS37C,CD5	PGA3	VPS37C	1709	1	ENSG00000167987	VPS37C	13.569489872341	1
8_Peak_24875_lociStitched	chr19	47106954	47152557	8	6341	13033.3374	4697.109	1710	GNG8,CALM3,PTGIR,DACT3		PTGIR	1710	1	ENSG00000269292		19.8847136554062	1
Peak_5084	chr17	8053436	8058412	1	4977	9020.9904	697.1376	1711	PER1	HES7,ALOXE3,VAMP2,MIR3676,C17orf59,TMEM107	PER1	1711	1	ENSG00000179094	PER1	33.1173498237664	1
10_Peak_96630_lociStitched	chr22	24803125	24841208	10	9468	12632.1311	4310.9956	1712	C22orf45,SPECC1L,ADORA2A		ADORA2A	1712	1	ENSG00000128271	ADORA2A	1.8142986911867	1
5_Peak_136013_lociStitched	chr10	126587184	126608798	5	2983	11001.526	2682.2974	1713		ZRANB1	ZRANB1	1713	1	ENSG00000019995	ZRANB1	44.051172222013	1
12_Peak_11814_lociStitched	chr12	114249220	114299230	12	6526	14872.974	6556.311	1714	RBM19		RBM19	1714	1	ENSG00000122965	RBM19	29.56652704575	1
6_Peak_33307_lociStitched	chr1	16006486	16031584	6	3963	10571.2776	2258.82	1715	PLEKHM2	SLC25A34,TMEM82,RSC1A1	PLEKHM2	1715	1	ENSG00000116786	PLEKHM2	35.9192205541945	1
Peak_3915	chr19	1180066	1185036	1	4971	8754.158	441.833	1716		STK11,SBNO2	SBNO2	1716	1	ENSG00000064932	SBNO2	57.0415508509097	1
4_Peak_21130_lociStitched	chr19	44088050	44103524	4	3190	10075.1214	1765.5834	1717	ZNF576,IRGQ	CADM4,XRCC1,LOC390940,SRRM5,ZNF428	IRGQ	1717	1	ENSG00000167378	IRGQ	44.4219895779501	1
8_Peak_23515_lociStitched	chr12	4378353	4399098	8	4676	11256.237	2947.8645	1718	CCND2	C12orf5	CCND2	1718	1	ENSG00000118971	CCND2	19.60232144871	1
16_Peak_226324_lociStitched	chr2	109985994	110035520	16	6533	14570.5492	6269.9916	1719	SH3RF3		MIR4266	1719	1	ENSG00000172985	SH3RF3	4.31740200246391	2
17_Peak_265054_lociStitched	chr11	2104570	2151004	17	11397	11622.4302	3329.3178	1720	IGF2,INS-IGF2	INS,TH,IGF2AS,MIR483	MIR483	1720	1	ENSG00000167244	IGF2	27.5276192952115	2
Peak_11485	chr19	10871596	10877942	1	6347	9128.0864	837.672	1721	DNM2	DNM2,MIR638	MIR638	1721	1	ENSG00000079805	DNM2	107.953034406902	2
9_Peak_15145_lociStitched	chr13	23450672	23475153	9	4468	10424.0098	2134.7432	1722	BASP1P1		BASP1P1	1722	1	ENSG00000230535	BASP1P1	2.89508888256918	1
Peak_5218	chr19	36206130	36210510	1	4381	8722.77	439.752	1723	ZBTB32,MLL4	U2AF1L4,UPK1A,C19orf55,LIN37,HSPB6,TMEM149,PSENEN	MLL4	1723	1	ENSG00000272333	KMT2B	68.8225238520148	2
7_Peak_83534_lociStitched	chr16	19117281	19144295	7	2568	10735.3636	2460.9754	1724	ITPRIPL2	COQ7,ITPRIPL2,SYT17	ITPRIPL2	1724	1	ENSG00000205730	ITPRIPL2	90.915582144685	1
6_Peak_168178_lociStitched	chr19	19411193	19434232	6	2683	10498.8723	2232.4791	1725	MAU2,SUGP1	HAPLN4,TM6SF2	SUGP1	1725	1	ENSG00000105705	SUGP1	20.3606276938215	1
10_Peak_55960_lociStitched	chr10	46951292	46975985	10	6485	12023.0217	3760.7439	1726	SYT15	GPRIN2	SYT15	1726	1	ENSG00000204176	SYT15	1.31270654781177	1
8_Peak_155859_lociStitched	chr10	105194030	105215576	8	7787	10941.0588	2682.477	1727	CALHM2,PDCD11,CALHM1	CALHM2,CALHM3,NEURL,MIR1307,USMG5	CALHM2	1727	1	ENSG00000138172	CALHM2	7.48661510198127	1
3_Peak_4982_lociStitched	chr13	110424715	110440270	3	6186	9858.759	1605.276	1728	IRS2		IRS2	1728	1	ENSG00000185950	IRS2	37.9858986467315	1
Peak_1356	chr19	18630267	18633309	1	3043	8638.9758	389.6802	1729	ELL	UBA52,C19orf50,FKBP8	ELL	1729	1	ENSG00000105656	ELL	15.2713314033453	1
4_Peak_77261_lociStitched	chr7	139018176	139038852	4	1531	11014.1052	2766.4488	1730	C7orf55	LUC7L2	C7orf55	1730	1	ENSG00000164898	FMC1	7.07499798794741	1
12_Peak_23000_lociStitched	chr16	31363087	31424387	12	6897	13626.99	5382.14	1731	ITGAX,ITGAD	COX6A2,ARMC5,ZNF843	ITGAD	1731	1	ENSG00000140678	ITGAX	7.47946733291204	1
19_Peak_244389_lociStitched	chr1	2702226	2750515	19	10731	11835.6339	3592.7016	1732			MMEL1	1732	1	ENSG00000142606	MMEL1	9.36178124652335	1
10_Peak_28612_lociStitched	chr14	75406474	75451537	10	8259	12879.0054	4641.489	1733	PGF	RPS6KL1,EIF2B2	PGF	1733	1	ENSG00000119630	PGF	2.38471804541696	1
8_Peak_101272_lociStitched	chr1	153696439	153725964	8	3067	12196.7775	3959.3025	1734	INTS3	NPR1,SLC27A3	INTS3	1734	1	ENSG00000143624	INTS3	121.680248273524	1
6_Peak_28955_lociStitched	chr10	45913030	45923512	6	6311	9594.1746	1362.66	1735	ALOX5		ALOX5	1735	1	ENSG00000012779	ALOX5	5.58129502788532	1
5_Peak_194399_lociStitched	chr11	67973129	67993558	5	2252	9914.1937	1691.5212	1736	SUV420H1	C11orf24	SUV420H1	1736	1	ENSG00000110066	KMT5B	52.2659316807067	2
15_Peak_18778_lociStitched	chr16	73666	118881	15	8655	11104.804	2884.717	1737	SNRNP25,POLR3K,RHBDF1	MPG	POLR3K	1737	1	ENSG00000161981	SNRNP25	11.3854937785653	1
15_Peak_184353_lociStitched	chr7	101621555	101662364	15	8026	14250.5028	6031.5702	1738	CUX1		CUX1	1738	1	ENSG00000257923	CUX1	86.8088973517853	1
1_Peak_3089_lociStitched	chr4	141071430	141074869	1	3440	8514.2762	297.8174	1739	MAML3		MAML3	1739	1	ENSG00000196782	MAML3	13.8189415035587	1
12_Peak_39787_lociStitched	chr10	102468968	102519852	12	9900	13901.5088	5688.8312	1740	PAX2	PAX2	PAX2	1740	1	ENSG00000075891	PAX2	0.172271649191526	1
24_Peak_115007_lociStitched	chr9	137994313	138045388	24	11428	12069.0225	3861.27	1741	OLFM1	OLFM1	OLFM1	1741	1	ENSG00000130558	OLFM1	1.58673140679272	1
20_Peak_32137_lociStitched	chr21	40331383	40406427	20	10423	16269.5392	8067.23	1742			PSMG1	1742	1	ENSG00000183527	PSMG1	14.1593826769555	1
19_Peak_25250_lociStitched	chr6	168435790	168472795	19	11917	11737.986	3537.678	1743	KIF25,FRMD1		FRMD1	1743	1	ENSG00000153303	FRMD1	0.136269602595255	1
7_Peak_43526_lociStitched	chr12	120714708	120732631	7	4944	10777.0999	2591.6658	1744		PLA2G1B,PXN,SIRT4	SIRT4	1744	1	ENSG00000202538	RNU4-2	10.8088005534855	1
18_Peak_62009_lociStitched	chr9	127544830	127605430	18	10334	13053.24	4872.24	1745	OLFML2A	NR6A1,WDR38,ARPC5L,RPL35	OLFML2A	1745	1	ENSG00000185585	OLFML2A	6.15818488458467	1
3_Peak_4949_lociStitched	chr17	56590930	56602748	3	1969	9923.5746	1743.155	1746	SEPT4,MTMR4	C17orf47,SEPT4,HSF5	MTMR4	1746	1	ENSG00000108389	MTMR4	35.4778342541173	1
Peak_3666	chr19	951387	958020	1	6634	8931.9978	752.1822	1747	ARID3A	GRIN3B,KISS1R,C19orf22,WDR18	ARID3A	1747	1	ENSG00000116017	ARID3A	24.8929952140877	1
7_Peak_233886_lociStitched	chr12	113850641	113875978	7	3355	11563.8068	3385.0232	1748	SDSL	SDS,LHX5	SDSL	1748	1	ENSG00000139410	SDSL	8.48461028542776	1
11_Peak_31262_lociStitched	chr16	67420872	67447115	11	11167	10321.3719	2146.6774	1749	TPPP3,ZDHHC1	LRRC36,HSD11B2	TPPP3	1749	1	ENSG00000159713	TPPP3	5.60200883057101	1
18_Peak_256991_lociStitched	chr6	36684828	36744944	18	8480	14427.84	6258.0756	1750	CPNE5	CDKN1A	CDKN1A	1750	1	ENSG00000124762	CDKN1A	27.0307308602798	1
21_Peak_145625_lociStitched	chr16	4910030	4972049	21	10239	13327.8831	5166.1827	1751	UBN1,PPL	SEC14L5,GLYR1	UBN1	1751	1	ENSG00000118900	UBN1	63.5789411948577	1
7_Peak_24942_lociStitched	chr8	38028780	38042356	7	2611	9704.1248	1549.0216	1752	BAG4,LSM1	DDHD2,STAR	BAG4	1752	1	ENSG00000156735	BAG4	27.3041456020388	1
15_Peak_262992_lociStitched	chr3	52850629	52902053	15	9245	13035.984	4890.4224	1753	TMEM110,ITIH4,MUSTN1,TMEM110-MUSTN1	ITIH1,NEK4,ITIH4,ITIH3	MUSTN1	1753	1	ENSG00000272573	MUSTN1	1.98469773239601	1
Peak_14530	chr17	17714814	17724236	1	9423	9246.7508	1104.2584	1754	MIR33B,SREBF1	SMCR5	MIR33B	1754	1	ENSG00000072310	SREBF1	33.3656535297191	2
13_Peak_43747_lociStitched	chr19	39049929	39100945	13	7713	13019.2832	4877.1296	1755	MAP4K1,RYR1	EIF3K,ACTN4,MAP4K1	MAP4K1	1755	1	ENSG00000104814	MAP4K1	2.62541309562353	1
16_Peak_29843_lociStitched	chr9	135076007	135120861	16	9956	11926.6786	3790.163	1756	NTNG2		NTNG2	1756	1	ENSG00000196358	NTNG2	0.525082619124706	1
9_Peak_103361_lociStitched	chr7	4642677	4704978	9	6272	16646.8272	8510.3166	1757		FOXK1	FOXK1	1757	1	ENSG00000164916	FOXK1	54.2112448926585	1
Peak_5354	chr19	50368294	50374541	1	6248	8948.8275	812.7347	1758	PNKP,AKT1S1	IL4I1,TBC1D17,PTOV1,MED25	PNKP	1758	1	ENSG00000039650	PNKP	36.8409516576009	1
11_Peak_203038_lociStitched	chr22	20079958	20108314	11	5409	10786.6224	2656.9572	1759	DGCR8,TRMT2A,RANBP1	TRMT2A,ZDHHC8,MIR3618,DGCR8,MIR1306	TRMT2A	1759	1	ENSG00000099899	TRMT2A	27.4621062946938	1
2_Peak_58056_lociStitched	chr2	220107541	220116085	2	4131	9031.8624	911.6448	1760	GLB1L,STK16,TUBA4A	ZFAND2B,ANKZF1,DNAJB2,ABCB6,ATG9A,MIR153-1,TUBA4B	STK16	1760	1	ENSG00000115661	STK16	13.2371240351615	1
15_Peak_196768_lociStitched	chr15	77977048	78052023	15	5261	13817.8925	5698.1	1761			LINGO1	1761	1	ENSG00000169783	LINGO1	2.12187641775375	1
13_Peak_170431_lociStitched	chr6	33781366	33830861	13	7980	13155.771	5038.591	1762		MLN,LEMD2	MLN	1762	1	ENSG00000231925	TAPBP	156.709776881225	3
4_Peak_32898_lociStitched	chr1	201467746	201482087	4	3192	10035.8318	1918.8258	1763	CSRP1	RPS10P7,CSRP1,PHLDA3	CSRP1	1763	1	ENSG00000159176	CSRP1	65.6861876089153	1
17_Peak_37177_lociStitched	chr9	128161214	128197942	17	10405	11110.22	2993.332	1764			GAPVD1	1764	1	ENSG00000165219	GAPVD1	51.2289284526564	1
19_Peak_53330_lociStitched	chr12	132056682	132127629	19	10393	16225.5789	8109.2421	1765			SFSWAP	1765	1	ENSG00000061936	SFSWAP	61.0415876968641	1
11_Peak_199973_lociStitched	chr19	17710361	17738765	11	7776	11023.5924	2908.5696	1766	UNC13A	GLT25D1	GLT25D1	1766	1	ENSG00000130477	UNC13A	2.0320145341291	2
12_Peak_45869_lociStitched	chr19	5553546	5590792	12	7054	11520.1878	3411.7336	1767	SAFB2,PLAC2	SAFB	PLAC2	1767	1	ENSG00000223573	TINCR	1.22147405298485	1
10_Peak_44923_lociStitched	chr1	31626808	31661339	10	6568	11011.9359	2904.0571	1768	NKAIN1		NKAIN1	1768	1	ENSG00000134644	PUM1	118.207063286919	3
12_Peak_114950_lociStitched	chr9	137013748	137041007	12	6323	10355.6941	2251.5934	1769	WDR5,RNU6ATAC		RNU6ATAC	1769	1	ENSG00000196363	WDR5	18.987677919289	2
13_Peak_82030_lociStitched	chr10	73819264	73846596	13	10436	11348.2464	3244.3084	1770	SPOCK2		SPOCK2	1770	1	ENSG00000107742	SPOCK2	5.19850445194635	1
Peak_2837	chr21	46783457	46788382	1	4926	8708.8775	605.775	1771		COL18A1	COL18A1	1771	1	ENSG00000182871	COL18A1	206.831830745087	1
4_Peak_28697_lociStitched	chr2	122038581	122054484	4	2464	10165.1976	2064.2094	1772	TFCP2L1		TFCP2L1	1772	1	ENSG00000115112	TFCP2L1	30.3198102577086	1
9_Peak_152864_lociStitched	chr9	131050658	131100617	9	5983	12234.9591	4136.6052	1773	C9orf119,TRUB2,COQ4	MIR199B,SLC27A4,GOLGA2,URM1,MIR3154	TRUB2	1773	1	ENSG00000167113	COQ4	44.5212037698727	1
15_Peak_32052_lociStitched	chr8	102089217	102152520	15	8151	17408.325	9311.8713	1774		FLJ42969	FLJ42969	1774	1	ENSG00000070756	PABPC1	1052.35136079534	3
3_Peak_32818_lociStitched	chr13	99847869	99870136	3	1409	10690.3867	2594.1055	1775	UBAC2,LOC100289373	GPR18	UBAC2	1775	1	ENSG00000134882	UBAC2	35.227493555924	1
Peak_8398	chr5	180614189	180619758	1	5570	8811.8287	724.5269	1776		TRIM41,OR2V2,TRIM7,SNORD96A	TRIM7	1776	1	ENSG00000146054	TRIM7	2.38309114714945	1
Peak_2691	chr7	991403	995005	1	3603	8546.8256	461.056	1777	ADAP1	CYP2W1,COX19	ADAP1	1777	1	ENSG00000105963	ADAP1	22.5800112434771	1
13_Peak_72067_lociStitched	chr1	12046372	12112692	13	5142	13264	5179.592	1778	MFN2,MIIP	MFN2,TNFRSF8	MIIP	1778	1	ENSG00000116691	MIIP	12.1331413458465	1
3_Peak_33531_lociStitched	chr5	154235617	154248832	3	1350	9764.5635	1683.591	1779	CNOT8	C5orf4	CNOT8	1779	1	ENSG00000155508	CNOT8	26.1060573884959	1
3_Peak_35751_lociStitched	chr22	39091483	39098968	3	1972	8950.563	869.757	1780	JOSD1	GTPBP1,CBY1,LOC646851,TOMM22	JOSD1	1780	1	ENSG00000100221	JOSD1	25.9390813847605	1
