#ClearCell_3172_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/ClearCell_3172_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by ClearCell_3172_IP.nodup.bam
#Using cutoff of 10392.3752 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ClearCell_3172_IP.nodup.bam	ClearCell_3172_Input.nodup.bam	enhancerRank	isSuper
1_Peak_54155_lociStitched	chr16	84839832	84840180	1	349	132.3792	11.832	18017	0
1_Peak_75436_lociStitched	chr6	85328073	85328414	1	342	158.4968	37.9533	18018	0
Peak_64486	chr11	848309	848720	1	412	142.8636	22.3584	18019	0
Peak_87875	chr2	10239391	10239766	1	376	133.5375	13.05	18020	0
1_Peak_83939_lociStitched	chrX	109404061	109404463	1	403	152.6394	32.16	18021	0
1_Peak_68349_lociStitched	chr18	449542	449863	1	322	156.2628	35.7915	18022	0
1_Peak_53547_lociStitched	chr11	61423469	61423902	1	434	150.0778	29.6172	18023	0
1_Peak_59064_lociStitched	chr19	29010927	29011276	1	350	137.5409	17.101	18024	0
1_Peak_44532_lociStitched	chr7	40234836	40235116	1	281	120.428	0	18025	0
1_Peak_63265_lociStitched	chr6	158293486	158293805	1	320	162.6581	42.2994	18026	0
Peak_40272	chr19	39889847	39890111	1	265	134.1384	13.8072	18027	0
1_Peak_46557_lociStitched	chr19	37853155	37853440	1	286	142.5855	22.2585	18028	0
1_Peak_42117_lociStitched	chr14	96634071	96634373	1	303	141.638	21.3514	18029	0
1_Peak_86419_lociStitched	chr9	35585458	35585929	1	472	159.1038	38.8575	18030	0
Peak_65932	chr19	921703	922105	1	403	144.0366	23.7984	18031	0
1_Peak_105717_lociStitched	chr7	149422376	149422842	1	467	145.1124	24.8844	18032	0
Peak_68704	chr9	130571803	130572102	1	300	137.6596	17.4616	18033	0
1_Peak_76495_lociStitched	chr2	82553529	82553885	1	357	133.9272	13.7416	18034	0
1_Peak_85593_lociStitched	chr12	94286232	94286602	1	371	152.699	32.523	18035	0
1_Peak_55386_lociStitched	chr9	119127289	119127675	1	387	143.8622	23.739	18036	0
1_Peak_54877_lociStitched	chr3	9245857	9246208	1	352	142.3656	22.2534	18037	0
1_Peak_70958_lociStitched	chr6	109550515	109550790	1	276	149.215	29.1225	18038	0
1_Peak_61451_lociStitched	chr14	75353012	75353320	1	309	131.4544	11.3652	18039	0
1_Peak_47011_lociStitched	chr11	72194297	72194688	1	392	150.8869	30.8108	18040	0
1_Peak_60839_lociStitched	chr3	183862608	183862958	1	351	154.175	34.16	18041	0
1_Peak_62484_lociStitched	chr12	13521217	13521565	1	349	142.4016	22.4112	18042	0
1_Peak_55409_lociStitched	chr9	128091023	128091366	1	344	119.9814	0	18043	0
2_Peak_92246_lociStitched	chr3	122227751	122230282	2	712	495.0636	375.0942	18044	0
1_Peak_66528_lociStitched	chr4	170170239	170170618	1	380	136.0989	16.1454	18045	0
1_Peak_96984_lociStitched	chr5	172882123	172882462	1	340	126.6843	6.7461	18046	0
1_Peak_30687_lociStitched	chr1	234886449	234886692	1	244	143.4429	23.5224	18047	0
1_Peak_69781_lociStitched	chr12	99139312	99139748	1	437	180.1988	60.2988	18048	0
1_Peak_69037_lociStitched	chr1	229335740	229336139	1	400	154.413	34.5135	18049	0
1_Peak_108834_lociStitched	chr10	131127886	131128289	1	404	148.8682	28.9757	18050	0
1_Peak_90656_lociStitched	chr1	227469052	227469429	1	378	129.688	9.802	18051	0
1_Peak_80106_lociStitched	chr16	10936980	10937503	1	524	181.3764	61.5048	18052	0
Peak_65701	chr19	1913014	1913434	1	421	134.904	15.036	18053	0
1_Peak_64264_lociStitched	chr10	75624821	75625188	1	368	135.0927	15.2305	18054	0
1_Peak_146473_lociStitched	chr16	19665245	19665721	1	477	156.0328	36.176	18055	0
1_Peak_117058_lociStitched	chr18	8604451	8604826	1	376	150.15	30.3	18056	0
1_Peak_80410_lociStitched	chr16	70698202	70698658	1	457	163.7496	43.9128	18057	0
1_Peak_64522_lociStitched	chr12	32528053	32528379	1	327	126.162	6.357	18058	0
1_Peak_75824_lociStitched	chr11	126618711	126619090	1	380	143.4894	23.6875	18059	0
1_Peak_39775_lociStitched	chr5	17145642	17145918	1	277	155.6916	35.9076	18060	0
1_Peak_66386_lociStitched	chr3	39066517	39066828	1	312	119.7039	0	18061	0
1_Peak_88933_lociStitched	chr8	136577882	136578160	1	279	170.275	50.6238	18062	0
1_Peak_60979_lociStitched	chr11	18210384	18210727	1	344	140.1155	20.4771	18063	0
1_Peak_49032_lociStitched	chr1	244584024	244584331	1	308	155.035	35.3971	18064	0
1_Peak_34690_lociStitched	chr20	16243899	16244224	1	326	147.5825	28.015	18065	0
1_Peak_64046_lociStitched	chr1	247802744	247803130	1	387	136.1036	16.5594	18066	0
1_Peak_94111_lociStitched	chr11	61578935	61579361	1	427	158.5998	39.0642	18067	0
1_Peak_43016_lociStitched	chrX	1795862	1796168	1	307	127.5408	8.0172	18068	0
1_Peak_49487_lociStitched	chr3	10394997	10395317	1	321	135.424	15.936	18069	0
1_Peak_87034_lociStitched	chr15	101910549	101910907	1	359	140.9804	21.5158	18070	0
1_Peak_40691_lociStitched	chr11	112752411	112752662	1	252	149.5458	30.12	18071	0
1_Peak_36166_lociStitched	chr13	30029186	30029449	1	264	146.3858	26.9838	18072	0
Peak_84346	chr6	33554151	33554567	1	417	159.328	39.9776	18073	0
1_Peak_98070_lociStitched	chr1	33277307	33277739	1	433	153.144	33.8688	18074	0
Peak_35846	chr1	27305532	27305807	1	276	139.7	20.4325	18075	0
1_Peak_64194_lociStitched	chr1	8442300	8442628	1	329	121.6552	2.3944	18076	0
1_Peak_68947_lociStitched	chrX	147034323	147034614	1	292	153.3861	34.1343	18077	0
1_Peak_46737_lociStitched	chr1	164428489	164428836	1	348	130.2291	10.9999	18078	0
Peak_92547	chr8	145533090	145533479	1	390	142.6463	23.4178	18079	0
Peak_91769	chr12	53734280	53734727	1	448	163.8255	44.6106	18080	0
1_Peak_40089_lociStitched	chr4	129308432	129308761	1	330	158.3806	39.1839	18081	0
1_Peak_95808_lociStitched	chr7	45958115	45958500	1	386	149.457	30.261	18082	0
1_Peak_79753_lociStitched	chr14	74040229	74040691	1	463	143.3124	24.1164	18083	0
1_Peak_72280_lociStitched	chr10	123494277	123494645	1	369	149.1872	29.992	18084	0
1_Peak_68828_lociStitched	chr14	75547390	75547734	1	345	130.1352	10.9736	18085	0
1_Peak_54508_lociStitched	chr19	54352922	54353241	1	320	119.1465	0	18086	0
1_Peak_67589_lociStitched	chrX	46225250	46225575	1	326	134.5825	15.4375	18087	0
Peak_57780	chr22	20101473	20101848	1	376	171	51.8625	18088	0
1_Peak_43298_lociStitched	chr10	94789828	94790155	1	328	165.0369	45.9108	18089	0
1_Peak_37525_lociStitched	chr22	33199280	33199518	1	239	142.7286	23.6096	18090	0
1_Peak_69341_lociStitched	chr8	103973995	103974376	1	382	164.8968	45.7962	18091	0
1_Peak_63712_lociStitched	chr5	32261246	32261520	1	275	146.3708	27.2904	18092	0
1_Peak_89279_lociStitched	chr17	35126013	35126412	1	400	162.3132	43.2516	18093	0
1_Peak_44956_lociStitched	chr11	14309618	14309866	1	249	150.9824	31.9672	18094	0
1_Peak_94853_lociStitched	chr2	207242469	207242822	1	354	148.5071	29.5108	18095	0
1_Peak_38444_lociStitched	chr7	130123141	130123459	1	319	147.3294	28.3338	18096	0
1_Peak_113380_lociStitched	chr9	18438435	18438845	1	411	145.427	26.445	18097	0
Peak_44709	chr22	30600792	30601066	1	275	141.1648	22.194	18098	0
1_Peak_60007_lociStitched	chr3	170100287	170100673	1	387	166.0958	47.2078	18099	0
1_Peak_41110_lociStitched	chr2	240752506	240752770	1	265	124.7928	5.9136	18100	0
1_Peak_61958_lociStitched	chr22	36149982	36150260	1	279	118.8728	0	18101	0
Peak_32849	chr19	45300205	45300456	1	252	136.5691	17.7206	18102	0
1_Peak_78240_lociStitched	chr1	197891162	197891597	1	436	151.5975	32.7555	18103	0
1_Peak_57245_lociStitched	chr1	56859871	56860212	1	342	141.9242	23.0857	18104	0
1_Peak_78675_lociStitched	chr1	8886317	8886744	1	428	136.0422	17.2081	18105	0
1_Peak_127939_lociStitched	chr11	66701223	66701616	1	394	119.472	0.6681	18106	0
1_Peak_87018_lociStitched	chr14	76759431	76759797	1	367	132.7482	13.9446	18107	0
1_Peak_99561_lociStitched	chr13	114801582	114802045	1	464	158.7627	40.0032	18108	0
1_Peak_48518_lociStitched	chr14	20963069	20963394	1	326	136.825	18.07	18109	0
1_Peak_40467_lociStitched	chr12	65132388	65132651	1	264	126.1874	7.4429	18110	0
1_Peak_49695_lociStitched	chrX	122948541	122948870	1	330	139.1341	20.398	18111	0
1_Peak_58145_lociStitched	chr20	56735708	56736007	1	300	151.2342	32.5013	18112	0
1_Peak_50454_lociStitched	chr2	232419267	232419598	1	332	151.8628	33.1331	18113	0
Peak_66026	chr2	219213504	219213877	1	374	126.8946	8.1687	18114	0
1_Peak_47334_lociStitched	chr16	1929963	1930279	1	317	127.98	9.2588	18115	0
1_Peak_74372_lociStitched	chr17	27343846	27344227	1	382	151.2951	32.6136	18116	0
1_Peak_75833_lociStitched	chr11	18615409	18615762	1	354	152.849	34.1704	18117	0
1_Peak_76817_lociStitched	chr4	71643599	71643968	1	370	145.6443	26.9739	18118	0
Peak_82846	chr6	44253789	44254173	1	385	129.024	10.368	18119	0
1_Peak_46409_lociStitched	chr8	142538774	142539045	1	272	118.6438	0	18120	0
1_Peak_115663_lociStitched	chr18	47155244	47155607	1	364	144.0021	25.3737	18121	0
1_Peak_80691_lociStitched	chr17	60950396	60950753	1	358	129.8052	11.2098	18122	0
1_Peak_33578_lociStitched	chr2	39470946	39471242	1	297	153.5352	34.9576	18123	0
Peak_106238	chr7	966021	966434	1	414	133.3577	14.7854	18124	0
1_Peak_37251_lociStitched	chr11	28628420	28628679	1	260	156.695	38.1507	18125	0
1_Peak_49099_lociStitched	chr10	94415899	94416166	1	268	145.5951	27.0738	18126	0
1_Peak_47753_lociStitched	chr2	179987323	179987628	1	306	127.368	8.906	18127	0
1_Peak_54917_lociStitched	chr4	16035072	16035470	1	399	148.3744	29.9296	18128	0
1_Peak_58720_lociStitched	chr10	15397165	15397413	1	249	141.3848	22.9648	18129	0
1_Peak_59663_lociStitched	chr12	109702858	109703203	1	346	136.5165	18.1125	18130	0
1_Peak_40394_lociStitched	chr3	11539983	11540272	1	290	169.2673	50.9218	18131	0
1_Peak_67404_lociStitched	chr9	74356585	74356965	1	381	141.246	22.914	18132	0
1_Peak_55342_lociStitched	chr8	49454937	49455355	1	419	143.0396	24.7456	18133	0
1_Peak_121004_lociStitched	chr3	75489610	75490022	1	413	143.4172	25.132	18134	0
1_Peak_52656_lociStitched	chr8	91215884	91216148	1	265	171.4416	53.196	18135	0
1_Peak_101163_lociStitched	chr16	66051578	66052019	1	442	154.2618	36.0297	18136	0
1_Peak_54607_lociStitched	chr2	206942887	206943232	1	346	127.029	8.832	18137	0
1_Peak_43662_lociStitched	chr10	96219535	96219788	1	254	139.8837	21.7074	18138	0
1_Peak_68437_lociStitched	chr20	42571566	42571856	1	291	134.415	16.24	18139	0
1_Peak_64643_lociStitched	chr13	40591806	40592174	1	369	138.6992	20.5712	18140	0
1_Peak_48241_lociStitched	chr7	99076438	99076749	1	312	126.0794	7.9616	18141	0
1_Peak_69670_lociStitched	chr5	106639625	106639904	1	280	130.4325	12.3318	18142	0
1_Peak_120549_lociStitched	chr20	45528186	45528518	1	333	134.7256	16.6332	18143	0
1_Peak_75915_lociStitched	chr12	128872453	128872867	1	415	177.7302	59.6574	18144	0
1_Peak_176616_lociStitched	chr17	14276482	14276881	1	400	147.7098	29.6457	18145	0
1_Peak_59199_lociStitched	chr8	49564746	49565018	1	273	120.6048	2.5568	18146	0
1_Peak_48293_lociStitched	chr9	110928444	110928731	1	288	121.2575	3.2431	18147	0
1_Peak_115788_lociStitched	chr2	224784016	224784397	1	382	142.5321	24.5364	18148	0
1_Peak_96884_lociStitched	chr5	33588612	33588981	1	370	153.6147	35.6454	18149	0
1_Peak_69277_lociStitched	chr4	154064217	154064538	1	322	140.4696	22.5021	18150	0
1_Peak_92872_lociStitched	chr12	80033795	80034138	1	344	143.3397	25.382	18151	0
1_Peak_126599_lociStitched	chr1	4290174	4290642	1	469	134.784	16.8948	18152	0
1_Peak_47540_lociStitched	chr17	75826324	75826633	1	310	133.3953	15.5118	18153	0
1_Peak_163849_lociStitched	chr16	14393275	14393767	1	493	125.214	7.3308	18154	0
1_Peak_72633_lociStitched	chr10	123311958	123312284	1	327	121.9892	4.1076	18155	0
1_Peak_58025_lociStitched	chr17	42498288	42498674	1	387	182.385	64.5392	18156	0
1_Peak_49986_lociStitched	chr5	136481793	136482095	1	303	150.6678	32.8274	18157	0
1_Peak_117763_lociStitched	chr22	47298896	47299400	1	505	172.5192	54.684	18158	0
1_Peak_58833_lociStitched	chr9	36625381	36625716	1	336	132.191	14.3715	18159	0
1_Peak_54907_lociStitched	chr4	153405842	153406194	1	353	131.12	13.3056	18160	0
Peak_88866	chr6	10423264	10423689	1	426	152.7025	34.8925	18161	0
1_Peak_52355_lociStitched	chr2	60823994	60824321	1	328	143.1606	25.3752	18162	0
1_Peak_56048_lociStitched	chr2	11638583	11638893	1	311	132.928	15.159	18163	0
1_Peak_102932_lociStitched	chr19	56649056	56649424	1	369	137.8896	20.1296	18164	0
1_Peak_82479_lociStitched	chr4	185121827	185122240	1	414	147.028	29.2817	18165	0
1_Peak_48084_lociStitched	chr5	38189094	38189397	1	304	133.7442	15.9984	18166	0
1_Peak_44026_lociStitched	chr6	15312382	15312660	1	279	136.0254	18.2924	18167	0
1_Peak_38376_lociStitched	chr4	22502473	22502733	1	261	123.76	6.032	18168	0
Peak_58138	chr20	47901176	47901422	1	247	150.2076	32.4966	18169	0
Peak_26629	chr5	176775386	176775614	1	229	176.4036	58.71	18170	0
1_Peak_60776_lociStitched	chr17	43008033	43008332	1	300	148.1844	30.498	18171	0
1_Peak_62117_lociStitched	chr10	49495785	49496147	1	363	147.4064	29.7202	18172	0
1_Peak_135132_lociStitched	chr21	29032687	29033156	1	470	139.4337	21.7616	18173	0
1_Peak_92880_lociStitched	chr14	68024662	68025064	1	403	146.7702	29.1048	18174	0
1_Peak_76762_lociStitched	chr3	64068992	64069383	1	392	158.8633	41.2114	18175	0
1_Peak_43586_lociStitched	chr1	209989527	209989781	1	255	138.8364	21.209	18176	0
1_Peak_61175_lociStitched	chr5	1027066	1027449	1	384	146.7656	29.1463	18177	0
1_Peak_40212_lociStitched	chr6	25174609	25174838	1	230	128.1942	10.6027	18178	0
1_Peak_188251_lociStitched	chr6	225385	225741	1	357	137.1668	19.58	18179	0
1_Peak_35050_lociStitched	chr20	52867173	52867435	1	263	130.0044	12.4188	18180	0
1_Peak_59035_lociStitched	chr16	597266	597671	1	406	150.498	33.0075	18181	0
1_Peak_121421_lociStitched	chr6	42422009	42422494	1	486	159.953	42.486	18182	0
1_Peak_45984_lociStitched	chr7	56355581	56355851	1	271	123.552	6.102	18183	0
1_Peak_79070_lociStitched	chr11	65771721	65772096	1	376	134.325	16.875	18184	0
1_Peak_40487_lociStitched	chr12	53078076	53078368	1	293	155.7236	38.2812	18185	0
1_Peak_93793_lociStitched	chr1	40142336	40142760	1	425	165.36	47.9544	18186	0
1_Peak_36858_lociStitched	chr2	173860089	173860356	1	268	131.4174	14.0175	18187	0
1_Peak_64881_lociStitched	chr14	96875568	96875894	1	327	124.6298	7.2372	18188	0
1_Peak_147259_lociStitched	chr6	115866504	115866949	1	446	174.6625	57.2715	18189	0
Peak_50441	chr19	36403619	36403938	1	320	140.7428	23.3827	18190	0
1_Peak_110655_lociStitched	chr5	78328177	78328604	1	428	151.7131	34.3735	18191	0
1_Peak_90648_lociStitched	chr1	206686583	206686939	1	357	134.9596	17.6576	18192	0
1_Peak_91935_lociStitched	chr17	46918939	46919256	1	318	142.016	24.7577	18193	0
1_Peak_25814_lociStitched	chr2	87962316	87962585	1	270	126.4031	9.146	18194	0
Peak_109500	chrX	153279931	153280309	1	379	137.781	20.5254	18195	0
1_Peak_68893_lociStitched	chr17	36184492	36184763	1	272	128.1288	10.8942	18196	0
1_Peak_49025_lociStitched	chr1	229074217	229074511	1	295	151.0572	33.8394	18197	0
1_Peak_54669_lociStitched	chr2	56369985	56370330	1	346	124.614	7.4175	18198	0
1_Peak_150225_lociStitched	chr20	57654191	57654593	1	403	124.218	7.035	18199	0
1_Peak_73428_lociStitched	chr4	41208866	41209262	1	397	135.828	18.6516	18200	0
1_Peak_64330_lociStitched	chr11	127768711	127769033	1	323	137.4618	20.286	18201	0
1_Peak_62636_lociStitched	chr16	1862957	1863273	1	317	134.3632	17.1904	18202	0
1_Peak_57611_lociStitched	chr20	51995565	51995873	1	309	143.4356	26.2724	18203	0
1_Peak_43556_lociStitched	chr22	23900983	23901262	1	280	130.4883	13.3362	18204	0
1_Peak_44458_lociStitched	chr17	19454332	19454657	1	326	147.9725	30.9075	18205	0
1_Peak_70570_lociStitched	chr20	14888743	14889096	1	354	137.4229	20.3681	18206	0
1_Peak_64910_lociStitched	chr15	42175295	42175728	1	434	141.9374	24.8975	18207	0
1_Peak_40745_lociStitched	chr15	89248294	89248589	1	296	174.4335	57.407	18208	0
1_Peak_71179_lociStitched	chr1	179257547	179257911	1	365	146.2188	29.2292	18209	0
1_Peak_55014_lociStitched	chr4	88443438	88443763	1	326	147.29	30.3875	18210	0
1_Peak_74682_lociStitched	chr17	28431624	28431922	1	299	130.375	13.4994	18211	0
1_Peak_57600_lociStitched	chr20	20761123	20761437	1	315	132.1626	15.2918	18212	0
1_Peak_155586_lociStitched	chr10	129377234	129377561	1	328	147.6078	30.738	18213	0
1_Peak_42183_lociStitched	chr15	89390438	89390766	1	329	141.04	24.1736	18214	0
1_Peak_175637_lociStitched	chr5	32156192	32156634	1	443	133.4398	16.575	18215	0
1_Peak_96424_lociStitched	chr12	86237318	86237686	1	369	154.008	37.168	18216	0
Peak_57163	chr12	123388156	123388438	1	283	190.7166	73.9122	18217	0
1_Peak_48134_lociStitched	chr7	131077386	131077664	1	279	116.7878	0	18218	0
1_Peak_46734_lociStitched	chr1	161640853	161641266	1	414	182.0091	65.254	18219	0
1_Peak_186405_lociStitched	chr12	108875635	108876175	1	541	190.404	73.656	18220	0
1_Peak_48430_lociStitched	chrX	106863241	106863513	1	273	123.8688	7.1264	18221	0
1_Peak_57951_lociStitched	chr12	81477192	81477468	1	277	135.1296	18.4368	18222	0
1_Peak_169754_lociStitched	chr3	52365870	52366401	1	532	139.0689	22.4082	18223	0
Peak_78588	chr1	46636798	46637126	1	329	123.984	7.3472	18224	0
1_Peak_185054_lociStitched	chr5	169206439	169206931	1	493	171.954	55.35	18225	0
1_Peak_35542_lociStitched	chr12	11611246	11611506	1	261	133.12	16.536	18226	0
1_Peak_46538_lociStitched	chr15	64188915	64189211	1	297	143.7376	27.1728	18227	0
1_Peak_63129_lociStitched	chr3	53446022	53446303	1	282	131.4518	14.893	18228	0
1_Peak_48013_lociStitched	chr4	2050175	2050515	1	341	134.776	18.224	18229	0
1_Peak_89868_lociStitched	chr18	29479869	29480195	1	327	172.454	55.909	18230	0
1_Peak_64368_lociStitched	chr11	40174301	40174640	1	340	119.1924	2.6781	18231	0
1_Peak_39793_lociStitched	chr6	136791040	136791301	1	262	141.6969	25.2387	18232	0
1_Peak_38496_lociStitched	chr8	36957326	36957595	1	270	117.9565	1.5602	18233	0
1_Peak_116328_lociStitched	chr7	37982573	37982984	1	412	150.5082	34.113	18234	0
Peak_43542	chr19	39195273	39195535	1	263	125.1574	8.8556	18235	0
1_Peak_66312_lociStitched	chr22	35012611	35013080	1	470	152.8002	36.5351	18236	0
1_Peak_50907_lociStitched	chr3	105072676	105072959	1	284	161.8477	45.5913	18237	0
1_Peak_91114_lociStitched	chr3	154337157	154337613	1	457	145.9656	29.7312	18238	0
1_Peak_155424_lociStitched	chr12	115529600	115530029	1	430	131.703	15.4869	18239	0
1_Peak_52343_lociStitched	chr8	73801659	73801916	1	258	149.2913	33.0759	18240	0
1_Peak_32147_lociStitched	chr8	6149023	6149336	1	314	148.4246	32.239	18241	0
1_Peak_103791_lociStitched	chr20	58044841	58045310	1	470	140.7	24.5287	18242	0
1_Peak_109839_lociStitched	chr9	25763752	25764153	1	402	128.4804	12.3107	18243	0
1_Peak_91837_lociStitched	chr14	92673240	92673564	1	325	140.94	24.8184	18244	0
Peak_112107	chr11	46707497	46707831	1	335	151.2018	35.1034	18245	0
1_Peak_58231_lociStitched	chr4	114068191	114068499	1	309	137.1216	21.0364	18246	0
1_Peak_53283_lociStitched	chr1	231914106	231914400	1	295	126.8022	10.731	18247	0
1_Peak_44444_lociStitched	chr14	95962079	95962385	1	307	136.0782	20.0124	18248	0
1_Peak_86439_lociStitched	chr8	97350066	97350374	1	309	148.1172	32.0628	18249	0
1_Peak_62540_lociStitched	chr13	49945728	49946055	1	328	128.1186	12.0663	18250	0
Peak_44753	chr6	31120866	31121122	1	257	123.9552	7.9104	18251	0
1_Peak_63502_lociStitched	chr1	199636114	199636394	1	281	137.34	21.308	18252	0
1_Peak_123159_lociStitched	chr19	42342214	42342618	1	405	122.6948	6.666	18253	0
1_Peak_85115_lociStitched	chr18	74919589	74920031	1	443	163.2306	47.2056	18254	0
1_Peak_46301_lociStitched	chr7	68171593	68171901	1	309	134.2572	18.2336	18255	0
1_Peak_113152_lociStitched	chr20	46157938	46158331	1	394	138.9648	22.9512	18256	0
1_Peak_68191_lociStitched	chr11	6767499	6767769	1	271	141.75	25.785	18257	0
1_Peak_71619_lociStitched	chr10	104957728	104958082	1	355	143.3346	27.3996	18258	0
1_Peak_71960_lociStitched	chr1	246948610	246948962	1	353	122.9536	7.04	18259	0
1_Peak_147936_lociStitched	chr2	27459191	27459704	1	514	149.8473	33.9606	18260	0
1_Peak_56803_lociStitched	chr5	5271284	5271615	1	332	143.8195	27.9364	18261	0
1_Peak_114101_lociStitched	chr6	448876	449266	1	391	131.508	15.639	18262	0
1_Peak_50514_lociStitched	chr7	148608176	148608581	1	406	147.7035	31.8735	18263	0
1_Peak_67225_lociStitched	chr9	119181536	119181917	1	382	133.6548	17.8308	18264	0
1_Peak_77661_lociStitched	chr12	127211265	127211622	1	358	129.4482	13.6374	18265	0
1_Peak_79763_lociStitched	chr14	75964106	75964547	1	442	138.1653	22.3587	18266	0
1_Peak_29428_lociStitched	chr18	55504644	55504872	1	229	130.1652	14.3868	18267	0
1_Peak_38650_lociStitched	chr2	55632647	55632892	1	246	120.54	4.851	18268	0
1_Peak_68166_lociStitched	chr10	8217258	8217611	1	354	174.1349	58.4568	18269	0
1_Peak_54205_lociStitched	chr17	18825998	18826305	1	308	124.5499	8.8723	18270	0
1_Peak_69828_lociStitched	chr5	133217273	133217634	1	362	156.0603	40.3959	18271	0
1_Peak_57354_lociStitched	chr17	65833620	65833980	1	361	174.852	59.22	18272	0
1_Peak_42120_lociStitched	chr14	98369829	98370199	1	371	158.323	42.735	18273	0
1_Peak_110628_lociStitched	chr2	45942043	45942463	1	421	155.904	40.32	18274	0
1_Peak_185039_lociStitched	chr5	126150237	126150596	1	360	151.8929	36.3308	18275	0
1_Peak_50383_lociStitched	chr13	39388953	39389229	1	277	123.1512	7.59	18276	0
1_Peak_174456_lociStitched	chrX	18851219	18851791	1	573	142.5424	26.9984	18277	0
1_Peak_74996_lociStitched	chr17	29379447	29379776	1	330	157.3936	41.8817	18278	0
1_Peak_74906_lociStitched	chr12	94401809	94402105	1	297	133.9992	18.5	18279	0
1_Peak_65194_lociStitched	chr16	50020169	50020530	1	362	141.8369	26.353	18280	0
1_Peak_94212_lociStitched	chr12	133314498	133314878	1	381	145.996	30.514	18281	0
1_Peak_54893_lociStitched	chr4	129628335	129628714	1	380	132.0436	16.5623	18282	0
1_Peak_79965_lociStitched	chr15	64382212	64382556	1	345	127.2456	11.7992	18283	0
1_Peak_85089_lociStitched	chr11	122989747	122990112	1	366	134.5755	19.1625	18284	0
1_Peak_114212_lociStitched	chr11	121168694	121169043	1	350	121.6614	6.282	18285	0
Peak_48329	chr9	130572258	130572600	1	343	153.8658	38.5092	18286	0
1_Peak_37572_lociStitched	chr20	39668192	39668444	1	253	125.1936	9.8784	18287	0
1_Peak_151743_lociStitched	chr16	13623790	13624188	1	399	128.7928	13.4922	18288	0
Peak_93764	chr1	27307507	27307918	1	412	148.7409	33.4554	18289	0
1_Peak_56972_lociStitched	chrX	128876421	128876699	1	279	131.8554	16.5966	18290	0
Peak_96569	chr11	46694013	46694393	1	381	157.396	42.142	18291	0
1_Peak_99393_lociStitched	chr12	49996510	49996888	1	379	118.2762	3.0618	18292	0
Peak_47543	chr17	76223236	76223558	1	323	136.3348	21.1232	18293	0
1_Peak_75810_lociStitched	chr11	11662647	11662992	1	346	140.0355	24.84	18294	0
1_Peak_61827_lociStitched	chr1	218539751	218540090	1	340	145.0242	29.832	18295	0
Peak_118489	chr11	824502	825079	1	578	161.2715	46.1023	18296	0
1_Peak_60790_lociStitched	chr18	9133211	9133503	1	293	137.97	22.8052	18297	0
Peak_75004	chr17	37881744	37882060	1	317	150.7636	35.6764	18298	0
1_Peak_86779_lociStitched	chr1	17817989	17818360	1	372	133.0406	17.9564	18299	0
1_Peak_82455_lociStitched	chr4	16143160	16143527	1	368	130.0281	14.9736	18300	0
1_Peak_176001_lociStitched	chr1	183462827	183463325	1	499	158.1648	43.1268	18301	0
1_Peak_72195_lociStitched	chr1	231939224	231939579	1	356	137.4205	22.4005	18302	0
1_Peak_53745_lociStitched	chr13	51086995	51087336	1	342	122.3167	7.2974	18303	0
1_Peak_95855_lociStitched	chr8	130409855	130410248	1	394	148.2396	33.2478	18304	0
1_Peak_33626_lociStitched	chr18	30005955	30006215	1	261	134.082	19.11	18305	0
1_Peak_72627_lociStitched	chr8	99829342	99829604	1	263	161.8374	46.8718	18306	0
1_Peak_79661_lociStitched	chr14	25074848	25075227	1	380	152.0548	37.1041	18307	0
1_Peak_100121_lociStitched	chr14	65521309	65521761	1	453	147.352	32.4536	18308	0
1_Peak_34665_lociStitched	chr2	205707606	205707885	1	280	137.1285	22.2363	18309	0
1_Peak_51562_lociStitched	chr10	77371490	77371789	1	300	133.7726	18.8968	18310	0
1_Peak_183584_lociStitched	chr8	12653614	12654099	1	486	147.052	32.204	18311	0
Peak_70187	chr8	144877012	144877370	1	359	138.3312	23.4848	18312	0
1_Peak_108259_lociStitched	chr11	92599811	92600188	1	378	132.8548	18.0206	18313	0
Peak_81091	chr19	17343110	17343491	1	382	131.4069	16.5735	18314	0
1_Peak_50058_lociStitched	chr6	49523303	49523589	1	287	128.6428	13.8138	18315	0
1_Peak_66300_lociStitched	chr22	22048029	22048499	1	471	148.755	33.934	18316	0
1_Peak_60424_lociStitched	chr10	12026779	12027054	1	276	124.3	9.4875	18317	0
1_Peak_52920_lociStitched	chr17	36698158	36698546	1	389	133.6272	18.818	18318	0
1_Peak_46597_lociStitched	chr5	78023130	78023453	1	324	163.5672	48.773	18319	0
1_Peak_73354_lociStitched	chr2	88908205	88908656	1	452	154.5577	39.8233	18320	0
Peak_110094	chr19	39875685	39876104	1	420	139.8622	25.1819	18321	0
1_Peak_38705_lociStitched	chr2	158275525	158275809	1	285	128.1124	13.4616	18322	0
Peak_64415	chr11	65179740	65180082	1	343	127.224	12.6198	18323	0
1_Peak_81522_lociStitched	chr2	135733306	135733662	1	357	130.8656	16.2692	18324	0
1_Peak_62968_lociStitched	chr20	5111183	5111542	1	360	140.7998	26.2429	18325	0
