seqnames	start	end	width	strand	nj	nSNV	nSamples	p.value	p.adjust
chr17	74704592	74707097	2506	*	2506	1	1	0.191514565358219	0.254585534407146
chr17	74998390	74999196	807	*	807	2	2	0.00204102606265977	0.253650932488231
chr17	75083898	75085814	1917	*	1917	1	1	0.150090763494101	0.253650932488231
chr17	75123044	75124662	1619	*	1619	1	1	0.128330855837512	0.253650932488231
chr17	75124267	75125220	954	*	954	1	1	0.0777427740307796	0.253650932488231
chr17	75140428	75142817	2390	*	2390	1	1	0.183519243957406	0.254447032867459
chr17	75204149	75205017	869	*	869	1	1	0.0710684873634262	0.253650932488231
chr17	75205020	75206979	1960	*	1960	2	1	0.153185446967093	0.253650932488231
chr17	75314051	75322798	8748	*	8748	1	1	0.523897915585322	0.525985554338128
chr17	75358515	75364049	5535	*	5535	1	1	0.374718370180856	0.384977649830467
chr17	75365694	75374399	8706	*	8706	3	3	0.0306409539393435	0.253650932488231
chr17	75416435	75424725	8291	*	8291	1	1	0.505077502765092	0.508054195271883
chr17	75435018	75436493	1476	*	1476	1	1	0.117692078134005	0.253650932488231
chr17	75444902	75452728	7827	*	7827	1	1	0.485207504575744	0.48862445883332
chr17	75455039	75457912	2874	*	2874	1	1	0.216364526087538	0.262185425341189
chr17	75461096	75464023	2928	*	2928	1	1	0.219946154961346	0.264125080776324
chr17	75825686	75827777	2092	*	2092	1	1	0.162615193157923	0.253650932488231
chr17	76139117	76142126	3010	*	3010	1	1	0.22535364673671	0.266744104000879
chr17	76183154	76185021	1868	*	1868	1	1	0.146550474654516	0.253650932488231
chr17	76251573	76253810	2238	*	2238	1	1	0.172922810796182	0.253650932488231
chr17	76273185	76275964	2780	*	2780	1	1	0.210090565201162	0.259353518543945
chr17	76309214	76315293	6080	*	6080	1	1	0.402969662943744	0.410574328256374
chr17	76347037	76353079	6043	*	6043	1	1	0.401092737593449	0.408819432596212
chr17	76360752	76364078	3327	*	3327	1	1	0.245907978877833	0.278906562967334
chr17	76382839	76388329	5491	*	5491	1	1	0.372380037788601	0.382872673909733
chr17	76392814	76394147	1334	*	1334	2	1	0.106999213014968	0.253650932488231
chr17	76404716	76406043	1328	*	1328	1	1	0.106544559311582	0.253650932488231
chr17	76408388	76414489	6102	*	6102	1	1	0.404082882896999	0.411550054553998
chr17	76712684	76714224	1541	*	1541	1	1	0.122543888365309	0.253650932488231
chr17	76744817	76745840	1024	*	1024	1	1	0.0832032230732336	0.253650932488231
chr17	76857311	76859204	1894	*	1894	1	1	0.148430827840712	0.253650932488231
chr17	76911417	76913420	2004	*	2004	1	1	0.15634043568449	0.253650932488231
chr17	77786165	77789730	3566	*	3566	1	1	0.261043385436565	0.289677129266961
chr17	77804795	77807180	2386	*	2386	1	1	0.183242137440096	0.254447032867459
chr17	77960126	77963949	3824	*	3824	1	1	0.277041238945366	0.301238223440184
chr17	78044135	78046197	2063	*	2063	1	1	0.16055254804709	0.253650932488231
chr17	78074509	78076562	2054	*	2054	1	1	0.159911384333692	0.253650932488231
chr17	78227048	78230467	3420	*	3420	1	1	0.251833988377127	0.282898860404115
chr17	78387953	78390259	2307	*	2307	1	1	0.177749971851556	0.253901585780528
chr17	78652373	78653523	1151	*	1151	1	1	0.0930276334727711	0.253650932488231
chr17	78805693	78808839	3147	*	3147	1	1	0.234304612079133	0.271448588244075
chr17	78873707	78875446	1740	*	1740	1	1	0.137232640305865	0.253650932488231
chr17	78893302	78894212	911	*	911	1	1	0.0743723853372553	0.253650932488231
chr17	79007480	79008987	1508	*	1508	1	1	0.120084005101836	0.253650932488231
chr17	79008588	79010857	2270	*	2270	2	2	0.0149332537767463	0.253650932488231
chr17	79010445	79012757	2313	*	2313	1	1	0.178168391174314	0.253920163450322
chr17	79012374	79012891	518	*	518	1	1	0.0429921884023858	0.253650932488231
chr17	79044057	79047671	3615	*	3615	1	1	0.264108733506703	0.292159587912181
chr17	79302029	79304608	2580	*	2580	1	1	0.196574076556677	0.2555384889528
chr17	79393073	79394894	1822	*	1822	1	1	0.143213518973757	0.253650932488231
chr17	79395943	79398054	2112	*	2112	1	1	0.164034753329663	0.253650932488231
chr17	79494071	79496303	2233	*	2233	1	1	0.172571917342785	0.253650932488231
chr17	79532563	79535418	2856	*	2856	1	1	0.21516699905073	0.261714580441701
chr17	79543911	79544705	795	*	795	1	1	0.0652186146450531	0.253650932488231
chr17	79602692	79604934	2243	*	2243	1	1	0.173273555443637	0.253650932488231
chr17	79688633	79690105	1473	*	1473	1	1	0.117467501893796	0.253650932488231
chr17	79816381	79820661	4281	*	4281	1	1	0.304533184474348	0.32322669589845
chr17	80008417	80011011	2595	*	2595	1	1	0.197595787198655	0.255669494932413
chr17	80060845	80063224	2380	*	2380	1	1	0.182826301314983	0.254447032867459
chr17	80110585	80111413	829	*	829	1	1	0.0679109546569802	0.253650932488231
chr17	80191699	80195415	3717	*	3717	1	1	0.270448938590967	0.296507528819894
chr17	80195699	80201127	5429	*	5429	1	1	0.369070265082011	0.379838703082848
chr17	80203583	80205897	2315	*	2315	1	1	0.178307816960653	0.253920163450322
chr17	80239428	80242021	2594	*	2594	1	1	0.197527713596864	0.255669494932413
chr17	80287878	80288542	665	*	665	1	1	0.0548524645643933	0.253650932488231
chr17	80295924	80296810	887	*	887	1	1	0.0724858852052336	0.253650932488231
chr17	80448115	80449151	1037	*	1037	1	1	0.0842137411406064	0.253650932488231
chr17	80454189	80456414	2226	*	2226	1	1	0.172080416393837	0.253650932488231
chr17	80843510	80844467	958	*	958	1	1	0.0780556739729389	0.253650932488231
chr17	81011417	81012349	933	*	933	1	1	0.0760983062259777	0.253650932488231
chr17	81048170	81049830	1661	*	1661	1	1	0.131431090763415	0.253650932488231
chr17	81060630	81061314	685	*	685	1	1	0.0564547073884329	0.253650932488231
chr17	81101168	81101957	790	*	790	1	1	0.0648220269108486	0.253650932488231
chr18	711161	713608	2448	*	2448	1	1	0.18752673956262	0.254554738795704
chr18	2905554	2907840	2287	*	2287	1	1	0.176353701616854	0.253650932488231
chr18	2978424	2979549	1126	*	1126	1	1	0.091102052494063	0.253650932488231
chr18	2980122	2981244	1123	*	1123	1	1	0.0908707082221529	0.253650932488231
chr18	3015161	3016165	1005	*	1005	1	1	0.0817243059422061	0.253650932488231
chr18	3540640	3542825	2186	*	2186	1	1	0.169266233509543	0.253650932488231
chr18	3584318	3585752	1435	*	1435	1	1	0.114617916928135	0.253650932488231
chr18	3585353	3586144	792	*	792	1	1	0.064980682191158	0.253650932488231
chr18	3591702	3598899	7198	*	7198	1	1	0.456991955125691	0.461439777589701
chr18	3664299	3665427	1129	*	1129	1	1	0.0913333378962695	0.253650932488231
chr18	5293894	5297424	3531	*	3531	1	1	0.258846036639841	0.288084640273749
chr18	6728807	6729620	814	*	814	1	1	0.0667241148053132	0.253650932488231
chr18	6729286	6730430	1145	*	1145	1	1	0.0925658664157648	0.253650932488231
chr18	7566094	7569166	3073	*	3073	1	1	0.229482705943482	0.268864702645474
chr18	8139225	8139993	769	*	769	1	1	0.0631545202487138	0.253650932488231
chr18	8704106	8706787	2682	*	2682	1	1	0.203496138764207	0.257357492103599
chr18	9423326	9424102	777	*	777	1	1	0.0637901111893864	0.253650932488231
chr18	9613217	9615886	2670	*	2670	1	1	0.202684883898387	0.257356784426773
chr18	9741363	9743415	2053	*	2053	2	2	0.0123566668711206	0.253650932488231
chr18	9765839	9766639	801	*	801	1	1	0.0656942979296948	0.253650932488231
chr18	9824396	9825699	1304	*	1304	1	1	0.104723628539732	0.253650932488231
chr18	10057737	10058951	1215	*	1215	1	1	0.0979385517212256	0.253650932488231
chr18	10525475	10527406	1932	*	1932	1	1	0.151171586612096	0.253650932488231
chr18	12038347	12039310	964	*	964	1	1	0.0785248248483543	0.253650932488231
chr18	12278087	12280417	2331	*	2331	1	1	0.179422372046781	0.253920163450322
chr18	12288047	12288914	868	*	868	1	1	0.0709896795594872	0.253650932488231
chr18	12606222	12607153	932	*	932	1	1	0.076019925137005	0.253650932488231
chr18	12656642	12659015	2374	*	2374	1	1	0.182410253475125	0.254405857228992
chr18	13216662	13219630	2969	*	2969	1	1	0.222654602889937	0.265468439625437
chr18	13369514	13370386	873	*	873	1	1	0.0713836517323125	0.253650932488231
chr18	19178724	19181788	3065	*	3065	1	1	0.228959603359769	0.268864702645474
chr18	19181503	19182023	521	*	521	1	1	0.0432357162233339	0.253650932488231
chr18	19191328	19193289	1962	*	1962	1	1	0.153329111172355	0.253650932488231
chr18	19283050	19285453	2404	*	2404	1	1	0.184488376604042	0.254554738795704
chr18	20816989	20818560	1572	*	1572	1	1	0.124848423154614	0.253650932488231
chr18	20861784	20862976	1193	*	1193	1	1	0.096253430125511	0.253650932488231
chr18	20910582	20912037	1456	*	1456	2	1	0.116193823044957	0.253650932488231
chr18	21405701	21406321	621	*	621	2	2	0.00122076530482917	0.253650932488231
chr18	21452694	21453739	1046	*	1046	1	1	0.0849126780235246	0.253650932488231
chr18	22928720	22931413	2694	*	2694	1	1	0.204306568191699	0.257561604074882
chr18	24058774	24060054	1281	*	1281	2	2	0.00501355847738794	0.253650932488231
chr18	24060182	24061059	878	*	878	1	1	0.0717774568304886	0.253650932488231
chr18	29264193	29266142	1950	*	1950	1	1	0.152466760201144	0.253650932488231
chr18	29597730	29600089	2360	*	2360	1	1	0.18143865124141	0.25416783259685
chr18	29599641	29600147	507	*	507	1	1	0.0420987226159562	0.253650932488231
chr18	32073329	32074345	1017	*	1017	1	1	0.0826586361836944	0.253650932488231
chr18	32846568	32847912	1345	*	1345	1	1	0.107832143995711	0.253650932488231
chr18	32923321	32925168	1848	*	1848	1	1	0.145101224270488	0.253650932488231
chr18	33310409	33311310	902	*	902	1	1	0.0736653978572644	0.253650932488231
chr18	34878535	34879832	1298	*	1298	1	1	0.10426781626748	0.253650932488231
chr18	34879560	34880625	1066	*	1066	1	1	0.0864639618602127	0.253650932488231
chr18	40286393	40287029	637	*	637	1	1	0.0526047526605056	0.253650932488231
chr18	43354914	43356139	1226	*	1226	1	1	0.0987799338764885	0.253650932488231
chr18	43607672	43608738	1067	*	1067	1	1	0.0865414569831414	0.253650932488231
chr18	43752856	43755330	2475	*	2475	1	1	0.189385582379642	0.254585534407146
chr18	44256680	44257517	838	*	838	1	1	0.0686223339833807	0.253650932488231
chr18	45528803	45531339	2537	*	2537	1	1	0.193637956814581	0.255241262956141
chr18	45661581	45666877	5297	*	5297	1	1	0.361965398578688	0.373762475386385
chr18	45686793	45689121	2329	*	2329	1	1	0.179283135379582	0.253920163450322
chr18	46240896	46241853	958	*	958	1	1	0.0780556739729389	0.253650932488231
chr18	46303371	46304645	1275	*	1275	1	1	0.102518385006116	0.253650932488231
chr18	46404572	46406168	1597	*	1597	1	1	0.126702509451633	0.253650932488231
chr18	46523845	46525515	1671	*	1671	1	1	0.132167615245372	0.253650932488231
chr18	47384201	47386917	2717	*	2717	1	1	0.205857587110429	0.257707482692365
chr18	47719197	47721726	2530	*	2530	1	1	0.19315896931376	0.254927439919956
chr18	47812892	47815116	2225	*	2225	1	1	0.172010178143402	0.253650932488231
chr18	47833235	47834662	1428	*	1428	1	1	0.114091990695835	0.253650932488231
chr18	48555392	48557956	2565	*	2565	1	1	0.195551064958623	0.2555384889528
chr18	51676134	51676826	693	*	693	1	1	0.0570948437322162	0.253650932488231
chr18	55252919	55254645	1727	*	1727	1	1	0.136280625579201	0.253650932488231
chr18	55869104	55869893	790	*	790	1	1	0.0648220269108486	0.253650932488231
chr18	55890631	55891683	1053	*	1053	1	1	0.0854559267834616	0.253650932488231
chr18	56208108	56209252	1145	*	1145	1	1	0.0925658664157648	0.253650932488231
chr18	56208833	56209986	1154	*	1154	1	1	0.093258428876323	0.253650932488231
chr18	56553993	56554820	828	*	828	1	1	0.0678318789772991	0.253650932488231
chr18	59304269	59305004	736	*	736	1	1	0.0605281432874695	0.253650932488231
chr18	60189126	60192901	3776	*	3776	1	1	0.274091345048365	0.298890623794497
chr18	60381625	60382519	895	*	895	1	1	0.0731151453996318	0.253650932488231
chr18	60828623	60829510	888	*	888	1	1	0.0725645660862756	0.253650932488231
chr18	60903644	60905096	1453	*	1453	1	1	0.115968865449796	0.253650932488231
chr18	71951584	71952467	884	*	884	1	1	0.0722498025095225	0.253650932488231
chr18	72164982	72165629	648	*	648	1	1	0.0534884191298054	0.253650932488231
chr18	74140482	74141822	1341	*	1341	1	1	0.107529349930323	0.253650932488231
chr18	74230234	74231190	957	*	957	1	1	0.0779774589412602	0.253650932488231
chr18	74277681	74279135	1455	*	1455	2	2	0.00640804182954724	0.253650932488231
chr18	74773527	74775881	2355	*	2355	2	2	0.0160000018253117	0.253650932488231
chr18	74798769	74800508	1740	*	1740	1	1	0.137232640305865	0.253650932488231
chr18	74823131	74824049	919	*	919	1	1	0.0750003656595513	0.253650932488231
chr18	74826165	74828258	2094	*	2094	1	1	0.162757257583176	0.253650932488231
chr18	74836156	74837379	1224	*	1224	1	1	0.0986270136966716	0.253650932488231
chr18	74839602	74840612	1011	*	1011	1	1	0.0821915899566288	0.253650932488231
chr18	74841033	74842171	1139	*	1139	1	1	0.092103864259187	0.253650932488231
chr18	74842464	74846029	3566	*	3566	1	1	0.261043385436565	0.289677129266961
chr18	77162866	77164091	1226	*	1226	1	1	0.0987799338764885	0.253650932488231
chr18	77165176	77166816	1641	*	1641	1	1	0.129956166016394	0.253650932488231
chr18	77347870	77350309	2440	*	2440	1	1	0.186975153160848	0.254554738795704
chr19	266923	267788	866	*	866	1	1	0.070832043893579	0.253650932488231
chr19	485249	486194	946	*	946	1	1	0.0771166555238068	0.253650932488231
chr19	530445	534384	3940	*	3940	1	1	0.284120753816215	0.306604713122903
chr19	574817	575743	927	*	927	1	1	0.0756279199365579	0.253650932488231
chr19	659137	664495	5359	*	5359	1	1	0.365312442461345	0.376557204960642
chr19	675498	678243	2746	*	2746	1	1	0.207808911117002	0.258405863388968
chr19	707945	710883	2939	*	2939	1	1	0.220673736642851	0.264518518481497
chr19	868252	870905	2654	*	2654	1	1	0.201601925275552	0.256906499670748
chr19	955142	957903	2762	*	2762	1	1	0.208883450495038	0.259133021469929
chr19	1105922	1106934	1013	*	1013	1	1	0.0823472984471576	0.253650932488231
chr19	1153180	1158099	4920	*	4920	1	1	0.341229825259113	0.355402953827946
chr19	1213205	1215140	1936	*	1936	1	1	0.151459573904549	0.253650932488231
chr19	1271385	1272073	689	*	689	1	1	0.0567748298652958	0.253650932488231
chr19	1853076	1854210	1135	*	1135	1	1	0.0917957321514882	0.253650932488231
chr19	1854690	1859048	4359	*	4359	1	1	0.309119902586033	0.326849201555296
chr19	1858773	1861181	2409	*	2409	1	1	0.184834216557769	0.254554738795704
chr19	1874692	1877175	2484	*	2484	1	1	0.19000425110154	0.254585534407146
chr19	1906629	1910023	3395	*	3395	1	1	0.250245567060155	0.282012629460123
chr19	1929234	1930560	1327	*	1327	1	1	0.106468761192734	0.253650932488231
chr19	1939195	1943764	4570	*	4570	2	2	0.0536044088144572	0.253650932488231
chr19	1943353	1944467	1115	*	1115	1	1	0.0902535022423182	0.253650932488231
chr19	2056598	2062943	6346	*	6346	3	2	0.094244538930454	0.253650932488231
chr19	2064247	2065649	1403	*	1403	1	1	0.112211131174025	0.253650932488231
chr19	2081245	2086300	5056	*	5056	2	2	0.063966491638082	0.253650932488231
chr19	2085892	2088673	2782	*	2782	2	2	0.0218273836257847	0.253650932488231
chr19	2094480	2096949	2470	*	2470	2	1	0.18904167337564	0.254573554041871
chr19	2148891	2151969	3079	*	3079	1	1	0.229874799970013	0.26900063111895
chr19	2455289	2457758	2470	*	2470	1	1	0.18904167337564	0.254573554041871
chr19	2490399	2492263	1865	*	1865	1	1	0.146333243820631	0.253650932488231
chr19	2610246	2611771	1526	*	1526	2	2	0.00702195233746805	0.253650932488231
chr19	2626495	2628361	1867	*	1867	1	1	0.146478070519281	0.253650932488231
chr19	2899876	2902160	2285	*	2285	1	1	0.176213944253709	0.253650932488231
chr19	2982986	2984290	1305	*	1305	2	1	0.104799574697919	0.253650932488231
chr19	2983874	2984586	713	*	713	1	1	0.0586932852069474	0.253650932488231
chr19	3098367	3099395	1029	*	1029	1	1	0.0835920157597067	0.253650932488231
chr19	3345927	3347491	1565	*	1565	1	1	0.124328573950183	0.253650932488231
chr19	3374135	3376345	2211	*	2211	1	1	0.171026216732648	0.253650932488231
chr19	3409095	3409903	809	*	809	1	1	0.0663281657903924	0.253650932488231
chr19	3450844	3452566	1723	*	1723	1	1	0.135987486682776	0.253650932488231
chr19	3457176	3460728	3553	*	3553	1	1	0.260227988827589	0.289205863975878
chr19	3553337	3555419	2083	*	2083	1	1	0.161975604877503	0.253650932488231
chr19	3555181	3559164	3984	*	3984	1	1	0.286787915046072	0.308790162496696
chr19	3605856	3608106	2251	*	2251	1	1	0.173834437520705	0.253650932488231
chr19	3687932	3688771	840	*	840	1	1	0.0687803445320978	0.253650932488231
chr19	3707506	3711222	3717	*	3717	1	1	0.270448938590967	0.296507528819894
chr19	3720195	3721185	991	*	991	1	1	0.0806330511664397	0.253650932488231
chr19	4042676	4043517	842	*	842	1	1	0.0689383282739308	0.253650932488231
chr19	4051296	4053478	2183	*	2183	2	2	0.0138746546506322	0.253650932488231
chr19	4057682	4063212	5531	*	5531	4	3	0.00940053882623826	0.253650932488231
chr19	4328499	4329641	1143	*	1143	1	1	0.0924118918249898	0.253650932488231
chr19	4790589	4791318	730	*	730	1	1	0.0600498297572843	0.253650932488231
chr19	4909006	4912763	3758	*	3758	1	1	0.272982034317169	0.298295733905853
chr19	4914021	4917321	3301	*	3301	2	2	0.0298982630954292	0.253650932488231
chr19	4988329	4989267	939	*	939	1	1	0.0765684531493822	0.253650932488231
chr19	5048361	5049886	1526	*	1526	1	1	0.121426613265274	0.253650932488231
chr19	5292220	5293519	1300	*	1300	2	2	0.00515812918272462	0.253650932488231
chr19	5685984	5688066	2083	*	2083	1	1	0.161975604877503	0.253650932488231
chr19	5826706	5829816	3111	*	3111	1	1	0.231962600826047	0.27006895435141
chr19	5967417	5969398	1982	*	1982	1	1	0.154764413392471	0.253650932488231
chr19	6198745	6199835	1091	*	1091	1	1	0.0883993690456214	0.253650932488231
chr19	6199593	6200612	1020	*	1020	1	1	0.0828920701647846	0.253650932488231
chr19	6238247	6239801	1555	*	1555	1	1	0.123585396517806	0.253650932488231
chr19	6272825	6275529	2705	*	2705	1	1	0.205048737426246	0.257707482692365
chr19	6278083	6280361	2279	*	2279	1	1	0.175794529862926	0.253650932488231
chr19	6279938	6280737	800	*	800	1	1	0.0656150341954083	0.253650932488231
chr19	6423250	6425273	2024	*	2024	1	1	0.157770633015782	0.253650932488231
chr19	6727797	6731784	3988	*	3988	1	1	0.287029890943734	0.308864408036868
chr19	6737639	6741814	4176	*	4176	1	1	0.298310633013349	0.31808979429134
chr19	6743687	6746072	2386	*	2386	1	1	0.183242137440096	0.254447032867459
chr19	7292604	7295485	2882	*	2882	1	1	0.216896173641776	0.262369122398605
chr19	7553078	7554603	1526	*	1526	1	1	0.121426613265274	0.253650932488231
chr19	7569905	7571378	1474	*	1474	1	1	0.117542366991147	0.253650932488231
chr19	7681934	7686036	4103	*	4103	1	1	0.293951698782427	0.31464665957067
chr19	7693270	7695988	2719	*	2719	1	1	0.205992315355478	0.257707482692365
chr19	7745044	7747499	2456	*	2456	1	1	0.18807795174759	0.254554738795704
chr19	7981059	7982171	1113	*	1113	1	1	0.0900991352866164	0.253650932488231
chr19	7981738	7983362	1625	*	1625	1	1	0.128774423122989	0.253650932488231
chr19	8066624	8067872	1249	*	1249	1	1	0.10053665237713	0.253650932488231
chr19	8068946	8071504	2559	*	2559	2	1	0.195141495680709	0.2555384889528
chr19	8432240	8433417	1178	*	1178	1	1	0.0951026790783942	0.253650932488231
chr19	8499340	8500428	1089	*	1089	1	1	0.0882446874782141	0.253650932488231
chr19	8508678	8511303	2626	*	2626	1	1	0.199703207044464	0.256202578139433
chr19	9117817	9122279	4463	*	4463	2	1	0.315188505449475	0.331807079652442
chr19	9648486	9650292	1807	*	1807	1	1	0.142122562755429	0.253650932488231
chr19	9693670	9695895	2226	*	2226	1	1	0.172080416393837	0.253650932488231
chr19	9878079	9880322	2244	*	2244	1	1	0.173343686521969	0.253650932488231
chr19	9937284	9939701	2418	*	2418	1	1	0.185456358925848	0.254554738795704
chr19	10425794	10427032	1239	*	1239	1	1	0.0997732828742341	0.253650932488231
chr19	10426564	10427437	874	*	874	1	1	0.0714624261156516	0.253650932488231
chr19	10490217	10492593	2377	*	2377	2	2	0.016281270896413	0.253650932488231
chr19	10512602	10516391	3790	*	3790	1	1	0.274952971940099	0.299521551273433
chr19	10762925	10767215	4291	*	4291	1	1	0.305122922755992	0.32378768237103
chr19	10841187	10843671	2485	*	2485	1	1	0.190072962917508	0.254585534407146
chr19	10858333	10863969	5637	*	5637	1	1	0.38010559781758	0.38983111417965
chr19	10869277	10876627	7351	*	7351	1	1	0.463994394944765	0.468331618399991
chr19	10926875	10928645	1771	*	1771	1	1	0.13949859682395	0.253650932488231
chr19	11198871	11199754	884	*	884	1	1	0.0722498025095225	0.253650932488231
chr19	11199507	11205091	5585	*	5585	1	1	0.377364992925167	0.387320693999429
chr19	11204752	11207937	3186	*	3186	1	1	0.236833732521332	0.273719370635729
chr19	11306887	11309425	2539	*	2539	1	1	0.193774758150449	0.255294383808273
chr19	11379134	11380250	1117	*	1117	1	1	0.0904078430092805	0.253650932488231
chr19	11453670	11455287	1618	*	1618	1	1	0.128256906003667	0.253650932488231
chr19	11493032	11495381	2350	*	2350	1	1	0.180743942811608	0.253920163450322
chr19	11615252	11617560	2309	*	2309	1	1	0.17788946862378	0.253901585780528
chr19	11689007	11690290	1284	*	1284	1	1	0.10320335160874	0.253650932488231
chr19	11925991	11927116	1126	*	1126	1	1	0.091102052494063	0.253650932488231
chr19	12145327	12147508	2182	*	2182	1	1	0.168984289643578	0.253650932488231
chr19	12779025	12781491	2467	*	2467	1	1	0.188835257942381	0.254554738795704
chr19	12846687	12849229	2543	*	2543	1	1	0.194048291200056	0.255363313737484
chr19	12916666	12918228	1563	*	1563	1	1	0.124179988896471	0.253650932488231
chr19	13055628	13058197	2570	*	2570	1	1	0.195892213477526	0.2555384889528
chr19	13062929	13064083	1155	*	1155	1	1	0.0933353476256502	0.253650932488231
chr19	13063716	13064905	1190	*	1190	1	1	0.0960233970477906	0.253650932488231
chr19	13075676	13076981	1306	*	1306	1	1	0.104875514413605	0.253650932488231
chr19	13112884	13113898	1015	*	1015	2	2	0.00319284995410396	0.253650932488231
chr19	13122891	13124692	1802	*	1802	1	1	0.141758602075005	0.253650932488231
chr19	13163182	13168758	5577	*	5577	1	1	0.376942287317618	0.387036996351158
chr19	13170711	13172695	1985	*	1985	1	1	0.154979498763874	0.253650932488231
chr19	13259194	13268163	8970	*	8970	1	1	0.532780452975207	0.534396469515037
chr19	13904383	13909560	5178	*	5178	1	1	0.35549170280885	0.367723675378617
chr19	13913125	13914744	1620	*	1620	1	1	0.128404799398204	0.253650932488231
chr19	13933287	13934086	800	*	800	1	1	0.0656150341954083	0.253650932488231
chr19	13946110	13956660	10551	*	10551	1	1	0.591424143884969	0.592656277518063
chr19	13956351	13959658	3308	*	3308	2	1	0.244691526511861	0.278063330492752
chr19	14016360	14018065	1706	*	1706	1	1	0.134740536042764	0.253650932488231
chr19	14062908	14064740	1833	*	1833	1	1	0.14401267168933	0.253650932488231
chr19	14223683	14225179	1497	*	1497	1	1	0.119262512500787	0.253650932488231
chr19	14224933	14226145	1213	*	1213	1	1	0.0977854887746028	0.253650932488231
chr19	14527151	14527979	829	*	829	1	1	0.0679109546569802	0.253650932488231
chr19	14528203	14530534	2332	*	2332	2	2	0.0157082122329382	0.253650932488231
chr19	14550642	14551860	1219	*	1219	1	1	0.0982445997163424	0.253650932488231
chr19	14620343	14622541	2199	*	2199	1	1	0.170181890611905	0.253650932488231
chr19	14622137	14622724	588	*	588	1	1	0.048658386770165	0.253650932488231
chr19	14626569	14631818	5250	*	5250	4	2	0.0682755710730323	0.253650932488231
chr19	14671627	14673902	2276	*	2276	1	1	0.175584742598122	0.253650932488231
chr19	15343720	15344980	1261	*	1261	1	1	0.101451841369099	0.253650932488231
chr19	15357897	15358644	748	*	748	1	1	0.0614840402718214	0.253650932488231
chr19	15429078	15431026	1949	*	1949	1	1	0.152394857986088	0.253650932488231
chr19	15488048	15491864	3817	*	3817	1	1	0.276611793867835	0.300894942712729
chr19	16546307	16547353	1047	*	1047	1	1	0.0849903047416253	0.253650932488231
chr19	16581705	16583744	2040	*	2040	1	1	0.158913045033365	0.253650932488231
chr19	16691012	16694437	3426	*	3426	4	3	0.0025197814029172	0.253650932488231
chr19	16694029	16700264	6236	*	6236	1	1	0.4108187210653	0.417686751183033
chr19	17236086	17237878	1793	*	1793	1	1	0.141103083685611	0.253650932488231
chr19	17352478	17361130	8653	*	8653	2	2	0.155700502139673	0.253650932488231
chr19	17493146	17494960	1815	*	1815	1	1	0.14270457882863	0.253650932488231
chr19	17522675	17523686	1012	*	1012	1	1	0.0822694475042155	0.253650932488231
chr19	17832172	17832945	774	*	774	1	1	0.0635518151346129	0.253650932488231
chr19	17858258	17859382	1125	*	1125	1	1	0.0910249442785779	0.253650932488231
chr19	17905137	17908719	3583	*	3583	1	1	0.262108317357976	0.290554181257291
chr19	18127290	18129258	1969	*	1969	2	2	0.0114172221876259	0.253650932488231
chr19	18130491	18135560	5070	*	5070	1	1	0.349559576343916	0.362793197025434
chr19	18197165	18198596	1432	*	1432	1	1	0.114392558213294	0.253650932488231
chr19	18302123	18303973	1851	*	1851	2	2	0.0101535262232797	0.253650932488231
chr19	18303712	18305378	1667	*	1667	1	1	0.13187308042876	0.253650932488231
chr19	18385119	18387185	2067	*	2067	2	2	0.0125164233001087	0.253650932488231
chr19	18388916	18394864	5949	*	5949	1	1	0.396297752088078	0.404477508930945
chr19	18401440	18405185	3746	*	3746	2	2	0.0376092774099258	0.253650932488231
chr19	18430142	18431649	1508	*	1508	1	1	0.120084005101836	0.253650932488231
chr19	18432111	18435666	3556	*	3556	2	2	0.0342319806730804	0.253650932488231
chr19	18488585	18489445	861	*	861	1	1	0.0704378376971562	0.253650932488231
chr19	18489037	18490162	1126	*	1126	1	1	0.091102052494063	0.253650932488231
chr19	18525047	18531680	6634	*	6634	1	1	0.430379585843685	0.435815959559605
chr19	18539438	18541178	1741	*	1741	1	1	0.137305828729537	0.253650932488231
chr19	18625253	18627537	2285	*	2285	1	1	0.176213944253709	0.253650932488231
chr19	18629112	18633344	4233	*	4233	1	1	0.301695466162873	0.321244292714362
chr19	18748548	18749822	1275	*	1275	1	1	0.102518385006116	0.253650932488231
chr19	18793660	18795569	1910	*	1910	2	2	0.0107771266713597	0.253650932488231
chr19	19050077	19052363	2287	*	2287	1	1	0.176353701616854	0.253650932488231
chr19	19077801	19079081	1281	*	1281	1	1	0.102975087513477	0.253650932488231
chr19	19143225	19145686	2462	*	2462	1	1	0.188491115459273	0.254554738795704
chr19	19301786	19306362	4577	*	4577	1	1	0.321779404496502	0.337804529601387
chr19	19483142	19485102	1961	*	1961	1	1	0.153257282116607	0.253650932488231
chr19	19487284	19490144	2861	*	2861	1	1	0.215499828897596	0.261716775037827
chr19	19504421	19505290	870	*	870	1	1	0.0711472884821113	0.253650932488231
chr19	19505043	19506279	1237	*	1237	1	1	0.0996205312471533	0.253650932488231
chr19	19570233	19576243	6011	*	6011	2	1	0.399464693052281	0.407474010206212
chr19	19886239	19888291	2053	*	2053	1	1	0.159840113698544	0.253650932488231
chr19	21786941	21788596	1656	*	1656	1	1	0.131062594149007	0.253650932488231
chr19	23940759	23942073	1315	*	1315	1	1	0.105558682032388	0.253650932488231
