REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20160213_ClearCell_511_IP.nodup.bam	X20160213_ClearCell_511_INPUT.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
8_Peak_20824_lociStitched	chr18	12877674	12911582	8	6810	26482.148	4770.8556	887	PTPN2	SEH1L	PTPN2	887	1	ENSG00000175354	PTPN2	43.749907002203	1
Peak_3533	chrX	152988137	152993523	1	5387	22345.9754	664.0938	888	BCAP31,ABCD1	PLXNB3,SLC6A8,PNCK	ABCD1	888	1	ENSG00000101986	ABCD1	8.01185899164183	1
43_Peak_24031_lociStitched	chr14	64321939	64369786	43	22679	25555.0827	3875.607	889	SYNE2	SYNE2	SYNE2	889	1	ENSG00000054654	SYNE2	456.043288200622	1
8_Peak_50873_lociStitched	chr1	16002486	16032275	8	10939	23863.9679	2186.5126	890	PLEKHM2	SLC25A34,TMEM82,RSC1A1	PLEKHM2	890	1	ENSG00000116786	PLEKHM2	35.9192205541945	1
Peak_455	chr1	24122788	24128915	1	6128	22199.9591	542.2395	891	GALE,HMGCL	C1orf128,LYPLA2,HMGCL	GALE	891	1	ENSG00000117308	GALE	28.9170508314026	1
Peak_3874	chr20	62326709	62334909	1	8201	22732.04	1102.9	892	RTEL1,TNFRSF6B,ARFRP1	ZGPAT,LIME1,SLC2A4RG,ARFRP1,STMN3	TNFRSF6B	892	1	ENSG00000243509	TNFRSF6B	2.69892250400058	1
8_Peak_21475_lociStitched	chr11	68593255	68638185	8	10267	26063.893	4439.084	893	CPT1A	IGHMBP2,MRPL21	CPT1A	893	1	ENSG00000110090	CPT1A	124.886098169925	1
5_Peak_80268_lociStitched	chr1	151481342	151492904	5	7232	23533.2948	1910.0424	894	CGN	TUFT1,POGZ,MIR554	CGN	894	1	ENSG00000143375	CGN	70.2033076842652	1
12_Peak_35744_lociStitched	chr6	2837961	2870601	12	8376	25109.952	3508.8	895	MGC39372,SERPINB1	SERPINB9	SERPINB1	895	1	ENSG00000021355	SERPINB1	60.6338622594594	1
13_Peak_61685_lociStitched	chr17	43244875	43275767	13	13397	25726.8576	4136.4388	896	HEXIM2	FMNL1,PLCD3,ACBD4,LOC100133991,HEXIM1	HEXIM2	896	1	ENSG00000168517	HEXIM2	6.07605693417249	1
47_Peak_31811_lociStitched	chr1	214561734	214700531	47	23855	33366.7988	11797.745	897	PTPN14		PTPN14	897	1	ENSG00000152104	PTPN14	137.416537627312	1
5_Peak_69241_lociStitched	chr11	62480557	62498609	5	6839	23516.3404	1951.4212	898	HNRNPUL2,TTC9C	BSCL2,POLR2G,LRRN4CL,C11orf83,GNG3,ZBTB3,C11orf48,METTL12,TAF6L,SNORA57,UBXN1	HNRNPUL2	898	1	ENSG00000214753	HNRNPUL2	85.010546570074	1
Peak_1191	chr1	22259054	22264922	1	5869	21949.8408	401.3712	899	HSPG2	CELA3B	HSPG2	899	1	ENSG00000142798	HSPG2	182.954321741821	1
16_Peak_22046_lociStitched	chr13	99177128	99237391	16	10694	28245.2681	6713.2982	900	STK24	STK24	STK24	900	1	ENSG00000102572	STK24	100.40281241318	1
6_Peak_23217_lociStitched	chr1	41949807	41982653	6	17257	25435.9424	3908.674	901	HIVEP3,EDN2		EDN2	901	1	ENSG00000127129	EDN2	1.68148697255957	1
4_Peak_79878_lociStitched	chr8	121820180	121826847	4	1604	22592.4629	1085.3876	902	SNTB1		SNTB1	902	1	ENSG00000172164	SNTB1	18.9811382143877	1
12_Peak_61799_lociStitched	chr22	39128931	39162212	12	14424	25383.4187	3930.4861	903	SUN2,GTPBP1	DNAL4,JOSD1	SUN2	903	1	ENSG00000100242	SUN2	47.4257677876202	1
16_Peak_40861_lociStitched	chr6	72104848	72146688	16	7386	26154.184	4707	904	MIR30A,C6orf155	MIR30C2	C6orf155	904	1	ENSG00000233237	LINC00472	4.53648676204353	2
3_Peak_24968_lociStitched	chrX	41188761	41195994	3	1827	22017.9753	573.5769	905	DDX3X	DDX3X	DDX3X	905	1	ENSG00000215301	DDX3X	172.39466163656	1
2_Peak_4087_lociStitched	chr9	14312775	14323202	2	4983	22413.8792	973.8818	906	NFIB	NFIB	NFIB	906	1	ENSG00000147862	NFIB	83.3288619869982	1
Peak_405	chr6	30708695	30713141	1	4447	21940.5654	541.0782	907	FLOT1,IER3	TUBB,NRM,MDC1	FLOT1	907	1	ENSG00000137312	FLOT1	104.410640263668	1
9_Peak_68188_lociStitched	chr17	36571142	36622173	9	11922	27490.3997	6123.72	908	ARHGAP23		ARHGAP23	908	1	ENSG00000275832	ARHGAP23	13.8618738858879	1
11_Peak_39360_lociStitched	chr8	124160727	124197693	11	9112	27406.5924	6051.3342	909	FAM83A,WDR67	LOC100131726	FAM83A	909	1	ENSG00000147689	FAM83A	3.6949109307508	1
11_Peak_1895_lociStitched	chr19	16180879	16200969	11	11599	22806.168	1456.525	910	TPM4	HSH2D,FLJ25328,RAB8A	TPM4	910	1	ENSG00000167460	TPM4	334.742670341799	1
8_Peak_53820_lociStitched	chr11	111589191	111624896	8	11811	25089.9035	3741.884	911	PPP2R1B,SIK2	PPP2R1B	PPP2R1B	911	1	ENSG00000137713	PPP2R1B	24.2131270565791	1
18_Peak_27724_lociStitched	chr12	111831139	111883632	18	19803	25375.1162	4031.4624	912	SH2B3	FAM109A	SH2B3	912	1	ENSG00000111252	SH2B3	18.2525873346757	1
Peak_4598	chr19	55983745	55992720	1	8976	22235.5625	908.27	913	ZNF628	NAT14,SSC5D,SHISA7,ISOC2	ZNF628	913	1	ENSG00000197483	ZNF628	3.29739725230128	1
4_Peak_33037_lociStitched	chr5	154133822	154159765	4	6513	24246.3278	2928.9647	914	LARP1		LARP1	914	1	ENSG00000155506	LARP1	235.289521629781	1
19_Peak_56595_lociStitched	chr22	45621268	45676646	19	15460	27910.512	6595.5198	915	C22orf9	FAM118A,UPK3A,MIR1249,C22orf9	C22orf9	915	1	ENSG00000100364	KIAA0930	28.5427200763036	2
1_Peak_2442_lociStitched	chr14	55031506	55035311	1	3806	21676.324	372.89	916	SAMD4A		SAMD4A	916	1	ENSG00000020577	SAMD4A	14.0976391917189	1
4_Peak_11369_lociStitched	chr17	40161827	40180997	4	3920	24131.196	2863.998	917	NKIRAS2,DNAJC7	CNP,NKIRAS2	NKIRAS2	917	1	ENSG00000168256	NKIRAS2	23.3702368450862	1
9_Peak_67927_lociStitched	chr10	125819373	125867238	9	6079	26703.8835	5456.61	918	CHST15		CHST15	918	1	ENSG00000182022	CHST15	27.0639331773874	1
9_Peak_25855_lociStitched	chr17	48178788	48239052	9	10561	29330.4888	8105.508	919	SAMD14,PDK2,PPP1R9B	COL1A1,ITGA3,HILS1,SGCA	SAMD14	919	1	ENSG00000108819	PPP1R9B	43.3718243397007	1
11_Peak_58703_lociStitched	chr17	40042039	40083012	11	12198	26997.1097	5781.2903	920	ACLY	NT5C3L,CNP,TTC25,KLHL10,KLHL11	ACLY	920	1	ENSG00000131473	ACLY	50.1857319280931	1
Peak_2854	chr11	65273947	65279246	1	5300	21769.3518	554.8053	921		MALAT1,SCYL1,LTBP3	MALAT1	921	1	ENSG00000251562	MALAT1	20699.8595193961	1
9_Peak_104347_lociStitched	chr17	1460429	1494889	9	10770	23911.794	2701.664	922	PITPNA,SLC43A2	LOC100306951,INPP5K	PITPNA	922	1	ENSG00000174238	PITPNA	35.6765896280899	1
5_Peak_35027_lociStitched	chr12	51399669	51422868	5	6571	24528.3027	3340.656	923	SLC11A2	LETMD1,SLC11A2	SLC11A2	923	1	ENSG00000110911	SLC11A2	43.3809912980742	1
Peak_474	chr11	65681880	65688382	1	6503	21874.6786	698.3148	924	C11orf68,DRAP1	CCDC85B,CTSW,EFEMP2,SART1,TSGA10IP,FIBP,FOSL1	C11orf68	924	1	ENSG00000175573	C11orf68	12.6336629845934	1
Peak_1594	chr11	65654873	65660798	1	5926	21846.66	672.4875	925	FOSL1,CCDC85B,FIBP	C11orf68,CTSW,EFEMP2,DRAP1,CFL1,MUS81	CCDC85B	925	1	ENSG00000175602	CCDC85B	8.46923333411631	1
1_Peak_1628_lociStitched	chr6	157097802	157101711	1	3910	21457.2828	308.4201	926	ARID1B		ARID1B	926	1	ENSG00000049618	ARID1B	70.6786780790376	1
15_Peak_28212_lociStitched	chr19	41292603	41338368	15	15208	25344.657	4233.2625	927	EGLN2,RAB4B	CYP2A6,MIA,SNRPA,C19orf54	EGLN2	927	1	ENSG00000269858	EGLN2	48.8031576083362	1
Peak_946	chr11	67350031	67355134	1	5104	21487.7124	409.7709	928	GSTP1	NDUFV1,NUDT8,DOC2GP	GSTP1	928	1	ENSG00000084207	GSTP1	211.949194222999	1
14_Peak_6434_lociStitched	chr2	238373662	238422092	14	15230	25033.467	3976.103	929	MLPH		MLPH	929	1	ENSG00000115648	MLPH	32.7676030669396	1
4_Peak_91410_lociStitched	chr17	77805607	77819518	4	9373	22898.8971	1852.9452	930	CBX4	CBX8	CBX4	930	1	ENSG00000141582	CBX4	11.858729461293	1
12_Peak_42730_lociStitched	chr6	1575510	1642295	12	9425	28116.485	7092.567	931	FOXC1,GMDS		FOXC1	931	1	ENSG00000054598	FOXC1	10.7406482518252	1
4_Peak_49423_lociStitched	chr8	29934706	29957464	4	2464	23506.7382	2487.4494	932	LEPROTL1,TMEM66	MBOAT4	TMEM66	932	1	ENSG00000272256		1.20769002398682	1
Peak_1953	chr7	27161361	27165816	1	4456	21678.03	663.795	933	HOXA3	HOXA6,HOXA10,HOXA3,HOXA5,HOXA7,HOXA1,HOXA2,HOXA4,HOXA9,MIR196B	HOXA3	933	1	ENSG00000105997	HOXA3	3.5561421734411	1
13_Peak_105772_lociStitched	chr15	70763005	70831273	13	15975	28399.488	7407.078	934			UACA	934	1	ENSG00000137831	UACA	171.110247502663	1
9_Peak_74754_lociStitched	chr22	37410857	37441745	9	10498	23768.316	2786.0976	935	MPST,TST	MPST,KCTD17,C22orf33	MPST	935	1	ENSG00000128309	MPST	37.2666326198711	1
26_Peak_73999_lociStitched	chr15	65122155	65198039	26	22256	28813.1548	7831.2288	936	PLEKHO2	ANKDD1A,PIF1	PLEKHO2	936	1	ENSG00000241839	PLEKHO2	14.8906313962531	1
12_Peak_8889_lociStitched	chr1	20901920	20943352	12	13866	23802.684	2846.3784	937	CDA	DDOST,PINK1,FAM43B	CDA	937	1	ENSG00000158825	CDA	0.871423595866601	1
2_Peak_3591_lociStitched	chr7	73176140	73185910	2	6385	21407.047	454.305	938	CLDN3	ABHD11,STX1A,WBSCR26	CLDN3	938	1	ENSG00000165215	CLDN3	30.7871435409158	1
21_Peak_72791_lociStitched	chr1	15057152	15116190	21	18157	25964.9124	5024.1338	939	KAZ		KAZ	939	1	ENSG00000189337	KAZN	33.7267266423255	2
5_Peak_51850_lociStitched	chr8	38028764	38039420	5	2816	21940.704	1027.2384	940	BAG4,LSM1	DDHD2,STAR	BAG4	940	1	ENSG00000156735	BAG4	27.3041456020388	1
5_Peak_2949_lociStitched	chr3	48464820	48478116	5	10442	21962.3328	1059.6912	941	PLXNB1,CCDC51	CCDC72,ATRIP,TREX1	PLXNB1	941	1	ENSG00000164050	PLXNB1	191.249375592619	1
13_Peak_64680_lociStitched	chr7	44630993	44662958	13	10848	25600.7685	4698.855	942	OGDH	DDX56,TMED4	OGDH	942	1	ENSG00000105953	OGDH	47.2818122522109	1
15_Peak_40357_lociStitched	chr16	87803120	87844075	15	14064	25154.561	4263.4155	943		KLHDC4	KLHDC4	943	1	ENSG00000104731	KLHDC4	29.0262043362917	1
15_Peak_46735_lociStitched	chr12	69177662	69229566	15	6409	26907.0336	6031.2448	944	MDM2	SLC35E3	MDM2	944	1	ENSG00000135679	MDM2	132.103642988369	1
18_Peak_25174_lociStitched	chr8	55044434	55087499	18	9632	28681.29	7820.604	945	MRPL15	LYPLA1	MRPL15	945	1	ENSG00000137547	MRPL15	17.3062395295973	1
6_Peak_56489_lociStitched	chr12	109111669	109133232	6	5132	22748.965	1914.7944	946	CORO1C		CORO1C	946	1	ENSG00000110880	CORO1C	48.1981781883666	1
9_Peak_37768_lociStitched	chr1	214715629	214731645	9	7752	22268.6464	1436.6352	947	PTPN14	CENPF	PTPN14	947	1	ENSG00000152104	PTPN14	137.416537627312	1
Peak_6774	chr22	30600035	30607094	1	7060	21768.5442	948.7296	948		LIF	LIF	948	1	ENSG00000128342	LIF	18.2292297281738	1
6_Peak_24900_lociStitched	chr1	209814960	209833045	6	10915	22423.5915	1624.033	949	LAMB3	MIR4260,G0S2,HSD11B1	LAMB3	949	1	ENSG00000196878	LAMB3	46.8866005216271	1
10_Peak_5290_lociStitched	chr11	2948034	2977888	10	12288	24181.74	3409.3268	950	PHLDA2,NAP1L4	CDKN1C,SNORA54,SLC22A18,SLC22A18AS	PHLDA2	950	1	ENSG00000181649	PHLDA2	2.39817642664518	1
18_Peak_148321_lociStitched	chr18	74155766	74205456	18	11876	25963.025	5192.605	951	ZNF516	LOC284276	ZNF516	951	1	ENSG00000101493	ZNF516	22.5185518288658	1
4_Peak_49778_lociStitched	chr4	124317811	124340696	4	6532	22690.4775	1981.841	952	SPRY1		SPRY1	952	1	ENSG00000164056	SPRY1	48.2287019149941	1
1_Peak_140_lociStitched	chr12	49451170	49455249	1	4080	21311.5513	606.5473	953		PRKAG1,LMBR1L,DHH,MLL2,RHEBL1	MLL2	953	1	ENSG00000167548	KMT2D	126.131228143471	2
13_Peak_112188_lociStitched	chr16	4713567	4756549	13	12193	25243.3286	4547.4956	954	MGRN1,NUDT16L1,ANKS3	C16orf71,NUDT16L1,FAM100A	NUDT16L1	954	1	ENSG00000168101	NUDT16L1	9.65206903711322	1
9_Peak_14884_lociStitched	chr8	1685102	1729534	9	7785	25477.3088	4811.9856	955	CLN8	MIR596,ARHGEF10	CLN8	955	1	ENSG00000182372	CLN8	14.183699116769	1
23_Peak_24351_lociStitched	chr6	43046884	43111763	23	22818	27528.1597	6864.1982	956	PTK7	CUL9,CUL7,KLC4,SRF,MRPL2,PTK7	PTK7	956	1	ENSG00000112655	PTK7	56.3562856170251	1
6_Peak_24008_lociStitched	chr12	112194937	112219282	6	12481	22762.575	2108.277	957	ALDH2		ALDH2	957	1	ENSG00000111275	ALDH2	70.3740737612085	1
1_Peak_840_lociStitched	chr19	24215551	24218559	1	3009	21589.3184	940.9024	958			ZNF254	958	1	ENSG00000213096	ZNF254	15.7838018886224	1
13_Peak_19788_lociStitched	chr2	9505297	9541037	13	17754	24782.116	4142.266	959	ASAP2	CPSF3,ITGB1BP1	ITGB1BP1	959	1	ENSG00000119185	ITGB1BP1	52.0198739038257	1
6_Peak_20568_lociStitched	chr20	33848086	33867704	6	7455	23612.2248	2991.745	960	EIF6,MMP24	FAM83C	EIF6	960	1	ENSG00000242372	EIF6	57.6244180013816	1
Peak_1709	chr15	41161715	41166705	1	4991	21281.851	663.67	961	RHOV	VPS18,SPINT1,PPP1R14D	RHOV	961	1	ENSG00000104140	RHOV	4.97013580180042	1
Peak_1764	chr17	4849900	4854779	1	4880	20923.5915	358.1186	962	ENO3,PFN1	CAMTA2,C17orf107,SLC25A11,CHRNE,GP1BA,INCA1,KIF1C,SPAG7,RNF167,ENO3	PFN1	962	1	ENSG00000108518	PFN1	181.73159289187	1
8_Peak_26089_lociStitched	chr14	53159880	53180024	8	4680	22261.1344	1706.1968	963	PSMC6,ERO1L	STYX	PSMC6	963	1	ENSG00000100519	PSMC6	38.6346431917302	1
14_Peak_16453_lociStitched	chr8	121073411	121096897	14	12808	24153.0024	3600.4038	964		COL14A1	COL14A1	964	1	ENSG00000187955	COL14A1	9.98994436832624	1
11_Peak_107141_lociStitched	chr21	46776024	46808819	11	14281	26370.4595	5824.392	965		COL18A1,NCRNA00175	COL18A1	965	1	ENSG00000182871	COL18A1	206.831830745087	1
7_Peak_119873_lociStitched	chr11	67949927	67984588	7	4352	24144.8526	3604.744	966	SUV420H1		SUV420H1	966	1	ENSG00000110066	KMT5B	52.2659316807067	2
12_Peak_31064_lociStitched	chr22	43238015	43278956	12	11711	23839.9443	3336.6915	967	PACSIN2,ARFGAP3		ARFGAP3	967	1	ENSG00000242247	ARFGAP3	34.4490727964244	1
11_Peak_23346_lociStitched	chr1	150564468	150597222	11	15099	25046.9838	4569.183	968	ENSA	MIR4257,MCL1,ADAMTSL4,ENSA	ENSA	968	1	ENSG00000143420	ENSA	102.134067145143	1
Peak_584	chr5	179243487	179248985	1	5499	21085.9296	611.9274	969	SQSTM1	MGAT4B,C5orf45,MIR1229,LTC4S	SQSTM1	969	1	ENSG00000161011	SQSTM1	232.137925190394	1
7_Peak_34825_lociStitched	chr7	134877836	134898996	7	7978	22264.552	1800.716	970	WDR91	C7orf49,TMEM140,STRA8	WDR91	970	1	ENSG00000105875	WDR91	41.2621915317526	1
20_Peak_84043_lociStitched	chr19	17189813	17249980	20	18257	24722.6203	4259.8236	971	MYO9B	HAUS8	MYO9B	971	1	ENSG00000099331	MYO9B	65.2116330382301	1
3_Peak_23636_lociStitched	chr5	32171719	32177721	3	2577	21008.8006	557.5858	972	GOLPH3		GOLPH3	972	1	ENSG00000113384	GOLPH3	41.9898934557992	1
8_Peak_37879_lociStitched	chr11	47397602	47438465	8	16019	24889.6533	4478.5848	973	SLC39A13,SPI1	PSMC3,SLC39A13,RAPSN,MYBPC3,SPI1	SLC39A13	973	1	ENSG00000165915	SLC39A13	18.9218488702804	1
6_Peak_26572_lociStitched	chr5	141693428	141707637	6	9376	21923.0661	1513.2585	974	SPRY4	SPRY4	SPRY4	974	1	ENSG00000187678	SPRY4	19.2370008263871	1
1_Peak_2883_lociStitched	chr13	41237963	41242083	1	4121	20678.692	295.816	975	FOXO1		FOXO1	975	1	ENSG00000150907	FOXO1	44.2747611643948	1
Peak_1162	chr16	2904952	2909442	1	4491	20942.707	561.25	976	PRSS22	ZG16B,PRSS30P,FLYWCH2,PRSS21	PRSS22	976	1	ENSG00000005001	PRSS22	13.8217038520678	1
23_Peak_26480_lociStitched	chr17	73416049	73509031	23	15048	32980.7154	12626.9556	977	CASKIN2,KIAA0195	TSEN54,MIR3678,LLGL2,GRB2	KIAA0195	977	1	ENSG00000177728	TMEM94	45.0687394315337	1
3_Peak_1097_lociStitched	chr16	89624240	89632863	3	6511	21338.4758	1001.9926	978	RPL13,SNORD68	DPEP1,SPG7,CPNE7	SNORD68	978	1	ENSG00000167526	RPL13	616.38508165541	1
15_Peak_14667_lociStitched	chr16	11391462	11428491	15	15945	24668.7198	4343.5017	979		TNP2,PRM2,SOCS1,PRM1,PRM3,C16orf75	C16orf75	979	1	ENSG00000175643	RMI2	7.66516514598307	2
6_Peak_84717_lociStitched	chr22	39086941	39099240	6	7222	21649.9297	1330.7518	980	JOSD1	GTPBP1,CBY1,LOC646851,TOMM22	JOSD1	980	1	ENSG00000100221	JOSD1	25.9390813847605	1
Peak_5054	chr19	56151407	56157824	1	6418	20883.4848	565.3377	981	ZNF580,ZNF581	EPN1,ZNF524,ZNF784,CCDC106,U2AF2,FIZ1,ZNF865	ZNF581	981	1	ENSG00000171425	ZNF581	10.9015682076204	1
Peak_1519	chr10	104152572	104157222	1	4651	20787.825	478.02	982	NFKB2	FBXL15,PSD,CUEDC2,MIR146B	NFKB2	982	1	ENSG00000077150	NFKB2	45.3494840891432	1
5_Peak_52889_lociStitched	chr16	67274372	67290042	5	9264	22006.948	1766.009	983	SLC9A5,FHOD1	PLEKHG4,LRRC29,E2F4,ELMO3,TMEM208,MIR328	SLC9A5	983	1	ENSG00000135740	SLC9A5	4.84428389713591	1
8_Peak_90984_lociStitched	chr20	1855005	1883770	8	9699	23009.1235	2772.946	984	SIRPA		SIRPA	984	1	ENSG00000198053	SIRPA	16.3300694547784	1
16_Peak_33404_lociStitched	chr7	73535373	73600749	16	12554	23025.4272	2791.5552	985	LIMK1,EIF4H	LAT2,MIR590	EIF4H	985	1	ENSG00000106682	EIF4H	70.7811370580104	1
Peak_2027	chr20	3775347	3784333	1	8987	21153.044	920.1664	986	CDC25B	CDC25B,C20orf29,C20orf27,SPEF1,MAVS,CENPB	CDC25B	986	1	ENSG00000101224	CDC25B	26.8871558026987	1
17_Peak_42747_lociStitched	chr17	43360115	43419792	17	11039	29301.407	9076.8717	987	MAP3K14	LOC100133991,C17orf46	MAP3K14	987	1	ENSG00000006062	MAP3K14	17.2040373276509	1
11_Peak_62115_lociStitched	chr21	44391712	44417280	11	5963	24596.416	4400.2528	988	PKNOX1		PKNOX1	988	1	ENSG00000160199	PKNOX1	21.6876747943174	1
28_Peak_16894_lociStitched	chr12	109195648	109248919	28	17352	24467.3703	4298.9697	989	SSH1	DAO	SSH1	989	1	ENSG00000084112	SSH1	30.8070829657601	1
Peak_1502	chr11	67325037	67333049	1	8013	20892.0912	739.5076	990		NDUFV1,GSTP1,CDK2AP2,CABP2	GSTP1	990	1	ENSG00000084207	GSTP1	211.949194222999	1
12_Peak_63695_lociStitched	chr1	109782006	109820588	12	10645	24082.8844	3931.5058	991	CELSR2	SARS,PSRC1,MYBPHL	CELSR2	991	1	ENSG00000143126	CELSR2	30.9707510993075	1
1_Peak_2037_lociStitched	chr6	31759267	31764687	1	5421	20829.06	691.05	992	VARS	HSPA1L,C6orf26,HSPA1B,C6orf48,HSPA1A,LSM2,C6orf27,SNORD52,SNORD48	VARS	992	1	ENSG00000204394	VARS	41.8249563659984	1
3_Peak_729_lociStitched	chr19	48014195	48027308	3	6082	21602.3562	1487.0142	993	NAPA,ZNF541	SLC8A2,KPTN	NAPA	993	1	ENSG00000105402	NAPA	41.7728914224358	1
Peak_1204	chr8	146022031	146027530	1	5500	20977.0353	874.8909	994	ZNF517	RPL8,ZNF34,ZNF7,ZNF251	ZNF517	994	1	ENSG00000197363	ZNF517	9.07535522966904	1
24_Peak_22888_lociStitched	chr16	89363072	89461985	24	21832	30860.856	10761.7344	995	ANKRD11		ZNF778	995	1	ENSG00000170100	ZNF778	8.51685016220341	1
13_Peak_8573_lociStitched	chr16	4226724	4266910	13	12087	24127.6744	4042.7116	996	SRL		SRL	996	1	ENSG00000185739	SRL	0.496174433099003	1
10_Peak_123840_lociStitched	chr6	52363347	52383571	10	10102	22315.1616	2281.2672	997	TRAM2		TRAM2	997	1	ENSG00000065308	TRAM2	28.8234681426279	1
7_Peak_73392_lociStitched	chr10	75501240	75534677	7	3185	23740.27	3744.944	998	FUT11,SEC24C	BMS1P4,AGAP5,SEC24C,KIAA0913,NDST2,CHCHD1	SEC24C	998	1	ENSG00000176986	SEC24C	66.3976505241411	1
10_Peak_84221_lociStitched	chr19	4957479	4989217	10	14945	22349.8996	2358.1334	999	UHRF1,KDM4B		KDM4B	999	1	ENSG00000127663	KDM4B	41.9373839082283	1
7_Peak_103175_lociStitched	chr8	30504805	30532394	7	5234	23158.2066	3214.1185	1000	GTF2E2		GTF2E2	1000	1	ENSG00000197265	GTF2E2	15.394352303449	1
5_Peak_46419_lociStitched	chr21	45280521	45305200	5	7973	24242.1817	4311.4213	1001	AGPAT3	LOC284837,AGPAT3	AGPAT3	1001	1	ENSG00000160216	AGPAT3	49.0427166262476	1
16_Peak_15286_lociStitched	chr8	17645318	17666063	16	7697	22130.766	2213.4915	1002	MTUS1		MTUS1	1002	1	ENSG00000129422	MTUS1	74.5099172320758	1
13_Peak_81687_lociStitched	chr16	87860695	87905247	13	18079	24423.4064	4548.7592	1003	SLC7A5		SLC7A5	1003	1	ENSG00000103257	SLC7A5	21.6488039150685	1
2_Peak_13397_lociStitched	chr22	24944759	24952570	2	6971	20946.7587	1074.0125	1004	C22orf13,SNRPD3	GGT1,C22orf36	C22orf13	1004	1	ENSG00000100028	SNRPD3	44.9736714145446	2
Peak_5416	chr22	37934416	37944828	1	10413	20693.85	862.1136	1005		LGALS2,CDC42EP1,CARD10	CDC42EP1	1005	1	ENSG00000128283	CDC42EP1	25.6884480686732	1
4_Peak_59396_lociStitched	chr1	1694148	1715407	4	10752	21543.8706	1715.6013	1006	NADK	NADK,SLC35E2,CDK11A,CDK11B	NADK	1006	1	ENSG00000008130	NADK	30.7705058025264	1
7_Peak_68251_lociStitched	chr6	158977871	158996679	7	11249	21860.5384	2053.8336	1007	TMEM181		TMEM181	1007	1	ENSG00000146433	TMEM181	35.9832476853072	1
20_Peak_55820_lociStitched	chr5	149961650	150036864	20	18772	27716.359	7912.5128	1008	SYNPO	RBM22,MYOZ3	SYNPO	1008	1	ENSG00000171992	SYNPO	62.0116766794655	1
16_Peak_24106_lociStitched	chr7	100724213	100767809	16	12959	21745.6848	1961.82	1009	TRIM56	VGF,SERPINE1,AP1S1	TRIM56	1009	1	ENSG00000169871	TRIM56	193.265895263523	1
5_Peak_45841_lociStitched	chr22	39914499	39925865	5	8911	21276.0154	1494.629	1010	ATF4,RPS19BP1	MGAT3,ATF4,CACNA1I,SMCR7L	ATF4	1010	1	ENSG00000128272	ATF4	172.536162443883	1
18_Peak_28015_lociStitched	chr1	150333243	150384658	18	9554	26797.498	7023.289	1011	RPRD2	PRPF3	RPRD2	1011	1	ENSG00000163125	RPRD2	62.6095272886168	1
3_Peak_16290_lociStitched	chr2	239192177	239200441	3	7305	20406.2952	638.8072	1012	PER2	TRAF3IP1,HES6	PER2	1012	1	ENSG00000132326	PER2	29.2567884526247	1
Peak_4923	chr14	105938906	105943968	1	5063	20055.644	304.7324	1013	CRIP2	CRIP1,C14orf80,TMEM121	CRIP2	1013	1	ENSG00000182809	CRIP2	50.3602675006035	1
41_Peak_46873_lociStitched	chr6	148686834	148793140	41	23093	31360.27	11640.507	1014	SASH1		SASH1	1014	1	ENSG00000111961	SASH1	32.989607557807	1
Peak_3396	chr7	27189652	27192872	1	3221	20212.584	554.806	1015		HOXA6,HOXA11-AS1,HOXA11,HOXA10,HOXA3,HOXA5,HOXA7,HOXA2,HOXA4,HOXA9,MIR196B,HOXA13	HOXA6	1015	1	ENSG00000106006	HOXA6	0.434004066726606	1
11_Peak_34726_lociStitched	chr2	28017885	28034155	11	12001	20976.911	1329.259	1016	RBKS	MRPL33	MRPL33	1016	1	ENSG00000243147	MRPL33	24.3314990814391	1
7_Peak_57808_lociStitched	chr11	57430542	57448374	7	4957	21610.6008	2011.4496	1017	ZDHHC5	TMX2,YPEL4,MED19,MIR130A,CLP1	ZDHHC5	1017	1	ENSG00000156599	ZDHHC5	54.8186039618093	1
21_Peak_77494_lociStitched	chr6	36534857	36596017	21	11898	26176.48	6635.86	1018	SRSF3,MIR3925	CDKN1A,STK38	SRSF3	1018	1	ENSG00000112081	SRSF3	178.717583803676	1
21_Peak_85519_lociStitched	chr7	73671321	73758777	21	14051	22913.472	3393.2928	1019	CLIP2	CLIP2,LAT2,RFC2	CLIP2	1019	1	ENSG00000106665	CLIP2	28.7281896808788	1
13_Peak_10786_lociStitched	chr10	76974416	77036558	13	11508	26354.4222	6854.2626	1020	VDAC2,COMTD1	VDAC2	COMTD1	1020	1	ENSG00000165644	COMTD1	6.29503343757544	1
19_Peak_74723_lociStitched	chr22	29980845	30026800	19	14313	23331.3535	3846.4335	1021	NF2	NF2,THOC5,NIPSNAP1	NF2	1021	1	ENSG00000186575	NF2	39.4159825506774	1
3_Peak_35814_lociStitched	chr17	40699921	40716889	3	4195	21630.8064	2149.8456	1022	COASY,HSD17B1	PSMC3IP,FAM134C,COASY,TUBG1,NAGLU,MLX	HSD17B1	1022	1	ENSG00000108786	HSD17B1	12.3919498113431	1
21_Peak_26140_lociStitched	chr20	32922672	32988859	21	11447	24575.2331	5116.2551	1023	ITCH	AHCY	ITCH	1023	1	ENSG00000078747	ITCH	47.4070804520704	1
