#Endometrioid_589_Tu_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/Endometrioid_589_Tu_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by Endometrioid_589_Tu_IP.nodup.bam
#Using cutoff of 20167.791 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Endometrioid_589_Tu_IP.nodup.bam	Endometrioid_589_Tu_Input.nodup.bam	enhancerRank	isSuper
1_Peak_33310_lociStitched	chr13	97980504	97980882	1	379	258.0606	38.4048	14504	0
1_Peak_47627_lociStitched	chr1	26054350	26054883	1	534	279.292	59.6427	14505	0
1_Peak_50020_lociStitched	chr12	121612898	121613466	1	569	292.1792	72.5336	14506	0
2_Peak_39088_lociStitched	chr2	12927988	12929011	2	478	334.2141	114.576	14507	0
2_Peak_51233_lociStitched	chr22	42418244	42427961	2	706	1133.9739	914.3697	14508	0
1_Peak_42561_lociStitched	chr14	101908572	101908967	1	396	246.1245	26.544	14509	0
1_Peak_45224_lociStitched	chr9	123656720	123657213	1	494	257.3953	37.8624	14510	0
Peak_36014	chr9	97868049	97868530	1	482	246.8973	27.417	14511	0
1_Peak_34809_lociStitched	chr16	79692254	79692707	1	454	265.005	45.5265	14512	0
1_Peak_81984_lociStitched	chr1	33685158	33685792	1	635	269.8304	50.403	14513	0
1_Peak_31857_lociStitched	chr11	82630774	82631114	1	341	259.828	40.426	14514	0
1_Peak_56574_lociStitched	chr13	77491597	77492096	1	500	280.937	61.6265	14515	0
1_Peak_80864_lociStitched	chr8	101271016	101271485	1	470	278.117	58.9064	14516	0
1_Peak_70788_lociStitched	chr10	50480535	50481070	1	536	245.779	26.5895	14517	0
1_Peak_40090_lociStitched	chr21	37722277	37722762	1	486	250.9875	31.816	14518	0
Peak_69049	chr22	45142741	45143509	1	769	322.7904	103.7568	14519	0
1_Peak_42124_lociStitched	chr7	99550921	99551364	1	444	235.7646	16.7454	14520	0
1_Peak_58844_lociStitched	chr21	35501836	35502436	1	601	265.32	46.32	14521	0
1_Peak_68085_lociStitched	chr15	43546254	43546920	1	667	267.2658	48.285	14522	0
1_Peak_34320_lociStitched	chr7	38696027	38696529	1	503	260.4376	41.5154	14523	0
2_Peak_51651_lociStitched	chr6	10591595	10596756	2	766	724.0883	505.2619	14524	0
1_Peak_34537_lociStitched	chr11	32159243	32159641	1	399	230.4022	11.6216	14525	0
1_Peak_70664_lociStitched	chr17	63429261	63429908	1	648	283.3213	64.5706	14526	0
1_Peak_46223_lociStitched	chr5	131280765	131281258	1	494	276.08	57.3359	14527	0
1_Peak_52557_lociStitched	chr6	46080590	46081226	1	637	298.4748	79.7544	14528	0
1_Peak_48394_lociStitched	chr1	68788811	68789344	1	534	276.9468	58.3102	14529	0
1_Peak_84613_lociStitched	chr10	72502239	72502887	1	649	234.8352	16.2648	14530	0
1_Peak_52747_lociStitched	chr4	54795896	54796355	1	460	268.056	49.5261	14531	0
Peak_50268	chr9	139916942	139917514	1	573	284.3412	65.8944	14532	0
2_Peak_58664_lociStitched	chr19	10415906	10416696	2	601	302.017	83.582	14533	0
Peak_50935	chr1	1151987	1152621	1	635	255.0582	36.772	14534	0
1_Peak_34945_lociStitched	chrX	2348577	2348986	1	410	261.8009	43.5176	14535	0
1_Peak_36372_lociStitched	chr16	11960967	11961405	1	439	233.6292	15.4614	14536	0
1_Peak_50646_lociStitched	chr22	35985096	35985761	1	666	309.358	91.238	14537	0
1_Peak_72552_lociStitched	chr15	26055414	26056059	1	646	288.702	70.6275	14538	0
1_Peak_42580_lociStitched	chr17	44257181	44257711	1	531	264.417	46.375	14539	0
1_Peak_44519_lociStitched	chr1	38604488	38604989	1	502	249.1473	31.1121	14540	0
1_Peak_34276_lociStitched	chr5	3324748	3325229	1	482	258.5375	40.5483	14541	0
1_Peak_47391_lociStitched	chr2	100496951	100497502	1	552	243.7073	25.7868	14542	0
1_Peak_48179_lociStitched	chr2	236302666	236303176	1	511	262.701	44.931	14543	0
1_Peak_64323_lociStitched	chr6	13703162	13703781	1	620	252.2425	34.4783	14544	0
Peak_43334	chr21	44743049	44743601	1	553	258.9432	41.1792	14545	0
1_Peak_35946_lociStitched	chr7	110777883	110778286	1	404	255.099	37.4387	14546	0
1_Peak_49337_lociStitched	chr7	156253163	156253827	1	665	297.14	79.4808	14547	0
1_Peak_39464_lociStitched	chr6	81262749	81263220	1	472	246.7569	29.202	14548	0
1_Peak_35906_lociStitched	chr4	40406438	40406809	1	372	244.3406	26.7862	14549	0
1_Peak_59433_lociStitched	chr10	101281482	101282131	1	650	315.7385	98.1937	14550	0
1_Peak_31731_lociStitched	chr2	20666170	20666554	1	385	238.8096	21.2736	14551	0
1_Peak_38630_lociStitched	chr14	73646685	73647062	1	378	282.75	65.3718	14552	0
1_Peak_47661_lociStitched	chr10	22843392	22843844	1	453	262.1148	44.8384	14553	0
1_Peak_38813_lociStitched	chr11	6272876	6273343	1	468	238.0299	20.7815	14554	0
1_Peak_81992_lociStitched	chr1	46671031	46671709	1	679	262.4538	45.4938	14555	0
1_Peak_24459_lociStitched	chr12	9465889	9466235	1	347	238.8438	21.9018	14556	0
1_Peak_60174_lociStitched	chr1	55909895	55910451	1	557	268.4368	51.5412	14557	0
1_Peak_63158_lociStitched	chr2	36660220	36660700	1	481	264.144	47.28	14558	0
1_Peak_31638_lociStitched	chr1	143999741	144000233	1	493	249.9852	33.1608	14559	0
1_Peak_38289_lociStitched	chr11	108096093	108096543	1	451	261.675	44.865	14560	0
1_Peak_34693_lociStitched	chr5	179496225	179496678	1	454	269.0367	52.2309	14561	0
1_Peak_46035_lociStitched	chr10	70752512	70752923	1	412	250.2168	33.4554	14562	0
1_Peak_27972_lociStitched	chr20	51591535	51591852	1	318	240.4445	23.7116	14563	0
1_Peak_33469_lociStitched	chr3	23804538	23804943	1	406	252.5175	35.8425	14564	0
1_Peak_54732_lociStitched	chr3	16551304	16551733	1	430	282.7539	66.1089	14565	0
1_Peak_44750_lociStitched	chr11	34447743	34448437	1	695	307.6502	91.0528	14566	0
1_Peak_39106_lociStitched	chr20	19055927	19056357	1	431	235.339	18.791	14567	0
1_Peak_44268_lociStitched	chr2	178146377	178146911	1	535	249.9654	33.4284	14568	0
1_Peak_35863_lociStitched	chr20	8194716	8195110	1	395	260.434	43.9704	14569	0
1_Peak_45185_lociStitched	chr7	63924232	63924691	1	460	250.614	34.1955	14570	0
1_Peak_34108_lociStitched	chr7	72148288	72148743	1	456	244.426	28.0735	14571	0
1_Peak_87922_lociStitched	chr2	217575167	217575877	1	711	292.52	76.325	14572	0
1_Peak_34421_lociStitched	chrX	23971093	23971433	1	341	244.154	28.05	14573	0
1_Peak_37591_lociStitched	chr7	71870810	71871278	1	469	248.742	32.7132	14574	0
1_Peak_40095_lociStitched	chr4	142898952	142899375	1	424	243.3519	27.3258	14575	0
1_Peak_47053_lociStitched	chr6	125765371	125765911	1	541	249.804	33.804	14576	0
Peak_58905	chr6	33576444	33577059	1	616	266.3565	50.3685	14577	0
1_Peak_43417_lociStitched	chr20	33608484	33609248	1	765	293.9108	78.0044	14578	0
1_Peak_39793_lociStitched	chr2	201273208	201273632	1	425	261.2688	45.368	14579	0
1_Peak_48018_lociStitched	chr6	41752433	41752950	1	518	285.7976	70.0018	14580	0
1_Peak_29170_lociStitched	chr16	55702590	55702938	1	349	242.8344	27.0396	14581	0
1_Peak_72487_lociStitched	chr13	109895615	109896323	1	709	306.9888	91.2612	14582	0
2_Peak_46217_lociStitched	chr4	170146157	170151393	2	889	881.7424	666.0192	14583	0
1_Peak_46002_lociStitched	chr1	225696837	225697336	1	500	325.6973	110.0295	14584	0
1_Peak_30641_lociStitched	chr16	57375040	57375504	1	465	271.208	55.5872	14585	0
1_Peak_33017_lociStitched	chr5	148188326	148188779	1	454	255.9903	40.4076	14586	0
1_Peak_44748_lociStitched	chr11	2532605	2533230	1	626	256.6875	41.125	14587	0
1_Peak_45911_lociStitched	chr3	179148999	179149444	1	446	255.2075	39.6495	14588	0
1_Peak_45687_lociStitched	chr18	52408687	52409141	1	455	261.1408	45.6724	14589	0
1_Peak_34941_lociStitched	chr9	14096271	14096736	1	466	265.0965	49.662	14590	0
Peak_39595	chr19	52287883	52288339	1	457	244.416	29.0016	14591	0
1_Peak_61325_lociStitched	chr12	94468517	94469122	1	606	304.3755	88.9955	14592	0
1_Peak_55237_lociStitched	chr20	37081373	37081815	1	443	267.852	52.5096	14593	0
1_Peak_53585_lociStitched	chr2	64291039	64291613	1	575	309.099	93.849	14594	0
1_Peak_44918_lociStitched	chr18	21655946	21656379	1	434	247.8925	32.6482	14595	0
1_Peak_48291_lociStitched	chr13	114302021	114302432	1	412	273.2739	58.1976	14596	0
1_Peak_41543_lociStitched	chr7	39453918	39454324	1	407	243.6406	28.5824	14597	0
Peak_57472	chr1	1091972	1092532	1	561	282.52	67.48	14598	0
1_Peak_88986_lociStitched	chr1	2312929	2313728	1	800	298.2667	83.2558	14599	0
1_Peak_29065_lociStitched	chr7	105857507	105857867	1	361	283.968	68.976	14600	0
1_Peak_27245_lociStitched	chr6	33711760	33712109	1	350	246.3591	31.3751	14601	0
1_Peak_38665_lociStitched	chr21	36475298	36475781	1	484	274.4406	59.4573	14602	0
1_Peak_50356_lociStitched	chr19	30364306	30364889	1	584	266.3144	51.3623	14603	0
1_Peak_36577_lociStitched	chr1	145113514	145113800	1	287	290.147	75.218	14604	0
Peak_60275	chr11	712659	713240	1	582	264.1807	49.2688	14605	0
1_Peak_27198_lociStitched	chr4	39354758	39355103	1	346	223.974	9.0735	14606	0
1_Peak_53537_lociStitched	chr7	7984145	7984785	1	641	268.352	53.504	14607	0
1_Peak_56617_lociStitched	chr2	242480165	242480609	1	445	271.284	56.4768	14608	0
1_Peak_47700_lociStitched	chr11	66717722	66718219	1	498	259.7322	44.9288	14609	0
1_Peak_60867_lociStitched	chr4	129382408	129383063	1	656	279.292	64.5175	14610	0
1_Peak_60148_lociStitched	chr1	31320508	31321140	1	633	271.6336	56.88	14611	0
2_Peak_48674_lociStitched	chr3	66101290	66102380	2	511	330.052	115.322	14612	0
1_Peak_30874_lociStitched	chr4	7373362	7373772	1	411	250.551	35.916	14613	0
1_Peak_39983_lociStitched	chr4	140925672	140926089	1	418	278.8062	64.218	14614	0
1_Peak_49913_lociStitched	chr9	138368329	138368904	1	576	275.2525	60.7775	14615	0
1_Peak_36536_lociStitched	chr9	75038473	75038911	1	439	235.2936	20.8926	14616	0
1_Peak_52301_lociStitched	chr18	42305381	42305968	1	588	262.976	48.6036	14617	0
1_Peak_57241_lociStitched	chr5	90764994	90765656	1	663	271.3538	56.9982	14618	0
1_Peak_52806_lociStitched	chr20	623063	623552	1	490	243.5709	29.34	14619	0
1_Peak_44245_lociStitched	chr2	42569893	42570385	1	493	260.9568	46.74	14620	0
1_Peak_32159_lociStitched	chr16	74901860	74902337	1	478	239.8833	25.7103	14621	0
1_Peak_45915_lociStitched	chr3	77874727	77875220	1	494	274.8475	60.6883	14622	0
1_Peak_36343_lociStitched	chr11	34393349	34393845	1	497	245.8672	31.744	14623	0
1_Peak_33333_lociStitched	chr16	15533682	15534101	1	420	235.478	21.369	14624	0
1_Peak_47717_lociStitched	chr12	132469632	132470139	1	508	287.4183	73.4136	14625	0
1_Peak_49047_lociStitched	chr2	101703359	101704048	1	690	275.0488	61.0454	14626	0
1_Peak_53345_lociStitched	chr10	126247999	126248619	1	621	276.086	62.124	14627	0
1_Peak_37585_lociStitched	chr5	55274110	55274582	1	473	235.3864	21.5232	14628	0
1_Peak_55946_lociStitched	chr5	79365501	79366093	1	593	269.064	55.2336	14629	0
1_Peak_57820_lociStitched	chr18	74452120	74452664	1	545	262.8608	49.1232	14630	0
1_Peak_52387_lociStitched	chr2	85381798	85382346	1	549	258.7656	45.0456	14631	0
1_Peak_38783_lociStitched	chr13	99177046	99177488	1	443	264.2276	50.5206	14632	0
1_Peak_30826_lociStitched	chr1	175005480	175005938	1	459	248.6482	34.9912	14633	0
1_Peak_37427_lociStitched	chr4	154354420	154354772	1	353	254.9888	41.36	14634	0
1_Peak_56196_lociStitched	chr7	105650077	105650567	1	491	258.23	44.639	14635	0
1_Peak_76591_lociStitched	chr7	40611550	40612110	1	561	270.424	56.952	14636	0
1_Peak_42861_lociStitched	chr15	72495237	72495718	1	482	246.1277	32.6599	14637	0
1_Peak_52838_lociStitched	chr10	104268735	104269269	1	535	259.3104	45.8706	14638	0
1_Peak_35323_lociStitched	chr1	113797968	113798412	1	445	254.2344	40.8036	14639	0
1_Peak_43135_lociStitched	chr9	79258374	79258768	1	395	246.9592	33.6082	14640	0
1_Peak_41694_lociStitched	chr10	124275028	124275448	1	421	232.68	19.362	14641	0
1_Peak_45065_lociStitched	chr3	57656945	57657484	1	540	281.358	68.0757	14642	0
1_Peak_52078_lociStitched	chr10	120490201	120490780	1	580	284.9838	71.7381	14643	0
1_Peak_72572_lociStitched	chr15	64799358	64799985	1	628	285.5358	72.2931	14644	0
1_Peak_52459_lociStitched	chr3	157815445	157815896	1	452	237.8123	24.6697	14645	0
1_Peak_33454_lociStitched	chr22	45326978	45327358	1	381	268.698	55.556	14646	0
1_Peak_58092_lociStitched	chr6	155254392	155254991	1	600	268.7114	55.6471	14647	0
1_Peak_41492_lociStitched	chr5	78534380	78534834	1	455	251.4706	38.5446	14648	0
1_Peak_57296_lociStitched	chr7	29130907	29131533	1	627	260.4786	47.576	14649	0
1_Peak_36342_lociStitched	chr11	3217720	3218357	1	638	255.1185	42.2968	14650	0
1_Peak_40120_lociStitched	chr9	125152694	125153140	1	447	236.9598	24.2624	14651	0
2_Peak_57390_lociStitched	chrX	152911978	152912736	2	660	282.734	70.1908	14652	0
1_Peak_31738_lociStitched	chr20	11177126	11177541	1	416	243.771	31.291	14653	0
2_Peak_61079_lociStitched	chr7	87984130	87985640	2	624	361.645	149.188	14654	0
1_Peak_55044_lociStitched	chr10	125518720	125519317	1	598	282.978	70.5654	14655	0
1_Peak_59112_lociStitched	chr22	23441025	23441440	1	416	246.51	34.113	14656	0
1_Peak_57246_lociStitched	chr6	112144003	112144625	1	623	264.7232	52.3724	14657	0
1_Peak_45940_lociStitched	chr6	2197322	2197832	1	511	248.421	36.108	14658	0
1_Peak_44115_lociStitched	chr4	76846056	76846500	1	445	245.1324	32.856	14659	0
1_Peak_37349_lociStitched	chr13	22211605	22211993	1	389	283.5892	71.392	14660	0
1_Peak_57527_lociStitched	chr1	41779029	41779621	1	593	266.5184	54.4048	14661	0
1_Peak_48349_lociStitched	chr5	138000553	138000938	1	386	260.414	48.3945	14662	0
1_Peak_53905_lociStitched	chr10	17708318	17708843	1	526	255.045	43.05	14663	0
2_Peak_75537_lociStitched	chr8	39980943	39983007	2	554	371.1072	159.1344	14664	0
1_Peak_51235_lociStitched	chr22	47588039	47588681	1	643	267.393	55.4688	14665	0
1_Peak_69051_lociStitched	chr22	45593716	45594414	1	699	285.133	73.2202	14666	0
1_Peak_40523_lociStitched	chr8	28566074	28566501	1	428	221.1433	9.3086	14667	0
1_Peak_41455_lociStitched	chr4	154081483	154081930	1	448	267.9318	56.2326	14668	0
1_Peak_61039_lociStitched	chr7	134617540	134618249	1	710	284.2381	72.7434	14669	0
1_Peak_74133_lociStitched	chr11	123390006	123390616	1	611	245.891	34.404	14670	0
1_Peak_46595_lociStitched	chr17	80110087	80110651	1	565	246.2424	34.8552	14671	0
1_Peak_46383_lociStitched	chr15	85315353	85315810	1	458	258.6163	47.2538	14672	0
1_Peak_42817_lociStitched	chr12	32006949	32007404	1	456	252.616	41.3595	14673	0
1_Peak_39194_lociStitched	chr8	133288329	133288807	1	479	227.0978	15.8696	14674	0
1_Peak_46967_lociStitched	chr2	241260010	241260595	1	586	254.943	44.0505	14675	0
1_Peak_46265_lociStitched	chr8	126962139	126962631	1	493	268.386	57.5148	14676	0
1_Peak_57299_lociStitched	chr7	45232029	45232810	1	782	282.8001	71.9301	14677	0
2_Peak_59777_lociStitched	chrX	13488216	13492382	2	864	718.2184	507.4188	14678	0
Peak_56090	chr17	76155286	76155940	1	655	282.528	71.8092	14679	0
1_Peak_34064_lociStitched	chr3	44622417	44622851	1	435	217.3906	6.6836	14680	0
1_Peak_44718_lociStitched	chr10	12341492	12342061	1	570	254.5706	43.8699	14681	0
1_Peak_26870_lociStitched	chr6	32404837	32405143	1	307	238.8024	28.1826	14682	0
1_Peak_50817_lociStitched	chr6	16541670	16542179	1	510	226.8613	16.288	14683	0
1_Peak_49831_lociStitched	chr10	90882616	90883145	1	530	296.0813	85.5393	14684	0
1_Peak_62091_lociStitched	chr9	100748037	100748716	1	680	257.2731	46.7831	14685	0
1_Peak_53276_lociStitched	chr9	90300774	90301373	1	600	243.194	32.7653	14686	0
1_Peak_35832_lociStitched	chr2	42920354	42920789	1	436	247.602	37.1925	14687	0
2_Peak_91537_lociStitched	chr18	24059302	24060809	2	672	336.5131	126.1359	14688	0
1_Peak_93659_lociStitched	chr5	141980506	141981218	1	713	266.8576	56.5328	14689	0
1_Peak_44331_lociStitched	chr15	66373129	66373759	1	631	260.694	50.4	14690	0
1_Peak_56164_lociStitched	chr4	39972757	39973366	1	610	251.0907	40.803	14691	0
1_Peak_47538_lociStitched	chr5	55353599	55354053	1	455	279.891	69.6436	14692	0
1_Peak_47283_lociStitched	chr5	138467093	138467615	1	523	261.3132	51.1038	14693	0
1_Peak_52346_lociStitched	chr2	119067834	119068352	1	519	258.5856	48.3812	14694	0
1_Peak_79613_lociStitched	chr4	81061243	81061826	1	584	292.083	81.9115	14695	0
1_Peak_53994_lociStitched	chr13	34922374	34922882	1	509	273.2532	63.0936	14696	0
1_Peak_53561_lociStitched	chr1	65329779	65330303	1	525	285.3704	75.2464	14697	0
1_Peak_44667_lociStitched	chr1	151818868	151819348	1	481	261.888	51.792	14698	0
1_Peak_39382_lociStitched	chrX	3388621	3389137	1	517	258.1032	48.1428	14699	0
1_Peak_46914_lociStitched	chr2	26726051	26726686	1	636	245.999	36.068	14700	0
1_Peak_60005_lociStitched	chr5	149266967	149267729	1	763	283.3116	73.3806	14701	0
1_Peak_62107_lociStitched	chrX	153212344	153212954	1	611	269.925	60.024	14702	0
1_Peak_39675_lociStitched	chr2	122187619	122188097	1	479	237.4226	27.6284	14703	0
1_Peak_52092_lociStitched	chr10	27547703	27548195	1	493	260.0712	50.2824	14704	0
1_Peak_39818_lociStitched	chr5	167899770	167900316	1	547	257.166	47.3928	14705	0
1_Peak_47906_lociStitched	chr20	33526481	33526888	1	408	244.6884	34.9206	14706	0
1_Peak_39690_lociStitched	chr1	30663678	30664135	1	458	289.3724	79.7008	14707	0
1_Peak_34077_lociStitched	chr5	111078318	111078722	1	405	223.0484	13.4128	14708	0
1_Peak_41022_lociStitched	chr10	64324171	64324577	1	407	237.9566	28.3388	14709	0
1_Peak_55229_lociStitched	chr2	96890927	96891367	1	441	259.644	50.028	14710	0
1_Peak_64061_lociStitched	chr19	24256856	24257428	1	573	272.6152	63.0344	14711	0
1_Peak_34913_lociStitched	chr17	59413157	59413548	1	392	226.6627	17.0867	14712	0
1_Peak_49493_lociStitched	chr16	54025761	54026280	1	520	285.2424	75.6702	14713	0
1_Peak_43474_lociStitched	chr13	110669710	110670282	1	573	271.7572	62.2336	14714	0
1_Peak_31283_lociStitched	chr13	23387671	23388049	1	379	244.566	35.1162	14715	0
Peak_57782	chr17	39786462	39787030	1	569	269.3456	59.924	14716	0
1_Peak_51198_lociStitched	chr2	95906188	95906630	1	443	218.5248	9.1936	14717	0
1_Peak_70758_lociStitched	chr7	43203935	43204430	1	496	264.132	54.846	14718	0
1_Peak_45977_lociStitched	chr17	19806470	19806983	1	514	255.6792	46.4265	14719	0
1_Peak_32667_lociStitched	chr20	47645324	47645819	1	496	259.578	50.391	14720	0
1_Peak_39557_lociStitched	chr5	99983146	99983702	1	557	273.9412	64.774	14721	0
1_Peak_62750_lociStitched	chr9	8857207	8857859	1	653	285.5108	76.4144	14722	0
1_Peak_67603_lociStitched	chr7	65196597	65197156	1	560	273.1274	64.0614	14723	0
1_Peak_37595_lociStitched	chr9	118135191	118135683	1	493	246.0492	36.9984	14724	0
1_Peak_33983_lociStitched	chr15	50427439	50427902	1	464	256.3631	47.4112	14725	0
1_Peak_55624_lociStitched	chr12	5368098	5368517	1	420	228.1874	19.274	14726	0
1_Peak_46795_lociStitched	chr8	122612683	122613244	1	562	231.693	22.8327	14727	0
1_Peak_42456_lociStitched	chr5	73122132	73122646	1	515	253.0422	44.204	14728	0
1_Peak_28054_lociStitched	chr1	233098959	233099315	1	357	230.5456	21.716	14729	0
1_Peak_54113_lociStitched	chr17	29862189	29862771	1	583	263.5296	54.8244	14730	0
1_Peak_79581_lociStitched	chr21	36724794	36725332	1	539	275.6712	67.0348	14731	0
1_Peak_46985_lociStitched	chr3	183383229	183383855	1	627	256.347	47.7638	14732	0
1_Peak_61160_lociStitched	chr9	132614486	132615141	1	656	254.0745	45.5225	14733	0
1_Peak_38215_lociStitched	chr10	36229451	36229831	1	381	250.268	41.762	14734	0
Peak_35953	chr7	27151206	27151637	1	432	256.8329	48.4013	14735	0
1_Peak_68041_lociStitched	chr7	2611732	2612146	1	415	296.838	88.4304	14736	0
2_Peak_76677_lociStitched	chr10	35230355	35243299	2	630	1794.0384	1585.64	14737	0
1_Peak_46633_lociStitched	chr2	204488042	204488502	1	461	220.386	12.006	14738	0
1_Peak_51013_lociStitched	chr12	80871286	80871853	1	568	262.8612	54.4887	14739	0
1_Peak_73707_lociStitched	chr14	95826631	95827416	1	786	304.5015	96.1625	14740	0
1_Peak_29203_lociStitched	chr7	80811554	80811889	1	336	224.3495	16.013	14741	0
1_Peak_41945_lociStitched	chr12	31926579	31927062	1	484	269.997	61.7757	14742	0
1_Peak_48094_lociStitched	chr9	91538843	91539372	1	530	264.2884	56.1269	14743	0
1_Peak_40116_lociStitched	chr8	133846579	133846969	1	391	228.54	20.397	14744	0
1_Peak_46335_lociStitched	chr2	30718952	30719384	1	433	290.0448	81.9072	14745	0
1_Peak_47722_lociStitched	chr12	26800873	26801301	1	429	270.1964	62.274	14746	0
1_Peak_49370_lociStitched	chr8	144597763	144598316	1	554	264.334	56.4613	14747	0
1_Peak_41979_lociStitched	chr1	35810998	35811414	1	417	240.9472	33.1552	14748	0
1_Peak_76317_lociStitched	chr15	99143407	99143971	1	565	257.9172	50.1396	14749	0
1_Peak_34902_lociStitched	chr13	60033284	60033741	1	458	247.1456	39.4391	14750	0
1_Peak_32750_lociStitched	chr21	15939799	15940171	1	373	239.0844	31.4712	14751	0
1_Peak_40555_lociStitched	chr1	92178492	92179017	1	526	264.0225	56.4375	14752	0
1_Peak_39155_lociStitched	chr6	113336654	113337056	1	403	229.4214	21.8688	14753	0
1_Peak_95337_lociStitched	chr1	25751600	25752272	1	673	276.4608	68.9472	14754	0
1_Peak_31995_lociStitched	chr6	156342614	156343007	1	394	274.5105	67.0458	14755	0
1_Peak_68460_lociStitched	chr13	23721260	23722088	1	829	286.1568	78.7428	14756	0
1_Peak_41126_lociStitched	chr1	54362765	54363267	1	503	256.3714	49.0454	14757	0
1_Peak_29574_lociStitched	chr12	25486275	25486643	1	369	249.6144	42.32	14758	0
1_Peak_36722_lociStitched	chr16	24553726	24554130	1	405	235.936	28.684	14759	0
Peak_59086	chr17	8075807	8076484	1	678	247.6466	40.4169	14760	0
1_Peak_72217_lociStitched	chr1	113683372	113683969	1	598	268.7097	61.491	14761	0
1_Peak_44876_lociStitched	chr16	90060811	90061359	1	549	257.9436	50.7996	14762	0
1_Peak_35982_lociStitched	chr9	19464763	19465114	1	352	225.7983	18.6732	14763	0
1_Peak_55927_lociStitched	chr3	154718907	154719393	1	487	231.2874	24.3	14764	0
1_Peak_51145_lociStitched	chr19	55684797	55685396	1	600	284.3453	77.3908	14765	0
1_Peak_55182_lociStitched	chr17	63274682	63275166	1	485	270.7012	63.9364	14766	0
1_Peak_54078_lociStitched	chr16	56906316	56906911	1	596	270.7845	64.022	14767	0
3_Peak_44796_lociStitched	chr13	41204447	41213887	3	1138	1271.568	1064.832	14768	0
1_Peak_35936_lociStitched	chr6	31061987	31062382	1	396	243.32	36.6165	14769	0
1_Peak_69553_lociStitched	chrX	17366120	17366719	1	600	239.9594	33.3044	14770	0
2_Peak_65304_lociStitched	chr17	62961982	62965888	2	993	573.0102	366.3828	14771	0
1_Peak_35192_lociStitched	chr22	36937784	36938110	1	327	240.9466	34.3278	14772	0
1_Peak_56290_lociStitched	chr1	43303528	43304142	1	615	282.3172	75.7676	14773	0
1_Peak_65919_lociStitched	chr14	64389065	64389720	1	656	247.459	40.9375	14774	0
1_Peak_97628_lociStitched	chr1	178577404	178578027	1	624	246.6457	40.1835	14775	0
1_Peak_58220_lociStitched	chrX	153878141	153878694	1	554	273.7903	67.3554	14776	0
1_Peak_51091_lociStitched	chr17	2040733	2041274	1	542	237.2826	30.8911	14777	0
1_Peak_52306_lociStitched	chr18	55333773	55334240	1	468	257.8307	51.4634	14778	0
Peak_47714	chr12	122214265	122214713	1	449	243.9808	37.7216	14779	0
1_Peak_60591_lociStitched	chr2	102033162	102033951	1	790	301.0035	94.7589	14780	0
1_Peak_42874_lociStitched	chr3	149018203	149018658	1	456	252.2065	46.0005	14781	0
1_Peak_45112_lociStitched	chr5	32193836	32194283	1	448	239.6814	33.525	14782	0
1_Peak_31885_lociStitched	chr15	55920207	55920539	1	333	231.3376	25.2652	14783	0
1_Peak_26487_lociStitched	chr12	62657750	62658079	1	330	252.0798	46.06	14784	0
1_Peak_43041_lociStitched	chr2	46944107	46944469	1	363	241.7798	35.7656	14785	0
1_Peak_48857_lociStitched	chr13	113612709	113613311	1	603	258.3784	52.374	14786	0
1_Peak_91207_lociStitched	chr9	83264127	83264785	1	659	275.702	69.8138	14787	0
1_Peak_35962_lociStitched	chr8	103937256	103937632	1	377	232.4808	26.6208	14788	0
1_Peak_37735_lociStitched	chrX	118916765	118917157	1	393	226.4976	20.6584	14789	0
1_Peak_54540_lociStitched	chr7	128712831	128713332	1	502	227.4039	21.7434	14790	0
1_Peak_34511_lociStitched	chr6	7324855	7325243	1	389	249.2512	43.6112	14791	0
1_Peak_55458_lociStitched	chr1	36474244	36474800	1	557	249.4772	43.8684	14792	0
1_Peak_63069_lociStitched	chr10	14082523	14082990	1	468	268.6184	63.1384	14793	0
1_Peak_47485_lociStitched	chr18	47810997	47811455	1	459	249.6558	44.197	14794	0
1_Peak_37195_lociStitched	chr5	95992164	95992593	1	430	244.0581	38.61	14795	0
1_Peak_48929_lociStitched	chr15	81094445	81094906	1	462	245.2981	39.8765	14796	0
1_Peak_28366_lociStitched	chr7	25109382	25109708	1	327	229.993	24.5804	14797	0
1_Peak_42271_lociStitched	chr11	129716609	129717043	1	435	239.6114	34.1992	14798	0
1_Peak_37143_lociStitched	chr1	179187426	179187836	1	411	249.731	44.321	14799	0
1_Peak_37255_lociStitched	chr2	133380681	133381022	1	342	242.4851	37.1008	14800	0
1_Peak_50548_lociStitched	chr1	115825647	115826090	1	444	246.7953	41.4205	14801	0
1_Peak_31285_lociStitched	chr13	80657746	80658112	1	367	229.7016	24.339	14802	0
1_Peak_54462_lociStitched	chr5	16736005	16736524	1	520	239.8818	34.6173	14803	0
2_Peak_90693_lociStitched	chr18	12314275	12316260	2	612	389.854	184.605	14804	0
1_Peak_36457_lociStitched	chr3	114098822	114099235	1	414	228.8433	23.6649	14805	0
1_Peak_49204_lociStitched	chr3	197066656	197067199	1	544	260.2599	55.1688	14806	0
1_Peak_46049_lociStitched	chr11	26971491	26971989	1	499	292.2762	87.2496	14807	0
