#HG_Serous_550_IP Enhancers
#Created from /media/Data01/Marcos/MTF/histologies/RoseRes/HG_Serous_550_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HG_Serous_550_IP.nodup.bam
#Using cutoff of 6146.2695 for Super-Enhancers
#Created on Oct 25 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HG_Serous_550_IP.nodup.bam	HG_Serous_550_Input.nodup.bam	enhancerRank	isSuper
1_Peak_31277_lociStitched	chr2	173037472	173037656	1	185	61.4744	12.4384	11346	0
1_Peak_43484_lociStitched	chr10	11250826	11251031	1	206	52.972	3.9565	11347	0
1_Peak_89661_lociStitched	chr6	152891684	152891911	1	228	58.4525	9.4432	11348	0
1_Peak_34498_lociStitched	chr12	46867770	46867955	1	186	69.3195	20.313	11349	0
1_Peak_28985_lociStitched	chr20	56007866	56008061	1	196	70.239	21.2355	11350	0
1_Peak_53549_lociStitched	chr17	9215370	9215676	1	307	62.4546	13.464	11351	0
1_Peak_44720_lociStitched	chr3	73498384	73498604	1	221	66.33	17.38	11352	0
1_Peak_90330_lociStitched	chr1	22402681	22402904	1	224	70.914	21.9655	11353	0
1_Peak_94432_lociStitched	chr6	30812452	30812674	1	223	58.3194	9.4128	11354	0
1_Peak_71193_lociStitched	chr3	184664490	184664727	1	238	54.5337	5.6406	11355	0
1_Peak_33265_lociStitched	chr3	111030454	111030632	1	179	58.295	9.434	11356	0
1_Peak_76554_lociStitched	chr17	922864	923149	1	286	68.4855	19.7505	11357	0
1_Peak_73363_lociStitched	chrX	150039258	150039490	1	233	67.3728	18.6528	11358	0
1_Peak_30286_lociStitched	chr5	106724921	106725098	1	178	57.6489	8.9562	11359	0
1_Peak_34855_lociStitched	chr18	71680700	71680885	1	186	52.7435	4.0515	11360	0
1_Peak_76948_lociStitched	chr9	79282584	79282781	1	198	56.4405	7.7815	11361	0
1_Peak_35578_lociStitched	chr1	117550001	117550212	1	212	58.0461	9.3895	11362	0
1_Peak_41819_lociStitched	chr1	100866176	100866371	1	196	59.2605	10.608	11363	0
1_Peak_31399_lociStitched	chr5	131965098	131965277	1	180	56.564	7.9118	11364	0
1_Peak_45882_lociStitched	chr22	50702812	50703039	1	228	53.6855	5.0394	11365	0
1_Peak_55117_lociStitched	chr12	95162483	95162669	1	187	58.2552	9.6534	11366	0
1_Peak_69883_lociStitched	chr11	76326860	76327113	1	254	71.3713	22.7953	11367	0
1_Peak_39447_lociStitched	chr16	49698046	49698214	1	169	65.8224	17.304	11368	0
1_Peak_46294_lociStitched	chr9	117499457	117499640	1	184	53.1432	4.6299	11369	0
1_Peak_104434_lociStitched	chr7	50678144	50678342	1	199	84.0906	35.5806	11370	0
1_Peak_35333_lociStitched	chr19	16983888	16984112	1	225	64.9824	16.5088	11371	0
1_Peak_34603_lociStitched	chr1	193448196	193448365	1	170	58.1698	9.7006	11372	0
1_Peak_75878_lociStitched	chr6	45574894	45575128	1	235	59.67	11.2086	11373	0
1_Peak_44572_lociStitched	chr12	106812689	106812888	1	200	63.4611	15.0842	11374	0
1_Peak_66564_lociStitched	chr3	53284473	53284698	1	226	72.81	24.48	11375	0
1_Peak_45271_lociStitched	chr10	131241368	131241575	1	208	76.9212	28.6488	11376	0
1_Peak_31943_lociStitched	chr10	98411648	98411840	1	193	69.2928	21.0432	11377	0
1_Peak_45303_lociStitched	chr10	78313952	78314131	1	180	52.9482	4.7077	11378	0
1_Peak_48486_lociStitched	chr2	238831812	238832029	1	218	64.0584	15.8193	11379	0
1_Peak_90476_lociStitched	chr10	125926938	125927154	1	217	62.532	14.2992	11380	0
1_Peak_31312_lociStitched	chr20	19830537	19830715	1	179	61.7304	13.528	11381	0
1_Peak_31447_lociStitched	chr6	37956878	37957052	1	175	51.0864	2.958	11382	0
1_Peak_32211_lociStitched	chr1	179004216	179004398	1	183	57.785	9.6824	11383	0
1_Peak_70057_lociStitched	chr12	91534710	91534957	1	248	68.6166	20.5257	11384	0
1_Peak_37552_lociStitched	chr18	9846149	9846423	1	275	78.8572	30.7702	11385	0
1_Peak_42231_lociStitched	chr16	12882891	12883059	1	169	49.9296	1.848	11386	0
1_Peak_47529_lociStitched	chr8	54810449	54810668	1	220	54.2025	6.132	11387	0
1_Peak_37366_lociStitched	chr9	84477585	84477764	1	180	52.268	4.2065	11388	0
1_Peak_50673_lociStitched	chr16	84122190	84122342	1	153	55.6624	7.6152	11389	0
1_Peak_41071_lociStitched	chr12	51373358	51373549	1	192	57.4337	9.3972	11390	0
1_Peak_69923_lociStitched	chr12	108721143	108721390	1	248	59.1565	11.1397	11391	0
1_Peak_38723_lociStitched	chr9	107686215	107686387	1	173	55.47	7.4648	11392	0
1_Peak_105775_lociStitched	chr2	164547893	164548144	1	252	83.8591	35.893	11393	0
1_Peak_78044_lociStitched	chr12	130712634	130712844	1	211	56.889	8.925	11394	0
1_Peak_26157_lociStitched	chr4	89115262	89115431	1	170	59.2514	11.2892	11395	0
1_Peak_88512_lociStitched	chr14	90730154	90730453	1	300	62.0425	14.1128	11396	0
1_Peak_54470_lociStitched	chr7	123353254	123353478	1	225	72.5536	24.6624	11397	0
1_Peak_57043_lociStitched	chr19	29550914	29551123	1	210	51.6021	3.7202	11398	0
1_Peak_91799_lociStitched	chr3	71978922	71979128	1	207	63.036	15.1616	11399	0
1_Peak_73534_lociStitched	chr14	75478885	75479152	1	268	60.1551	12.3087	11400	0
1_Peak_69757_lociStitched	chr10	71227997	71228205	1	209	60.1536	12.3136	11401	0
1_Peak_73036_lociStitched	chr1	41826998	41827202	1	205	50.7552	2.9172	11402	0
1_Peak_36991_lociStitched	chr19	10589759	10589956	1	198	53.0324	5.2008	11403	0
1_Peak_55514_lociStitched	chrX	70348896	70349123	1	228	74.8646	27.0357	11404	0
1_Peak_31193_lociStitched	chr15	63855722	63855888	1	167	51.4434	3.6188	11405	0
1_Peak_36962_lociStitched	chr17	70370140	70370315	1	176	56.21	8.4	11406	0
1_Peak_45388_lociStitched	chr12	50426880	50427122	1	243	61.9036	14.1086	11407	0
1_Peak_71192_lociStitched	chr3	179022868	179023103	1	236	56.024	8.272	11408	0
1_Peak_54212_lociStitched	chr4	95728887	95729085	1	199	51.9552	4.2174	11409	0
1_Peak_37116_lociStitched	chr22	38330189	38330424	1	236	71.0875	23.359	11410	0
1_Peak_38303_lociStitched	chr1	168317290	168317484	1	195	61.207	13.483	11411	0
1_Peak_42250_lociStitched	chr16	71932358	71932574	1	217	58.9248	11.232	11412	0
1_Peak_34977_lociStitched	chr3	129778371	129778548	1	178	54.2151	6.5313	11413	0
1_Peak_37314_lociStitched	chr8	108428539	108428748	1	210	54.0892	6.4163	11414	0
1_Peak_31394_lociStitched	chr5	114606860	114607040	1	181	53.46	5.85	11415	0
1_Peak_96966_lociStitched	chrX	80564017	80564300	1	284	65.5711	17.9705	11416	0
1_Peak_32030_lociStitched	chr20	49959258	49959419	1	162	67.0082	19.4327	11417	0
1_Peak_30489_lociStitched	chr1	8889877	8890051	1	175	63.0924	15.5382	11418	0
1_Peak_49720_lociStitched	chr4	78048577	78048752	1	176	52.08	4.55	11419	0
1_Peak_73925_lociStitched	chr10	32028386	32028598	1	213	68.5184	21.0092	11420	0
1_Peak_41837_lociStitched	chr1	156663448	156663636	1	189	60.254	12.7652	11421	0
1_Peak_61790_lociStitched	chr6	168492813	168493027	1	215	54.9338	7.4472	11422	0
1_Peak_36359_lociStitched	chr9	84457455	84457636	1	182	47.4582	0	11423	0
1_Peak_74004_lociStitched	chr11	17422229	17422431	1	203	71.6898	24.24	11424	0
1_Peak_47673_lociStitched	chr1	2427912	2428119	1	208	63.0729	15.6285	11425	0
1_Peak_38371_lociStitched	chr11	46920228	46920448	1	221	69.058	21.648	11426	0
1_Peak_46186_lociStitched	chr7	18606842	18607014	1	173	51.4624	4.0592	11427	0
1_Peak_102692_lociStitched	chr11	24430359	24430606	1	248	57.7239	10.3493	11428	0
1_Peak_95251_lociStitched	chr11	114794721	114795005	1	285	63.8716	16.5004	11429	0
1_Peak_27214_lociStitched	chr1	24181792	24181946	1	155	56.2408	8.8704	11430	0
1_Peak_23860_lociStitched	chr15	93277150	93277329	1	180	62.7753	15.4298	11431	0
1_Peak_97821_lociStitched	chr20	44689425	44689572	1	148	56.6244	9.2904	11432	0
1_Peak_31549_lociStitched	chr15	91083298	91083479	1	182	66.1736	18.8421	11433	0
1_Peak_45985_lociStitched	chr4	18006993	18007167	1	175	50.8254	3.5148	11434	0
1_Peak_42820_lociStitched	chr6	32104368	32104573	1	206	59.245	11.972	11435	0
1_Peak_45484_lociStitched	chr14	73777911	73778125	1	215	62.7234	15.4722	11436	0
1_Peak_71265_lociStitched	chr3	99470044	99470278	1	235	67.4154	20.1708	11437	0
1_Peak_55933_lociStitched	chr7	76873744	76873956	1	213	56.9432	9.7308	11438	0
1_Peak_43165_lociStitched	chr20	43517835	43518014	1	180	58.5151	11.3486	11439	0
1_Peak_79428_lociStitched	chr5	33722977	33723243	1	267	59.0254	11.8636	11440	0
1_Peak_45752_lociStitched	chr2	218701832	218702014	1	183	55.4372	8.281	11441	0
1_Peak_28684_lociStitched	chr3	126721285	126721437	1	153	69.6008	22.4504	11442	0
1_Peak_26775_lociStitched	chr8	143111106	143111285	1	180	57.5843	10.4357	11443	0
1_Peak_35547_lociStitched	chr8	56141628	56141820	1	193	61.0176	13.8816	11444	0
1_Peak_46498_lociStitched	chr9	95363520	95363704	1	185	64.1976	17.112	11445	0
1_Peak_36122_lociStitched	chr13	26477309	26477536	1	228	59.8372	12.7574	11446	0
1_Peak_59805_lociStitched	chr3	73144201	73144365	1	165	52.2996	5.2316	11447	0
1_Peak_47627_lociStitched	chr6	37673401	37673596	1	196	66.9435	19.9875	11448	0
1_Peak_56200_lociStitched	chr2	239773394	239773589	1	196	55.3215	8.4045	11449	0
1_Peak_70159_lociStitched	chr13	78614558	78614759	1	202	47.7777	0.8844	11450	0
1_Peak_53177_lociStitched	chr12	69069483	69069654	1	172	47.0763	0.2052	11451	0
1_Peak_92139_lociStitched	chr7	143582114	143582320	1	207	60.3992	13.5342	11452	0
1_Peak_47541_lociStitched	chrX	73076573	73076763	1	191	46.816	0	11453	0
1_Peak_45142_lociStitched	chr7	77536356	77536534	1	179	46.814	0	11454	0
1_Peak_29861_lociStitched	chr3	122361582	122361776	1	195	64.4468	17.654	11455	0
1_Peak_76342_lociStitched	chr1	170144011	170144195	1	185	46.7912	0	11456	0
1_Peak_48849_lociStitched	chr6	37751533	37751740	1	208	59.4504	12.6891	11457	0
1_Peak_71880_lociStitched	chr7	1941450	1941707	1	258	70.1096	23.3613	11458	0
1_Peak_79948_lociStitched	chrX	1730151	1730380	1	230	58.0744	11.3355	11459	0
1_Peak_54668_lociStitched	chr9	127154438	127154658	1	221	57.398	10.692	11460	0
1_Peak_29649_lociStitched	chr11	95375107	95375261	1	155	46.6928	0	11461	0
1_Peak_61185_lociStitched	chr2	12342792	12342967	1	176	51.5025	4.8125	11462	0
1_Peak_38029_lociStitched	chr9	101371940	101372106	1	167	53.6844	7.0052	11463	0
1_Peak_36057_lociStitched	chr18	29906702	29906944	1	243	61.4922	14.8346	11464	0
1_Peak_32505_lociStitched	chr1	244763480	244763664	1	185	54.5376	7.912	11465	0
1_Peak_64186_lociStitched	chr8	125801678	125801877	1	200	56.9538	10.348	11466	0
1_Peak_27363_lociStitched	chr2	53977878	53978056	1	179	62.3356	15.7352	11467	0
1_Peak_37860_lociStitched	chr14	90240166	90240333	1	168	60.4373	13.8443	11468	0
1_Peak_93319_lociStitched	chrX	49457487	49457738	1	252	66.0381	19.4525	11469	0
1_Peak_78550_lociStitched	chr18	11055720	11056017	1	298	68.2209	21.6513	11470	0
1_Peak_82250_lociStitched	chr1	6058148	6058343	1	196	49.218	2.652	11471	0
1_Peak_61212_lociStitched	chr2	187816213	187816417	1	205	51.0816	4.5696	11472	0
1_Peak_79199_lociStitched	chr3	41623992	41624210	1	219	53.5844	7.085	11473	0
1_Peak_53926_lociStitched	chr21	44417871	44418089	1	219	58.642	12.1426	11474	0
1_Peak_44838_lociStitched	chr1	246280791	246281004	1	214	61.4292	14.9313	11475	0
1_Peak_75226_lociStitched	chr5	142498570	142498771	1	202	66.8124	20.3211	11476	0
1_Peak_61525_lociStitched	chr3	25633655	25633945	1	291	66.004	19.517	11477	0
1_Peak_45869_lociStitched	chr22	31933323	31933517	1	195	51.4682	4.9858	11478	0
1_Peak_32446_lociStitched	chr6	42104446	42104664	1	219	59.9282	13.4506	11479	0
1_Peak_35276_lociStitched	chr4	52898094	52898268	1	175	51.4692	4.9938	11480	0
1_Peak_37453_lociStitched	chr5	9779365	9779537	1	173	56.0204	9.5976	11481	0
1_Peak_86576_lociStitched	chr4	77466321	77466505	1	185	59.1928	12.8064	11482	0
1_Peak_93272_lociStitched	chr3	58182714	58182945	1	232	55.671	9.3093	11483	0
1_Peak_70098_lociStitched	chr13	27720943	27721148	1	206	51.701	5.3505	11484	0
1_Peak_89043_lociStitched	chr20	30768085	30768327	1	243	51.6912	5.3482	11485	0
1_Peak_47770_lociStitched	chr6	158778415	158778615	1	201	63.46	17.12	11486	0
1_Peak_45413_lociStitched	chr13	106946954	106947192	1	239	66.9732	20.6346	11487	0
1_Peak_78892_lociStitched	chr2	58454556	58454771	1	216	52.202	5.9125	11488	0
1_Peak_90153_lociStitched	chrX	13864581	13864811	1	231	52.003	5.727	11489	0
1_Peak_32914_lociStitched	chr10	4022089	4022236	1	148	56.1834	9.9078	11490	0
1_Peak_69805_lociStitched	chr11	119498568	119498775	1	208	53.6751	7.4313	11491	0
1_Peak_56396_lociStitched	chr12	2353188	2353381	1	194	83.9357	37.6929	11492	0
1_Peak_61710_lociStitched	chr5	38368360	38368579	1	220	55.6917	9.4608	11493	0
1_Peak_36997_lociStitched	chr19	19642976	19643152	1	177	55.1936	8.976	11494	0
1_Peak_94975_lociStitched	chrX	14013849	14014106	1	258	52.5051	6.2965	11495	0
1_Peak_35046_lociStitched	chr5	125993704	125993868	1	165	51.824	5.7236	11496	0
1_Peak_37345_lociStitched	chr9	115222816	115223001	1	186	52.0405	5.957	11497	0
1_Peak_29968_lociStitched	chr7	7277195	7277390	1	196	58.773	12.6945	11498	0
1_Peak_54842_lociStitched	chr15	39884866	39885076	1	211	58.254	12.18	11499	0
1_Peak_89895_lociStitched	chr7	89187902	89188134	1	233	54.1256	8.12	11500	0
1_Peak_41988_lociStitched	chr11	114522876	114523083	1	208	56.7594	10.764	11501	0
1_Peak_61478_lociStitched	chr3	141297366	141297593	1	228	62.7428	16.7526	11502	0
1_Peak_51903_lociStitched	chr2	60666738	60666985	1	248	76.9405	30.9738	11503	0
1_Peak_67859_lociStitched	chr1	15672266	15672469	1	204	62.0165	16.0776	11504	0
1_Peak_53907_lociStitched	chr21	15991065	15991246	1	182	53.4855	7.5658	11505	0
1_Peak_75897_lociStitched	chr9	16353684	16353917	1	234	56.5957	10.718	11506	0
1_Peak_79786_lociStitched	chr8	28434099	28434322	1	224	60.0316	14.1605	11507	0
1_Peak_33211_lociStitched	chr2	87576140	87576293	1	154	59.2569	13.4181	11508	0
Peak_49237	chr2	70364232	70364408	1	177	58.9424	13.1296	11509	0
1_Peak_68341_lociStitched	chr4	141056793	141056963	1	171	56.593	10.829	11510	0
1_Peak_63385_lociStitched	chr1	175124931	175125136	1	206	48.1955	2.4395	11511	0
1_Peak_45308_lociStitched	chr10	87989483	87989667	1	185	48.0792	2.3368	11512	0
1_Peak_59455_lociStitched	chr19	52328335	52328572	1	238	85.3674	39.6264	11513	0
1_Peak_74389_lociStitched	chr16	55478300	55478499	1	200	53.5111	7.7809	11514	0
1_Peak_71448_lociStitched	chr5	118292800	118293007	1	208	51.1083	5.382	11515	0
1_Peak_70143_lociStitched	chr13	58360008	58360204	1	197	53.0964	7.3892	11516	0
1_Peak_47289_lociStitched	chr11	20388758	20388933	1	176	45.6925	0	11517	0
1_Peak_35127_lociStitched	chr7	15436984	15437174	1	191	51.509	5.833	11518	0
1_Peak_47978_lociStitched	chr10	73869606	73869809	1	204	65.5081	19.8534	11519	0
1_Peak_71897_lociStitched	chr7	28077154	28077338	1	185	50.8576	5.2072	11520	0
Peak_59029	chr12	7048325	7048561	1	237	62.1624	16.5436	11521	0
1_Peak_67847_lociStitched	chr1	101251214	101251405	1	192	63.7749	18.1641	11522	0
1_Peak_42562_lociStitched	chr3	115653103	115653268	1	166	46.728	1.122	11523	0
1_Peak_38749_lociStitched	chr1	116270983	116271133	1	151	53.385	7.8	11524	0
1_Peak_45008_lociStitched	chr7	148570156	148570338	1	183	45.5728	0.0182	11525	0
1_Peak_93268_lociStitched	chr22	51131785	51131982	1	198	51.0427	5.516	11526	0
1_Peak_72794_lociStitched	chr11	11602658	11602881	1	224	69.0631	23.5488	11527	0
1_Peak_94600_lociStitched	chr15	65629027	65629280	1	254	59.4803	13.9909	11528	0
1_Peak_90018_lociStitched	chr9	100298773	100299012	1	240	53.2731	7.8153	11529	0
1_Peak_46811_lociStitched	chr3	193819998	193820167	1	170	58.643	13.2158	11530	0
1_Peak_79665_lociStitched	chr7	17168664	17168862	1	199	52.9056	7.4844	11531	0
1_Peak_77036_lociStitched	chr14	95933191	95933428	1	238	56.88	11.4708	11532	0
1_Peak_90141_lociStitched	chrX	123652741	123653014	1	274	63.1995	17.7996	11533	0
1_Peak_38141_lociStitched	chr1	52421078	52421296	1	219	56.9198	11.5322	11534	0
1_Peak_59018_lociStitched	chr12	52241421	52241643	1	223	65.2236	19.869	11535	0
1_Peak_30667_lociStitched	chr20	3288129	3288283	1	155	55.6094	10.2564	11536	0
1_Peak_60136_lociStitched	chr7	946668	946886	1	219	70.5666	25.2226	11537	0
1_Peak_45875_lociStitched	chr22	40811618	40811861	1	244	65.367	20.0232	11538	0
1_Peak_42684_lociStitched	chr4	84278930	84279195	1	266	66.3295	20.988	11539	0
1_Peak_39197_lociStitched	chr1	33830120	33830336	1	217	74.5416	29.2032	11540	0
1_Peak_49699_lociStitched	chr4	13658417	13658665	1	249	77.9712	32.6368	11541	0
1_Peak_44447_lociStitched	chr4	96137258	96137431	1	174	50.6371	5.363	11542	0
1_Peak_72217_lociStitched	chr9	78110552	78110778	1	227	56.5226	11.2548	11543	0
1_Peak_76395_lociStitched	chr11	134275875	134276127	1	253	64.0584	18.8496	11544	0
1_Peak_61228_lociStitched	chr2	204557941	204558165	1	225	59.696	14.4928	11545	0
1_Peak_79081_lociStitched	chr3	112687436	112687639	1	204	53.2063	8.0591	11546	0
1_Peak_78221_lociStitched	chr14	24966986	24967215	1	230	53.3341	8.1982	11547	0
1_Peak_41846_lociStitched	chr1	171129491	171129678	1	188	46.4321	1.309	11548	0
1_Peak_72646_lociStitched	chr10	33314157	33314392	1	236	56.8935	11.7735	11549	0
1_Peak_45897_lociStitched	chr3	122380763	122380992	1	230	62.3109	17.1979	11550	0
1_Peak_62232_lociStitched	chr2	106170491	106170724	1	234	55.3375	10.2287	11551	0
1_Peak_74148_lociStitched	chr12	53806493	53806669	1	177	50.3712	5.28	11552	0
1_Peak_58423_lociStitched	chr1	167570997	167571181	1	185	50.8024	5.7408	11553	0
1_Peak_36789_lociStitched	chr10	76990517	76990702	1	186	59.0705	14.023	11554	0
1_Peak_93313_lociStitched	chr9	84229156	84229363	1	208	45.0225	0	11555	0
1_Peak_42500_lociStitched	chr20	33669520	33669744	1	225	63.168	18.1664	11556	0
1_Peak_37214_lociStitched	chr5	31476227	31476388	1	162	48.9923	4.0089	11557	0
1_Peak_34346_lociStitched	chr6	130203685	130203954	1	270	81.3456	36.3688	11558	0
1_Peak_53771_lociStitched	chr2	20700776	20700991	1	216	54.094	9.1375	11559	0
1_Peak_29962_lociStitched	chr7	17394293	17394480	1	188	51.1071	6.2458	11560	0
1_Peak_37766_lociStitched	chr3	75692015	75692158	1	144	75.3753	30.5448	11561	0
1_Peak_105674_lociStitched	chr16	73266700	73266919	1	220	57.2904	12.4611	11562	0
1_Peak_29629_lociStitched	chr10	60461173	60461340	1	168	48.1962	3.3734	11563	0
1_Peak_44030_lociStitched	chr1	43901303	43901483	1	181	54.036	9.216	11564	0
1_Peak_45538_lociStitched	chr16	20885912	20886109	1	198	55.1797	10.4804	11565	0
1_Peak_57672_lociStitched	chr10	88432869	88433067	1	199	60.1128	15.444	11566	0
1_Peak_38773_lociStitched	chr14	97106283	97106463	1	181	63.9	19.242	11567	0
2_Peak_42434_lociStitched	chr2	218642760	218654511	2	636	1317.2871	1272.6333	11568	0
1_Peak_79359_lociStitched	chr4	97679630	97679837	1	208	58.4568	13.8069	11569	0
1_Peak_79389_lociStitched	chr5	139572234	139572482	1	249	63.6368	19.0216	11570	0
1_Peak_78359_lociStitched	chr16	11255100	11255300	1	201	55.82	11.22	11571	0
1_Peak_42072_lociStitched	chr12	42754400	42754585	1	186	51.6335	7.104	11572	0
1_Peak_30125_lociStitched	chr5	78429309	78429460	1	152	48.5767	4.1072	11573	0
1_Peak_29706_lociStitched	chr14	52459556	52459711	1	156	50.7625	6.293	11574	0
1_Peak_72755_lociStitched	chr8	141679127	141679341	1	215	55.3404	10.8712	11575	0
1_Peak_31176_lociStitched	chr14	105881370	105881530	1	161	48.576	4.144	11576	0
1_Peak_36235_lociStitched	chr16	10900564	10900739	1	176	53.515	9.1	11577	0
1_Peak_26185_lociStitched	chr6	32552310	32552461	1	152	47.9727	3.5636	11578	0
1_Peak_45749_lociStitched	chr2	210391132	210391338	1	207	61.6558	17.2628	11579	0
1_Peak_53750_lociStitched	chr2	19082693	19082929	1	237	67.26	22.892	11580	0
1_Peak_62662_lociStitched	chr17	3169581	3169786	1	206	52.972	8.6305	11581	0
1_Peak_46209_lociStitched	chr7	43824287	43824494	1	208	54.1926	9.8532	11582	0
1_Peak_72359_lociStitched	chr10	6796772	6796940	1	169	66.6624	22.344	11583	0
1_Peak_38295_lociStitched	chr9	95394934	95395119	1	186	62.456	18.1485	11584	0
1_Peak_60455_lociStitched	chr1	53142375	53142567	1	193	46.6368	2.3424	11585	0
1_Peak_61022_lociStitched	chr17	55740762	55741006	1	245	71.3944	27.1328	11586	0
1_Peak_102936_lociStitched	chr14	55442882	55443069	1	188	53.1641	8.9199	11587	0
1_Peak_70209_lociStitched	chr14	38628833	38629053	1	221	48.752	4.51	11588	0
1_Peak_62211_lociStitched	chr17	60162750	60162990	1	241	53.808	9.576	11589	0
1_Peak_93764_lociStitched	chr18	9191829	9192048	1	220	53.6112	9.3951	11590	0
1_Peak_50670_lociStitched	chr15	67006795	67006946	1	152	48.8334	4.6357	11591	0
1_Peak_42254_lociStitched	chr16	85461836	85462003	1	168	48.5135	4.342	11592	0
1_Peak_80367_lociStitched	chr18	12349750	12349956	1	207	44.1664	0	11593	0
1_Peak_73073_lociStitched	chr15	91457325	91457554	1	230	48.4335	4.3739	11594	0
1_Peak_91347_lociStitched	chr2	175435266	175435511	1	246	56.7175	12.6665	11595	0
1_Peak_59779_lociStitched	chr3	24261925	24262139	1	215	64.9276	20.8864	11596	0
1_Peak_44659_lociStitched	chr2	10196688	10196865	1	178	50.8521	6.8145	11597	0
1_Peak_71322_lociStitched	chr4	145363794	145364065	1	272	63.9289	19.9456	11598	0
1_Peak_73592_lociStitched	chr22	36671843	36672038	1	196	55.185	11.2125	11599	0
1_Peak_61471_lociStitched	chr3	13325042	13325245	1	204	53.5514	9.5816	11600	0
1_Peak_43413_lociStitched	chr8	95500958	95501126	1	169	48.3336	4.368	11601	0
1_Peak_67998_lociStitched	chr12	106328586	106328780	1	195	54.6692	10.7088	11602	0
1_Peak_72436_lociStitched	chr1	245952073	245952343	1	271	61.074	17.118	11603	0
1_Peak_54016_lociStitched	chr3	156703893	156704143	1	251	61.775	17.85	11604	0
1_Peak_37994_lociStitched	chr5	134237757	134237928	1	172	57.0456	13.1328	11605	0
1_Peak_79152_lociStitched	chr3	17641019	17641242	1	224	54.6796	10.7932	11606	0
1_Peak_44588_lociStitched	chr13	74542374	74542553	1	180	43.8729	0	11607	0
1_Peak_61925_lociStitched	chr7	92534307	92534515	1	209	58.3856	14.5184	11608	0
1_Peak_77634_lociStitched	chr1	21522272	21522461	1	190	52.1073	8.2404	11609	0
1_Peak_36741_lociStitched	chr1	223989842	223990068	1	227	65.8564	22.0124	11610	0
1_Peak_36726_lociStitched	chr1	181012381	181012566	1	186	52.7435	8.917	11611	0
1_Peak_44077_lociStitched	chr13	45006891	45007063	1	173	46.268	2.4424	11612	0
1_Peak_60468_lociStitched	chr1	7551808	7552010	1	203	49.2274	5.4136	11613	0
1_Peak_62763_lociStitched	chr8	1969962	1970217	1	256	64.005	20.2215	11614	0
1_Peak_37334_lociStitched	chr8	66791272	66791437	1	166	51.942	8.1675	11615	0
1_Peak_94990_lociStitched	chr1	11116801	11117019	1	219	46.9136	3.1392	11616	0
Peak_43922	chr11	67174005	67174235	1	231	67.85	24.104	11617	0
1_Peak_74914_lociStitched	chr21	40106242	40106494	1	253	72.8532	29.1312	11618	0
1_Peak_103730_lociStitched	chr4	114369262	114369461	1	200	62.8044	19.0841	11619	0
1_Peak_74257_lociStitched	chr14	62061986	62062193	1	208	61.2513	17.5329	11620	0
1_Peak_55148_lociStitched	chr15	64736386	64736611	1	226	61.38	17.6625	11621	0
1_Peak_42577_lociStitched	chr3	148897700	148897865	1	166	47.1735	3.5145	11622	0
1_Peak_73536_lociStitched	chr14	95185076	95185273	1	198	47.5558	3.9006	11623	0
1_Peak_29951_lociStitched	chr6	42577826	42578001	1	176	52.9025	9.2575	11624	0
1_Peak_28092_lociStitched	chr6	33180952	33181108	1	157	64.506	20.8884	11625	0
1_Peak_70559_lociStitched	chr18	26744988	26745258	1	271	70.146	26.541	11626	0
1_Peak_34991_lociStitched	chr3	157971655	157971843	1	189	56.588	13.0284	11627	0
1_Peak_72120_lociStitched	chr8	97480939	97481135	1	197	48.6472	5.096	11628	0
1_Peak_62401_lociStitched	chr1	159001239	159001415	1	177	43.4896	0	11629	0
1_Peak_46441_lociStitched	chr2	239594107	239594277	1	171	49.028	5.542	11630	0
1_Peak_78670_lociStitched	chr19	53686271	53686488	1	218	47.306	3.8409	11631	0
1_Peak_95284_lociStitched	chr11	35269780	35270019	1	240	55.2568	11.8066	11632	0
1_Peak_59078_lociStitched	chr14	21507546	21507715	1	170	52.4576	9.0077	11633	0
1_Peak_79269_lociStitched	chr4	158930129	158930309	1	181	44.892	1.458	11634	0
1_Peak_37462_lociStitched	chr9	117481448	117481637	1	190	55.3203	11.8881	11635	0
1_Peak_36326_lociStitched	chr5	7518982	7519164	1	183	52.689	9.282	11636	0
1_Peak_95379_lociStitched	chr12	43086473	43086698	1	226	57.87	14.4675	11637	0
1_Peak_60860_lociStitched	chr15	44042386	44042575	1	190	46.1727	2.7783	11638	0
1_Peak_79712_lociStitched	chr7	75641143	75641335	1	193	49.0944	5.7216	11639	0
1_Peak_47343_lociStitched	chr2	75868789	75868962	1	174	45.7066	2.3355	11640	0
1_Peak_79687_lociStitched	chr7	37751763	37751991	1	229	57.9804	14.6148	11641	0
1_Peak_68013_lociStitched	chr12	3225838	3226021	1	184	63.7389	20.3862	11642	0
1_Peak_46415_lociStitched	chr15	100741063	100741248	1	186	50.949	7.6035	11643	0
1_Peak_45566_lociStitched	chr16	74483535	74483763	1	229	64.7292	21.3864	11644	0
1_Peak_46387_lociStitched	chr11	117151219	117151397	1	179	55.536	12.2286	11645	0
1_Peak_87966_lociStitched	chr1	236585811	236586058	1	248	43.9166	0.6175	11646	0
1_Peak_44887_lociStitched	chr5	139167405	139167638	1	234	56.153	12.8616	11647	0
1_Peak_78659_lociStitched	chr19	48539072	48539355	1	284	63.9014	20.659	11648	0
